Frame;Hour;Neighbourhood;Susceptible;Infected;Removed;Vaccinated;dS;dI;dR;dV;Total;Locals;Outsiders;
115;19;Bom Fim;10096;0;0;1232;0;0;0;0;11328;10574;754;
115;19;Centro;36530;0;0;4193;0;0;0;0;40723;38609;2114;
115;19;Cidade Baixa;13733;0;0;1633;0;0;0;0;15366;14450;916;
115;19;Farroupilha;0;0;0;99;0;0;0;0;99;52;47;
115;19;Floresta;10260;0;0;1232;0;0;0;0;11492;10843;649;
115;19;Independência;6721;0;0;861;0;0;0;0;7582;7079;503;
115;19;Menino Deus;29366;0;0;3365;0;0;0;0;32731;31004;1727;
115;19;Moinhos de Vento;10611;0;0;1268;0;0;0;0;11879;11232;647;
115;19;Praia de Belas;1270;0;0;239;0;0;0;0;1509;1414;95;
115;19;Rio Branco;15930;0;0;1863;0;0;0;0;17793;16743;1050;
115;19;Santa Cecília;4562;0;0;611;0;0;0;0;5173;4850;323;
115;19;Santana;18975;0;0;2201;0;0;0;0;21176;19977;1199;
116;20;Azenha;12173;0;0;1466;0;0;0;0;13639;12847;792;
116;20;Bom Fim;10096;0;0;1232;0;0;0;0;11328;10574;754;
116;20;Centro;36530;0;0;4193;0;0;0;0;40723;38609;2114;
116;20;Cidade Baixa;13733;0;0;1633;0;0;0;0;15366;14450;916;
116;20;Farroupilha;0;0;0;99;0;0;0;0;99;52;47;
116;20;Floresta;10260;0;0;1232;0;0;0;0;11492;10843;649;
116;20;Independência;6721;0;0;861;0;0;0;0;7582;7079;503;
116;20;Menino Deus;29366;0;0;3365;0;0;0;0;32731;31004;1727;
116;20;Moinhos de Vento;10611;0;0;1268;0;0;0;0;11879;11232;647;
116;20;Praia de Belas;1270;0;0;239;0;0;0;0;1509;1414;95;
116;20;Rio Branco;15930;0;0;1863;0;0;0;0;17793;16743;1050;
116;20;Santa Cecília;4562;0;0;611;0;0;0;0;5173;4850;323;
116;20;Santana;18975;0;0;2201;0;0;0;0;21176;19977;1199;
117;21;Azenha;12173;0;0;1466;0;0;0;0;13639;12847;792;
117;21;Bom Fim;10096;0;0;1232;0;0;0;0;11328;10574;754;
117;21;Centro;36530;0;0;4193;0;0;0;0;40723;38609;2114;
117;21;Cidade Baixa;13733;0;0;1633;0;0;0;0;15366;14450;916;
117;21;Farroupilha;0;0;0;99;0;0;0;0;99;52;47;
117;21;Floresta;10260;0;0;1232;0;0;0;0;11492;10843;649;
117;21;Independência;6721;0;0;861;0;0;0;0;7582;7079;503;
117;21;Menino Deus;29366;0;0;3365;0;0;0;0;32731;31004;1727;
117;21;Moinhos de Vento;10611;0;0;1268;0;0;0;0;11879;11232;647;
117;21;Praia de Belas;1270;0;0;239;0;0;0;0;1509;1414;95;
117;21;Rio Branco;15930;0;0;1863;0;0;0;0;17793;16743;1050;
117;21;Santa Cecília;4562;0;0;611;0;0;0;0;5173;4850;323;
117;21;Santana;18975;0;0;2201;0;0;0;0;21176;19977;1199;
118;22;Azenha;12173;0;0;1466;0;0;0;0;13639;12847;792;
118;22;Bom Fim;10096;0;0;1232;0;0;0;0;11328;10574;754;
118;22;Centro;36530;0;0;4193;0;0;0;0;40723;38609;2114;
118;22;Cidade Baixa;13733;0;0;1633;0;0;0;0;15366;14450;916;
118;22;Farroupilha;0;0;0;99;0;0;0;0;99;52;47;
118;22;Floresta;10260;0;0;1232;0;0;0;0;11492;10843;649;
118;22;Independência;6721;0;0;861;0;0;0;0;7582;7079;503;
118;22;Menino Deus;29366;0;0;3365;0;0;0;0;32731;31004;1727;
118;22;Moinhos de Vento;10611;0;0;1268;0;0;0;0;11879;11232;647;
118;22;Praia de Belas;1270;0;0;239;0;0;0;0;1509;1414;95;
118;22;Rio Branco;15930;0;0;1863;0;0;0;0;17793;16743;1050;
118;22;Santa Cecília;4562;0;0;611;0;0;0;0;5173;4850;323;
118;22;Santana;18975;0;0;2201;0;0;0;0;21176;19977;1199;
119;23;Azenha;12173;0;0;1466;0;0;0;0;13639;12847;792;
119;23;Bom Fim;10096;0;0;1232;0;0;0;0;11328;10574;754;
119;23;Centro;36530;0;0;4193;0;0;0;0;40723;38609;2114;
119;23;Cidade Baixa;13733;0;0;1633;0;0;0;0;15366;14450;916;
119;23;Farroupilha;0;0;0;99;0;0;0;0;99;52;47;
119;23;Floresta;10260;0;0;1232;0;0;0;0;11492;10843;649;
119;23;Independência;6721;0;0;861;0;0;0;0;7582;7079;503;
119;23;Menino Deus;29366;0;0;3365;0;0;0;0;32731;31004;1727;
119;23;Moinhos de Vento;10611;0;0;1268;0;0;0;0;11879;11232;647;
119;23;Praia de Belas;1270;0;0;239;0;0;0;0;1509;1414;95;
119;23;Rio Branco;15930;0;0;1863;0;0;0;0;17793;16743;1050;
119;23;Santa Cecília;4562;0;0;611;0;0;0;0;5173;4850;323;
119;23;Santana;18975;0;0;2201;0;0;0;0;21176;19977;1199;
120;0;Azenha;12173;0;0;1466;0;0;0;0;13639;12847;792;
120;0;Bom Fim;10096;0;0;1232;0;0;0;0;11328;10574;754;
120;0;Centro;36530;0;0;4193;0;0;0;0;40723;38609;2114;
120;0;Cidade Baixa;13733;0;0;1633;0;0;0;0;15366;14450;916;
120;0;Farroupilha;0;0;0;99;0;0;0;0;99;52;47;
120;0;Floresta;10260;0;0;1232;0;0;0;0;11492;10843;649;
120;0;Independência;6721;0;0;861;0;0;0;0;7582;7079;503;
120;0;Menino Deus;29366;0;0;3365;0;0;0;0;32731;31004;1727;
120;0;Moinhos de Vento;10611;0;0;1268;0;0;0;0;11879;11232;647;
120;0;Praia de Belas;1270;0;0;239;0;0;0;0;1509;1414;95;
120;0;Rio Branco;15930;0;0;1863;0;0;0;0;17793;16743;1050;
120;0;Santa Cecília;4562;0;0;611;0;0;0;0;5173;4850;323;
120;0;Santana;18975;0;0;2201;0;0;0;0;21176;19977;1199;
121;1;Azenha;12173;0;0;1466;0;0;0;0;13639;12847;792;
121;1;Bom Fim;10096;0;0;1232;0;0;0;0;11328;10574;754;
121;1;Centro;36530;0;0;4193;0;0;0;0;40723;38609;2114;
121;1;Cidade Baixa;13733;0;0;1633;0;0;0;0;15366;14450;916;
121;1;Farroupilha;0;0;0;99;0;0;0;0;99;52;47;
121;1;Floresta;10260;0;0;1232;0;0;0;0;11492;10843;649;
121;1;Independência;6721;0;0;861;0;0;0;0;7582;7079;503;
121;1;Menino Deus;29366;0;0;3365;0;0;0;0;32731;31004;1727;
121;1;Moinhos de Vento;10611;0;0;1268;0;0;0;0;11879;11232;647;
121;1;Praia de Belas;1270;0;0;239;0;0;0;0;1509;1414;95;
121;1;Rio Branco;15930;0;0;1863;0;0;0;0;17793;16743;1050;
121;1;Santa Cecília;4562;0;0;611;0;0;0;0;5173;4850;323;
121;1;Santana;18975;0;0;2201;0;0;0;0;21176;19977;1199;
122;2;Azenha;12173;0;0;1466;0;0;0;0;13639;12847;792;
122;2;Bom Fim;10096;0;0;1232;0;0;0;0;11328;10574;754;
122;2;Centro;36530;0;0;4193;0;0;0;0;40723;38609;2114;
122;2;Cidade Baixa;13733;0;0;1633;0;0;0;0;15366;14450;916;
122;2;Farroupilha;0;0;0;99;0;0;0;0;99;52;47;
122;2;Floresta;10260;0;0;1232;0;0;0;0;11492;10843;649;
122;2;Independência;6721;0;0;861;0;0;0;0;7582;7079;503;
122;2;Menino Deus;29366;0;0;3365;0;0;0;0;32731;31004;1727;
122;2;Moinhos de Vento;10611;0;0;1268;0;0;0;0;11879;11232;647;
122;2;Praia de Belas;1270;0;0;239;0;0;0;0;1509;1414;95;
122;2;Rio Branco;15930;0;0;1863;0;0;0;0;17793;16743;1050;
122;2;Santa Cecília;4562;0;0;611;0;0;0;0;5173;4850;323;
122;2;Santana;18975;0;0;2201;0;0;0;0;21176;19977;1199;
123;3;Azenha;12173;0;0;1466;0;0;0;0;13639;12847;792;
123;3;Bom Fim;10096;0;0;1232;0;0;0;0;11328;10574;754;
123;3;Centro;36530;0;0;4193;0;0;0;0;40723;38609;2114;
123;3;Cidade Baixa;13733;0;0;1633;0;0;0;0;15366;14450;916;
123;3;Farroupilha;0;0;0;99;0;0;0;0;99;52;47;
123;3;Floresta;10260;0;0;1232;0;0;0;0;11492;10843;649;
123;3;Independência;6721;0;0;861;0;0;0;0;7582;7079;503;
123;3;Menino Deus;29366;0;0;3365;0;0;0;0;32731;31004;1727;
123;3;Moinhos de Vento;10611;0;0;1268;0;0;0;0;11879;11232;647;
123;3;Praia de Belas;1270;0;0;239;0;0;0;0;1509;1414;95;
123;3;Rio Branco;15930;0;0;1863;0;0;0;0;17793;16743;1050;
123;3;Santa Cecília;4562;0;0;611;0;0;0;0;5173;4850;323;
123;3;Santana;18975;0;0;2201;0;0;0;0;21176;19977;1199;
124;4;Azenha;12173;0;0;1466;0;0;0;0;13639;12847;792;
124;4;Bom Fim;10096;0;0;1232;0;0;0;0;11328;10574;754;
124;4;Centro;36530;0;0;4193;0;0;0;0;40723;38609;2114;
124;4;Cidade Baixa;13733;0;0;1633;0;0;0;0;15366;14450;916;
124;4;Farroupilha;0;0;0;99;0;0;0;0;99;52;47;
124;4;Floresta;10260;0;0;1232;0;0;0;0;11492;10843;649;
124;4;Independência;6721;0;0;861;0;0;0;0;7582;7079;503;
124;4;Menino Deus;29366;0;0;3365;0;0;0;0;32731;31004;1727;
124;4;Moinhos de Vento;10611;0;0;1268;0;0;0;0;11879;11232;647;
124;4;Praia de Belas;1270;0;0;239;0;0;0;0;1509;1414;95;
124;4;Rio Branco;15930;0;0;1863;0;0;0;0;17793;16743;1050;
124;4;Santa Cecília;4562;0;0;611;0;0;0;0;5173;4850;323;
124;4;Santana;18975;0;0;2201;0;0;0;0;21176;19977;1199;
125;5;Azenha;12173;0;0;1466;0;0;0;0;13639;12847;792;
125;5;Bom Fim;10096;0;0;1232;0;0;0;0;11328;10574;754;
125;5;Centro;36530;0;0;4193;0;0;0;0;40723;38609;2114;
125;5;Cidade Baixa;13733;0;0;1633;0;0;0;0;15366;14450;916;
125;5;Farroupilha;0;0;0;99;0;0;0;0;99;52;47;
125;5;Floresta;10260;0;0;1232;0;0;0;0;11492;10843;649;
125;5;Independência;6721;0;0;861;0;0;0;0;7582;7079;503;
125;5;Menino Deus;29366;0;0;3365;0;0;0;0;32731;31004;1727;
125;5;Moinhos de Vento;10611;0;0;1268;0;0;0;0;11879;11232;647;
125;5;Praia de Belas;1270;0;0;239;0;0;0;0;1509;1414;95;
125;5;Rio Branco;15930;0;0;1863;0;0;0;0;17793;16743;1050;
125;5;Santa Cecília;4562;0;0;611;0;0;0;0;5173;4850;323;
125;5;Santana;18975;0;0;2201;0;0;0;0;21176;19977;1199;
126;6;Azenha;12173;0;0;1466;0;0;0;0;13639;12847;792;
126;6;Bom Fim;10096;0;0;1232;0;0;0;0;11328;10574;754;
126;6;Centro;36530;0;0;4193;0;0;0;0;40723;38609;2114;
126;6;Cidade Baixa;13733;0;0;1633;0;0;0;0;15366;14450;916;
126;6;Farroupilha;0;0;0;99;0;0;0;0;99;52;47;
126;6;Floresta;10260;0;0;1232;0;0;0;0;11492;10843;649;
126;6;Independência;6721;0;0;861;0;0;0;0;7582;7079;503;
126;6;Menino Deus;29366;0;0;3365;0;0;0;0;32731;31004;1727;
126;6;Moinhos de Vento;10611;0;0;1268;0;0;0;0;11879;11232;647;
126;6;Praia de Belas;1270;0;0;239;0;0;0;0;1509;1414;95;
126;6;Rio Branco;15930;0;0;1863;0;0;0;0;17793;16743;1050;
126;6;Santa Cecília;4562;0;0;611;0;0;0;0;5173;4850;323;
126;6;Santana;18975;0;0;2201;0;0;0;0;21176;19977;1199;
127;7;Azenha;12173;0;0;1466;0;0;0;0;13639;12847;792;
127;7;Bom Fim;10096;0;0;1232;0;0;0;0;11328;10574;754;
127;7;Centro;36530;0;0;4193;0;0;0;0;40723;38609;2114;
127;7;Cidade Baixa;13733;0;0;1633;0;0;0;0;15366;14450;916;
127;7;Farroupilha;0;0;0;99;0;0;0;0;99;52;47;
127;7;Floresta;10260;0;0;1232;0;0;0;0;11492;10843;649;
127;7;Independência;6721;0;0;861;0;0;0;0;7582;7079;503;
127;7;Menino Deus;29366;0;0;3365;0;0;0;0;32731;31004;1727;
127;7;Moinhos de Vento;10611;0;0;1268;0;0;0;0;11879;11232;647;
127;7;Praia de Belas;1270;0;0;239;0;0;0;0;1509;1414;95;
127;7;Rio Branco;15930;0;0;1863;0;0;0;0;17793;16743;1050;
127;7;Santa Cecília;4562;0;0;611;0;0;0;0;5173;4850;323;
127;7;Santana;18975;0;0;2201;0;0;0;0;21176;19977;1199;
128;8;Azenha;12173;0;0;1466;0;0;0;0;13639;12847;792;
128;8;Bom Fim;10096;0;0;1232;0;0;0;0;11328;10574;754;
128;8;Centro;36530;0;0;4193;0;0;0;0;40723;38609;2114;
128;8;Cidade Baixa;13733;0;0;1633;0;0;0;0;15366;14450;916;
128;8;Farroupilha;0;0;0;99;0;0;0;0;99;52;47;
128;8;Floresta;10260;0;0;1232;0;0;0;0;11492;10843;649;
128;8;Independência;6721;0;0;861;0;0;0;0;7582;7079;503;
128;8;Menino Deus;29366;0;0;3365;0;0;0;0;32731;31004;1727;
128;8;Moinhos de Vento;10611;0;0;1268;0;0;0;0;11879;11232;647;
128;8;Praia de Belas;1270;0;0;239;0;0;0;0;1509;1414;95;
128;8;Rio Branco;15930;0;0;1863;0;0;0;0;17793;16743;1050;
128;8;Santa Cecília;4562;0;0;611;0;0;0;0;5173;4850;323;
128;8;Santana;18975;0;0;2201;0;0;0;0;21176;19977;1199;
129;9;Azenha;12147;0;0;1488;-26;0;0;22;13635;12837;798;
129;9;Bom Fim;10070;0;0;1250;-26;0;0;18;11320;10561;759;
129;9;Centro;36489;0;0;4261;-41;0;0;68;40750;38607;2143;
129;9;Cidade Baixa;13706;0;0;1657;-27;0;0;24;15363;14440;923;
129;9;Farroupilha;0;0;0;100;0;0;0;1;100;52;48;
129;9;Floresta;10238;0;0;1250;-22;0;0;18;11488;10835;653;
129;9;Independência;6699;0;0;874;-22;0;0;13;7573;7066;507;
129;9;Menino Deus;29330;0;0;3416;-36;0;0;51;32746;30998;1748;
129;9;Moinhos de Vento;10589;0;0;1287;-22;0;0;19;11876;11225;651;
129;9;Praia de Belas;1257;0;0;242;-13;0;0;3;1499;1404;95;
129;9;Rio Branco;15905;0;0;1891;-25;0;0;28;17796;16737;1059;
129;9;Santa Cecília;4544;0;0;620;-18;0;0;9;5164;4840;324;
129;9;Santana;18946;0;0;2234;-29;0;0;33;21180;19969;1211;
130;10;Azenha;12147;0;0;1488;0;0;0;0;13635;12837;798;
130;10;Bom Fim;10070;0;0;1250;0;0;0;0;11320;10561;759;
130;10;Centro;36489;0;0;4261;0;0;0;0;40750;38607;2143;
130;10;Cidade Baixa;13706;0;0;1657;0;0;0;0;15363;14440;923;
130;10;Farroupilha;0;0;0;100;0;0;0;0;100;52;48;
130;10;Floresta;10238;0;0;1250;0;0;0;0;11488;10835;653;
130;10;Independência;6699;0;0;874;0;0;0;0;7573;7066;507;
130;10;Menino Deus;29330;0;0;3416;0;0;0;0;32746;30998;1748;
130;10;Moinhos de Vento;10589;0;0;1287;0;0;0;0;11876;11225;651;
130;10;Praia de Belas;1257;0;0;242;0;0;0;0;1499;1404;95;
130;10;Rio Branco;15905;0;0;1891;0;0;0;0;17796;16737;1059;
130;10;Santa Cecília;4544;0;0;620;0;0;0;0;5164;4840;324;
130;10;Santana;18946;0;0;2234;0;0;0;0;21180;19969;1211;
131;11;Azenha;12147;0;0;1488;0;0;0;0;13635;12837;798;
131;11;Bom Fim;10070;0;0;1250;0;0;0;0;11320;10561;759;
131;11;Centro;36489;0;0;4261;0;0;0;0;40750;38607;2143;
131;11;Cidade Baixa;13706;0;0;1657;0;0;0;0;15363;14440;923;
131;11;Farroupilha;0;0;0;100;0;0;0;0;100;52;48;
131;11;Floresta;10238;0;0;1250;0;0;0;0;11488;10835;653;
131;11;Independência;6699;0;0;874;0;0;0;0;7573;7066;507;
131;11;Menino Deus;29330;0;0;3416;0;0;0;0;32746;30998;1748;
131;11;Moinhos de Vento;10589;0;0;1287;0;0;0;0;11876;11225;651;
131;11;Praia de Belas;1257;0;0;242;0;0;0;0;1499;1404;95;
131;11;Rio Branco;15905;0;0;1891;0;0;0;0;17796;16737;1059;
131;11;Santa Cecília;4544;0;0;620;0;0;0;0;5164;4840;324;
131;11;Santana;18946;0;0;2234;0;0;0;0;21180;19969;1211;
132;12;Azenha;12147;0;0;1488;0;0;0;0;13635;12837;798;
132;12;Bom Fim;10070;0;0;1250;0;0;0;0;11320;10561;759;
132;12;Centro;36489;0;0;4261;0;0;0;0;40750;38607;2143;
132;12;Cidade Baixa;13706;0;0;1657;0;0;0;0;15363;14440;923;
132;12;Farroupilha;0;0;0;100;0;0;0;0;100;52;48;
132;12;Floresta;10238;0;0;1250;0;0;0;0;11488;10835;653;
132;12;Independência;6699;0;0;874;0;0;0;0;7573;7066;507;
132;12;Menino Deus;29330;0;0;3416;0;0;0;0;32746;30998;1748;
132;12;Moinhos de Vento;10589;0;0;1287;0;0;0;0;11876;11225;651;
132;12;Praia de Belas;1257;0;0;242;0;0;0;0;1499;1404;95;
132;12;Rio Branco;15905;0;0;1891;0;0;0;0;17796;16737;1059;
132;12;Santa Cecília;4544;0;0;620;0;0;0;0;5164;4840;324;
132;12;Santana;18946;0;0;2234;0;0;0;0;21180;19969;1211;
133;13;Azenha;12147;0;0;1488;0;0;0;0;13635;12837;798;
133;13;Bom Fim;10070;0;0;1250;0;0;0;0;11320;10561;759;
133;13;Centro;36489;0;0;4261;0;0;0;0;40750;38607;2143;
133;13;Cidade Baixa;13706;0;0;1657;0;0;0;0;15363;14440;923;
133;13;Farroupilha;0;0;0;100;0;0;0;0;100;52;48;
133;13;Floresta;10238;0;0;1250;0;0;0;0;11488;10835;653;
133;13;Independência;6699;0;0;874;0;0;0;0;7573;7066;507;
133;13;Menino Deus;29330;0;0;3416;0;0;0;0;32746;30998;1748;
133;13;Moinhos de Vento;10589;0;0;1287;0;0;0;0;11876;11225;651;
133;13;Praia de Belas;1257;0;0;242;0;0;0;0;1499;1404;95;
133;13;Rio Branco;15905;0;0;1891;0;0;0;0;17796;16737;1059;
133;13;Santa Cecília;4544;0;0;620;0;0;0;0;5164;4840;324;
133;13;Santana;18946;0;0;2234;0;0;0;0;21180;19969;1211;
134;14;Azenha;12147;0;0;1488;0;0;0;0;13635;12837;798;
134;14;Bom Fim;10070;0;0;1250;0;0;0;0;11320;10561;759;
134;14;Centro;36489;0;0;4261;0;0;0;0;40750;38607;2143;
134;14;Cidade Baixa;13706;0;0;1657;0;0;0;0;15363;14440;923;
134;14;Farroupilha;0;0;0;100;0;0;0;0;100;52;48;
134;14;Floresta;10238;0;0;1250;0;0;0;0;11488;10835;653;
134;14;Independência;6699;0;0;874;0;0;0;0;7573;7066;507;
134;14;Menino Deus;29330;0;0;3416;0;0;0;0;32746;30998;1748;
134;14;Moinhos de Vento;10589;0;0;1287;0;0;0;0;11876;11225;651;
134;14;Praia de Belas;1257;0;0;242;0;0;0;0;1499;1404;95;
134;14;Rio Branco;15905;0;0;1891;0;0;0;0;17796;16737;1059;
134;14;Santa Cecília;4544;0;0;620;0;0;0;0;5164;4840;324;
134;14;Santana;18946;0;0;2234;0;0;0;0;21180;19969;1211;
135;15;Azenha;12147;0;0;1488;0;0;0;0;13635;12837;798;
135;15;Bom Fim;10070;0;0;1250;0;0;0;0;11320;10561;759;
135;15;Centro;36489;0;0;4261;0;0;0;0;40750;38607;2143;
135;15;Cidade Baixa;13706;0;0;1657;0;0;0;0;15363;14440;923;
135;15;Farroupilha;0;0;0;100;0;0;0;0;100;52;48;
135;15;Floresta;10238;0;0;1250;0;0;0;0;11488;10835;653;
135;15;Independência;6699;0;0;874;0;0;0;0;7573;7066;507;
135;15;Menino Deus;29330;0;0;3416;0;0;0;0;32746;30998;1748;
135;15;Moinhos de Vento;10589;0;0;1287;0;0;0;0;11876;11225;651;
135;15;Praia de Belas;1257;0;0;242;0;0;0;0;1499;1404;95;
135;15;Rio Branco;15905;0;0;1891;0;0;0;0;17796;16737;1059;
135;15;Santa Cecília;4544;0;0;620;0;0;0;0;5164;4840;324;
135;15;Santana;18946;0;0;2234;0;0;0;0;21180;19969;1211;
136;16;Azenha;12147;0;0;1488;0;0;0;0;13635;12837;798;
136;16;Bom Fim;10070;0;0;1250;0;0;0;0;11320;10561;759;
136;16;Centro;36489;0;0;4261;0;0;0;0;40750;38607;2143;
136;16;Cidade Baixa;13706;0;0;1657;0;0;0;0;15363;14440;923;
136;16;Farroupilha;0;0;0;100;0;0;0;0;100;52;48;
136;16;Floresta;10238;0;0;1250;0;0;0;0;11488;10835;653;
136;16;Independência;6699;0;0;874;0;0;0;0;7573;7066;507;
136;16;Menino Deus;29330;0;0;3416;0;0;0;0;32746;30998;1748;
136;16;Moinhos de Vento;10589;0;0;1287;0;0;0;0;11876;11225;651;
136;16;Praia de Belas;1257;0;0;242;0;0;0;0;1499;1404;95;
136;16;Rio Branco;15905;0;0;1891;0;0;0;0;17796;16737;1059;
136;16;Santa Cecília;4544;0;0;620;0;0;0;0;5164;4840;324;
136;16;Santana;18946;0;0;2234;0;0;0;0;21180;19969;1211;
137;17;Azenha;12147;0;0;1488;0;0;0;0;13635;12837;798;
137;17;Bom Fim;10070;0;0;1250;0;0;0;0;11320;10561;759;
137;17;Centro;36489;0;0;4261;0;0;0;0;40750;38607;2143;
137;17;Cidade Baixa;13706;0;0;1657;0;0;0;0;15363;14440;923;
137;17;Farroupilha;0;0;0;100;0;0;0;0;100;52;48;
137;17;Floresta;10238;0;0;1250;0;0;0;0;11488;10835;653;
137;17;Independência;6699;0;0;874;0;0;0;0;7573;7066;507;
137;17;Menino Deus;29330;0;0;3416;0;0;0;0;32746;30998;1748;
137;17;Moinhos de Vento;10589;0;0;1287;0;0;0;0;11876;11225;651;
137;17;Praia de Belas;1257;0;0;242;0;0;0;0;1499;1404;95;
137;17;Rio Branco;15905;0;0;1891;0;0;0;0;17796;16737;1059;
137;17;Santa Cecília;4544;0;0;620;0;0;0;0;5164;4840;324;
137;17;Santana;18946;0;0;2234;0;0;0;0;21180;19969;1211;
138;18;Azenha;12147;0;0;1488;0;0;0;0;13635;12837;798;
138;18;Bom Fim;10070;0;0;1250;0;0;0;0;11320;10561;759;
138;18;Centro;36489;0;0;4261;0;0;0;0;40750;38607;2143;
138;18;Cidade Baixa;13706;0;0;1657;0;0;0;0;15363;14440;923;
138;18;Farroupilha;0;0;0;100;0;0;0;0;100;52;48;
138;18;Floresta;10238;0;0;1250;0;0;0;0;11488;10835;653;
138;18;Independência;6699;0;0;874;0;0;0;0;7573;7066;507;
138;18;Menino Deus;29330;0;0;3416;0;0;0;0;32746;30998;1748;
138;18;Moinhos de Vento;10589;0;0;1287;0;0;0;0;11876;11225;651;
138;18;Praia de Belas;1257;0;0;242;0;0;0;0;1499;1404;95;
138;18;Rio Branco;15905;0;0;1891;0;0;0;0;17796;16737;1059;
138;18;Santa Cecília;4544;0;0;620;0;0;0;0;5164;4840;324;
138;18;Santana;18946;0;0;2234;0;0;0;0;21180;19969;1211;
139;19;Azenha;12147;0;0;1488;0;0;0;0;13635;12837;798;
139;19;Bom Fim;10070;0;0;1250;0;0;0;0;11320;10561;759;
139;19;Centro;36489;0;0;4261;0;0;0;0;40750;38607;2143;
139;19;Cidade Baixa;13706;0;0;1657;0;0;0;0;15363;14440;923;
139;19;Farroupilha;0;0;0;100;0;0;0;0;100;52;48;
139;19;Floresta;10238;0;0;1250;0;0;0;0;11488;10835;653;
139;19;Independência;6699;0;0;874;0;0;0;0;7573;7066;507;
139;19;Menino Deus;29330;0;0;3416;0;0;0;0;32746;30998;1748;
139;19;Moinhos de Vento;10589;0;0;1287;0;0;0;0;11876;11225;651;
139;19;Praia de Belas;1257;0;0;242;0;0;0;0;1499;1404;95;
139;19;Rio Branco;15905;0;0;1891;0;0;0;0;17796;16737;1059;
139;19;Santa Cecília;4544;0;0;620;0;0;0;0;5164;4840;324;
139;19;Santana;18946;0;0;2234;0;0;0;0;21180;19969;1211;
140;20;Azenha;12147;0;0;1488;0;0;0;0;13635;12837;798;
140;20;Bom Fim;10070;0;0;1250;0;0;0;0;11320;10561;759;
140;20;Centro;36489;0;0;4261;0;0;0;0;40750;38607;2143;
140;20;Cidade Baixa;13706;0;0;1657;0;0;0;0;15363;14440;923;
140;20;Farroupilha;0;0;0;100;0;0;0;0;100;52;48;
140;20;Floresta;10238;0;0;1250;0;0;0;0;11488;10835;653;
140;20;Independência;6699;0;0;874;0;0;0;0;7573;7066;507;
140;20;Menino Deus;29330;0;0;3416;0;0;0;0;32746;30998;1748;
140;20;Moinhos de Vento;10589;0;0;1287;0;0;0;0;11876;11225;651;
140;20;Praia de Belas;1257;0;0;242;0;0;0;0;1499;1404;95;
140;20;Rio Branco;15905;0;0;1891;0;0;0;0;17796;16737;1059;
140;20;Santa Cecília;4544;0;0;620;0;0;0;0;5164;4840;324;
140;20;Santana;18946;0;0;2234;0;0;0;0;21180;19969;1211;
141;21;Azenha;12147;0;0;1488;0;0;0;0;13635;12837;798;
141;21;Bom Fim;10070;0;0;1250;0;0;0;0;11320;10561;759;
141;21;Centro;36489;0;0;4261;0;0;0;0;40750;38607;2143;
141;21;Cidade Baixa;13706;0;0;1657;0;0;0;0;15363;14440;923;
141;21;Farroupilha;0;0;0;100;0;0;0;0;100;52;48;
141;21;Floresta;10238;0;0;1250;0;0;0;0;11488;10835;653;
141;21;Independência;6699;0;0;874;0;0;0;0;7573;7066;507;
141;21;Menino Deus;29330;0;0;3416;0;0;0;0;32746;30998;1748;
141;21;Moinhos de Vento;10589;0;0;1287;0;0;0;0;11876;11225;651;
141;21;Praia de Belas;1257;0;0;242;0;0;0;0;1499;1404;95;
141;21;Rio Branco;15905;0;0;1891;0;0;0;0;17796;16737;1059;
141;21;Santa Cecília;4544;0;0;620;0;0;0;0;5164;4840;324;
141;21;Santana;18946;0;0;2234;0;0;0;0;21180;19969;1211;
142;22;Azenha;12147;0;0;1488;0;0;0;0;13635;12837;798;
142;22;Bom Fim;10070;0;0;1250;0;0;0;0;11320;10561;759;
142;22;Centro;36489;0;0;4261;0;0;0;0;40750;38607;2143;
142;22;Cidade Baixa;13706;0;0;1657;0;0;0;0;15363;14440;923;
142;22;Farroupilha;0;0;0;100;0;0;0;0;100;52;48;
142;22;Floresta;10238;0;0;1250;0;0;0;0;11488;10835;653;
142;22;Independência;6699;0;0;874;0;0;0;0;7573;7066;507;
142;22;Menino Deus;29330;0;0;3416;0;0;0;0;32746;30998;1748;
142;22;Moinhos de Vento;10589;0;0;1287;0;0;0;0;11876;11225;651;
142;22;Praia de Belas;1257;0;0;242;0;0;0;0;1499;1404;95;
142;22;Rio Branco;15905;0;0;1891;0;0;0;0;17796;16737;1059;
142;22;Santa Cecília;4544;0;0;620;0;0;0;0;5164;4840;324;
142;22;Santana;18946;0;0;2234;0;0;0;0;21180;19969;1211;
143;23;Azenha;12147;0;0;1488;0;0;0;0;13635;12837;798;
143;23;Bom Fim;10070;0;0;1250;0;0;0;0;11320;10561;759;
143;23;Centro;36489;0;0;4261;0;0;0;0;40750;38607;2143;
143;23;Cidade Baixa;13706;0;0;1657;0;0;0;0;15363;14440;923;
143;23;Farroupilha;0;0;0;100;0;0;0;0;100;52;48;
143;23;Floresta;10238;0;0;1250;0;0;0;0;11488;10835;653;
143;23;Independência;6699;0;0;874;0;0;0;0;7573;7066;507;
143;23;Menino Deus;29330;0;0;3416;0;0;0;0;32746;30998;1748;
143;23;Moinhos de Vento;10589;0;0;1287;0;0;0;0;11876;11225;651;
143;23;Praia de Belas;1257;0;0;242;0;0;0;0;1499;1404;95;
