Frame;Hour;Vacc0;Vacc1;Vacc2;Vacc3;dI;dR;dV;
1736;8;1163136;118644;27943;99628;0;0;
1737;9;1158388;121806;29529;99628;-4748;3162;
1738;10;1153608;124975;31140;99628;-4780;3169;
1739;11;1153608;124975;31140;99628;0;0;
1740;12;1148798;128141;32784;99628;-4810;3166;
1741;13;1148798;128141;32784;99628;0;0;
1742;14;1148798;128141;32784;99628;0;0;
1743;15;1148798;128141;32784;99628;0;0;
1744;16;1148798;128141;32784;99628;0;0;
1745;17;1148798;128141;32784;99628;0;0;
1746;18;1148798;128141;32784;99628;0;0;
1747;19;1148798;128141;32784;99628;0;0;
1748;20;1148798;128141;32784;99628;0;0;
1749;21;1148798;128141;32784;99628;0;0;
1750;22;1148798;128141;32784;99628;0;0;
1751;23;1148798;128141;32784;99628;0;0;
1752;0;1148798;128141;32784;99628;0;0;
1753;1;1148798;128141;32784;99628;0;0;
1754;2;1148798;128141;32784;99628;0;0;
1755;3;1148798;128141;32784;99628;0;0;
1756;4;1148798;128141;32784;99628;0;0;
1757;5;1148798;128141;32784;99628;0;0;
1758;6;1148798;128141;32784;99628;0;0;
1759;7;1148798;128141;32784;99628;0;0;
1760;8;1148798;128141;32784;99628;0;0;
1761;9;1148665;127964;33094;99628;-133;-177;
1762;10;1148508;127783;33432;99628;-157;-181;
1763;11;1148508;127783;33432;99628;0;0;
1764;12;1148320;127604;33799;99628;-188;-179;
1765;13;1148320;127604;33799;99628;0;0;
1766;14;1148320;127604;33799;99628;0;0;
1767;15;1148320;127604;33799;99628;0;0;
1768;16;1148320;127604;33799;99628;0;0;
1769;17;1148320;127604;33799;99628;0;0;
1770;18;1148320;127604;33799;99628;0;0;
1771;19;1148320;127604;33799;99628;0;0;
1772;20;1148320;127604;33799;99628;0;0;
1773;21;1148320;127604;33799;99628;0;0;
1774;22;1148320;127604;33799;99628;0;0;
1775;23;1148320;127604;33799;99628;0;0;
1776;0;1148320;127604;33799;99628;0;0;
1777;1;1148320;127604;33799;99628;0;0;
1778;2;1148320;127604;33799;99628;0;0;
1779;3;1148320;127604;33799;99628;0;0;
1780;4;1148320;127604;33799;99628;0;0;
1781;5;1148320;127604;33799;99628;0;0;
1782;6;1148320;127604;33799;99628;0;0;
1783;7;1148320;127604;33799;99628;0;0;
1784;8;1148320;127604;33799;99628;0;0;
1785;9;1148065;127859;33477;99950;-255;255;
1786;10;1147778;128146;33123;100304;-287;287;
1787;11;1147778;128146;33123;100304;0;0;
1788;12;1147457;128467;32741;100686;-321;321;
1789;13;1147457;128467;32741;100686;0;0;
1790;14;1147457;128467;32741;100686;0;0;
1791;15;1147457;128467;32741;100686;0;0;
1792;16;1147457;128467;32741;100686;0;0;
1793;17;1147457;128467;32741;100686;0;0;
1794;18;1147457;128467;32741;100686;0;0;
1795;19;1147457;128467;32741;100686;0;0;
1796;20;1147457;128467;32741;100686;0;0;
1797;21;1147457;128467;32741;100686;0;0;
1798;22;1147457;128467;32741;100686;0;0;
1799;23;1147457;128467;32741;100686;0;0;
1800;0;1147457;128467;32741;100686;0;0;
1801;1;1147457;128467;32741;100686;0;0;
1802;2;1147457;128467;32741;100686;0;0;
1803;3;1147457;128467;32741;100686;0;0;
1804;4;1147457;128467;32741;100686;0;0;
1805;5;1147457;128467;32741;100686;0;0;
1806;6;1147457;128467;32741;100686;0;0;
1807;7;1147457;128467;32741;100686;0;0;
1808;8;1147457;128467;32741;100686;0;0;
1809;9;1147457;126551;34419;100924;0;-1916;
1810;10;1147457;124593;36117;101184;0;-1958;
1811;11;1147457;124593;36117;101184;0;0;
1812;12;1147457;122618;37792;101484;0;-1975;
1813;13;1147457;122618;37792;101484;0;0;
1814;14;1147457;122618;37792;101484;0;0;
1815;15;1147457;122618;37792;101484;0;0;
1816;16;1147457;122618;37792;101484;0;0;
1817;17;1147457;122618;37792;101484;0;0;
1818;18;1147457;122618;37792;101484;0;0;
1819;19;1147457;122618;37792;101484;0;0;
1820;20;1147457;122618;37792;101484;0;0;
1821;21;1147457;122618;37792;101484;0;0;
1822;22;1147457;122618;37792;101484;0;0;
1823;23;1147457;122618;37792;101484;0;0;
1824;0;1147457;122618;37792;101484;0;0;
1825;1;1147457;122618;37792;101484;0;0;
1826;2;1147457;122618;37792;101484;0;0;
1827;3;1147457;122618;37792;101484;0;0;
1828;4;1147457;122618;37792;101484;0;0;
1829;5;1147457;122618;37792;101484;0;0;
1830;6;1147457;122618;37792;101484;0;0;
1831;7;1147457;122618;37792;101484;0;0;
1832;8;1147457;122618;37792;101484;0;0;
1833;9;1146593;122522;38593;101643;-864;-96;
1834;10;1145699;122429;39397;101826;-894;-93;
1835;11;1145699;122429;39397;101826;0;0;
1836;12;1144771;122339;40193;102048;-928;-90;
1837;13;1144771;122339;40193;102048;0;0;
1838;14;1144771;122339;40193;102048;0;0;
1839;15;1144771;122339;40193;102048;0;0;
1840;16;1144771;122339;40193;102048;0;0;
1841;17;1144771;122339;40193;102048;0;0;
1842;18;1144771;122339;40193;102048;0;0;
1843;19;1144771;122339;40193;102048;0;0;
1844;20;1144771;122339;40193;102048;0;0;
1845;21;1144771;122339;40193;102048;0;0;
1846;22;1144771;122339;40193;102048;0;0;
1847;23;1144771;122339;40193;102048;0;0;
1848;0;1144771;122339;40193;102048;0;0;
1849;1;1144771;122339;40193;102048;0;0;
1850;2;1144771;122339;40193;102048;0;0;
1851;3;1144771;122339;40193;102048;0;0;
1852;4;1144771;122339;40193;102048;0;0;
1853;5;1144771;122339;40193;102048;0;0;
1854;6;1144771;122339;40193;102048;0;0;
1855;7;1144771;122339;40193;102048;0;0;
1856;8;1144771;122339;40193;102048;0;0;
1857;9;1141805;123472;41713;102361;-2966;1133;
1858;10;1138810;124601;43239;102701;-2995;1129;
1859;11;1138810;124601;43239;102701;0;0;
1860;12;1135784;125728;44768;103071;-3026;1127;
1861;13;1135784;125728;44768;103071;0;0;
1862;14;1135784;125728;44768;103071;0;0;
1863;15;1135784;125728;44768;103071;0;0;
1864;16;1135784;125728;44768;103071;0;0;
1865;17;1135784;125728;44768;103071;0;0;
1866;18;1135784;125728;44768;103071;0;0;
1867;19;1135784;125728;44768;103071;0;0;
1868;20;1135784;125728;44768;103071;0;0;
1869;21;1135784;125728;44768;103071;0;0;
1870;22;1135784;125728;44768;103071;0;0;
1871;23;1135784;125728;44768;103071;0;0;
1872;0;1135784;125728;44768;103071;0;0;
1873;1;1135784;125728;44768;103071;0;0;
1874;2;1135784;125728;44768;103071;0;0;
1875;3;1135784;125728;44768;103071;0;0;
1876;4;1135784;125728;44768;103071;0;0;
1877;5;1135784;125728;44768;103071;0;0;
1878;6;1135784;125728;44768;103071;0;0;
1879;7;1135784;125728;44768;103071;0;0;
1880;8;1135784;125728;44768;103071;0;0;
1881;9;1134310;126320;44840;103881;-1474;592;
1882;10;1132803;126922;44900;104726;-1507;602;
1883;11;1132803;126922;44900;104726;0;0;
1884;12;1131265;127514;44971;105601;-1538;592;
1885;13;1131265;127514;44971;105601;0;0;
1886;14;1131265;127514;44971;105601;0;0;
1887;15;1131265;127514;44971;105601;0;0;
1888;16;1131265;127514;44971;105601;0;0;
1889;17;1131265;127514;44971;105601;0;0;
1890;18;1131265;127514;44971;105601;0;0;
1891;19;1131265;127514;44971;105601;0;0;
1892;20;1131265;127514;44971;105601;0;0;
1893;21;1131265;127514;44971;105601;0;0;
1894;22;1131265;127514;44971;105601;0;0;
1895;23;1131265;127514;44971;105601;0;0;
1896;0;1131265;127514;44971;105601;0;0;
1897;1;1131265;127514;44971;105601;0;0;
1898;2;1131265;127514;44971;105601;0;0;
1899;3;1131265;127514;44971;105601;0;0;
1900;4;1131265;127514;44971;105601;0;0;
1901;5;1131265;127514;44971;105601;0;0;
1902;6;1131265;127514;44971;105601;0;0;
1903;7;1131265;127514;44971;105601;0;0;
1904;8;1131265;127514;44971;105601;0;0;
1905;9;1127544;128909;47073;105825;-3721;1395;
1906;10;1123788;130306;49180;106077;-3756;1397;
1907;11;1123788;130306;49180;106077;0;0;
1908;12;1119994;131706;51287;106364;-3794;1400;
1909;13;1119994;131706;51287;106364;0;0;
1910;14;1119994;131706;51287;106364;0;0;
1911;15;1119994;131706;51287;106364;0;0;
1912;16;1119994;131706;51287;106364;0;0;
1913;17;1119994;131706;51287;106364;0;0;
1914;18;1119994;131706;51287;106364;0;0;
1915;19;1119994;131706;51287;106364;0;0;
1916;20;1119994;131706;51287;106364;0;0;
1917;21;1119994;131706;51287;106364;0;0;
1918;22;1119994;131706;51287;106364;0;0;
1919;23;1119994;131706;51287;106364;0;0;
