Frame;Hour;Day;Region;Total;Locals;Outsiders;dTotals;dLocals;dOutsiders
1;1;0;Auxiliadora;9933;9683;250;250;0;250
1;1;0;Azenha;14304;13804;500;250;0;250
1;1;0;Bela Vista;12037;11787;250;0;0;0
1;1;0;Belém Novo;10100;10100;0;0;0;0
1;1;0;Belém Velho;10835;10585;250;250;0;250
1;1;0;Boa Vista;10053;9803;250;-250;-250;0
1;1;0;Boa Vista do Sul;2059;2059;0;-250;-250;0
1;1;0;Bom Fim;11593;11093;500;250;-250;500
1;1;0;Bom Jesus;28425;28425;0;0;0;0
1;1;0;Camaquã;18188;17938;250;0;0;0
1;1;0;Campo Novo;8766;8766;0;0;0;0
1;1;0;Cascata;13013;12513;500;250;-250;500
1;1;0;Cavalhada;29049;28799;250;-250;-250;0
1;1;0;Centro Histórico;39154;38904;250;0;0;0
1;1;0;Chácara das Pedras;7168;6668;500;250;0;250
1;1;0;Chapéu do Sol;2913;2913;0;0;0;0
1;1;0;Cidade Baixa;15379;15129;250;250;0;250
1;1;0;Cel. Aparício Borges;18803;18803;0;-250;-250;0
1;1;0;Costa e Silva;15842;15592;250;-250;-250;0
1;1;0;Cristal;30696;30696;0;-500;-500;0
1;1;0;Cristo Redentor;15955;15955;0;-500;-500;0
1;1;0;Espírito Santo;5606;5606;0;0;0;0
1;1;0;Extrema;2231;1981;250;250;0;250
1;1;0;Farrapos;18986;18986;0;0;0;0
1;1;0;Farroupilha;1211;961;250;0;0;0
1;1;0;Floresta;11846;11596;250;0;0;0
1;1;0;Glória;17317;16817;500;500;0;500
1;1;0;Guarujá;4811;4811;0;0;0;0
1;1;0;Higienópolis;10974;10474;500;0;-250;250
1;1;0;Hípica;18645;18645;0;0;0;0
1;1;0;Humaitá;11252;11252;0;0;0;0
1;1;0;Independência;8112;7612;500;250;0;250
1;1;0;Ipanema;13478;13478;0;-250;-250;0
1;1;0;Jardim Botânico;12771;12521;250;250;0;250
1;1;0;Jardim Carvalho;25886;25136;750;0;-250;250
1;1;0;Jardim do Salso;4655;4405;250;0;0;0
1;1;0;Jardim Leopoldina;18016;17766;250;0;0;0
1;1;0;Jardim Europa;2299;2299;0;0;0;0
1;1;0;Jardim Floresta;3557;3057;500;250;-250;500
1;1;0;Jardim Isabel;3585;2835;750;500;0;500
1;1;0;Jardim Itú;17853;17853;0;0;0;0
1;1;0;Jardim Lindóia;7167;6917;250;0;-250;250
1;1;0;Jardim Sabará;12780;12530;250;-500;-500;0
1;1;0;Jardim São Pedro;4217;3967;250;250;0;250
1;1;0;Lageado;4481;4481;0;0;0;0
1;1;0;Lami;4289;4289;0;0;0;0
1;1;0;Lomba do Pinheiro;57106;57106;0;-750;-750;0
1;1;0;Mário Quintana;38116;37866;250;0;0;0
1;1;0;Medianeira;10973;10973;0;-250;-250;0
1;1;0;Menino Deus;30900;30650;250;0;-250;250
1;1;0;Moinhos de Vento;11687;11437;250;-500;-500;0
1;1;0;Mont'Serrat;11736;11236;500;500;0;500
1;1;0;Morro Santana;19388;19138;250;0;-250;250
1;1;0;Navegantes;4327;4077;250;0;-250;250
1;1;0;Nonoai;24410;24410;0;-500;-500;0
1;1;0;Parque Santa Fé;6626;6126;500;250;-250;500
1;1;0;Partenon;48160;47910;250;0;0;0
1;1;0;Passo D'Areia;20968;20968;0;-250;-250;0
1;1;0;Passo das Pedras;16652;15902;750;0;0;0
1;1;0;Pedra Redonda;274;274;0;0;0;0
1;1;0;Petrópolis;37496;37246;250;0;0;0
1;1;0;Pitinga;4602;4352;250;250;0;250
1;1;0;Ponta Grossa;8472;8472;0;0;0;0
1;1;0;Praia de Belas;2281;2281;0;0;0;0
1;1;0;Restinga;53758;53258;500;0;0;0
1;1;0;Rio Branco;17531;17531;0;0;0;0
1;1;0;Rubem Berta;33168;33168;0;0;0;0
1;1;0;Santa Cecília;5768;5518;250;-250;-250;0
1;1;0;Santa Maria Goretti;3759;3509;250;0;0;0
1;1;0;Santa Rosa de Lima;34833;34833;0;-500;-500;0
