Simulation_Step,Cycle_Step,Cycle,Region,age,occupation
4,4,0,Praia de Belas,0.19732110751528228,0.30109073474769266
4,4,0,Restinga,0.2391002290735664,0.21879655012705446
4,4,0,Rio Branco,0.23371456277451372,0.22090392257524766
4,4,0,Rubem Berta,0.17207850940665703,0.220935841775205
4,4,0,Santa Cecília,0.2367065470255899,0.23950371108895535
4,4,0,Santa Maria Goretti,0.2901823881447706,0.22095563788353756
4,4,0,Santa Rosa de Lima,0.2360914322065755,0.21122131297651062
4,4,0,Santa Tereza,0.224442226545721,0.22091955765554067
4,4,0,Santana,0.21812875494553802,0.21550334587017048
4,4,0,Santo Antônio,0.19698319262644257,0.21232540727544988
4,4,0,São Caetano,0.25726552179656537,0.22192866578599735
4,4,0,São Geraldo,0.21457781361594286,0.2210958798909496
4,4,0,São João,0.21956412825651303,0.2117011801380539
4,4,0,São Sebastião,0.2285043120092676,0.26404084609773887
4,4,0,Sarandi,0.21509799900890278,0.21137711248953367
4,4,0,Serraria,0.20591566474995643,0.18214555381309172
4,4,0,Sétimo Céu,0.22731000546746857,0.34335702569710225
4,4,0,Teresópolis,0.22827104365848766,0.22834347351295936
4,4,0,Três Figueiras,0.20018796992481203,0.3256892230576441
4,4,0,Tristeza,0.2143899768884564,0.2141264241981916
4,4,0,Vila Assunção,0.22281346749226005,0.2857327141382869
4,4,0,Vila Conceição,0.24374609130706693,0.29101521784448614
4,4,0,Vila Ipiranga,0.21075942672801312,0.2268408341706771
4,4,0,Vila Jardim,0.21822680258947838,0.2292333258923035
4,4,0,Vila João Pessoa,0.21620984700166776,0.24518405723539508
4,4,0,Vila Nova,0.20311258699037146,0.20674314404652197
4,4,0,São José,0.25165575517661387,0.21665651644336176
5,5,0,Aberta dos Morros,0.24372466989148908,0.2501416307142546
5,5,0,Agronomia,0.22209466619569057,0.3002472624514306
5,5,0,Anchieta,0.2078373015873016,0.36860670194003525
5,5,0,Arquipélago,0.24195678271308524,0.22096838735494198
5,5,0,Auxiliadora,0.25176180408738547,0.23215544145776704
5,5,0,Azenha,0.21160488906602895,0.257915947035118
5,5,0,Bela Vista,0.2509970487357422,0.24758714205950386
5,5,0,Belém Novo,0.21278301886792453,0.2419496855345912
5,5,0,Belém Velho,0.24857574449719466,0.24986332901740757
5,5,0,Boa Vista,0.20835307495498911,0.24214283458100383
5,5,0,Boa Vista do Sul,0.2407722195240408,0.16707139388052453
5,5,0,Bom Fim,0.2222347426304877,0.2008473812314072
5,5,0,Bom Jesus,0.23366453965360073,0.20059556365846248
5,5,0,Camaquã,0.21200814111261873,0.21460877431026684
5,5,0,Campo Novo,0.24915315751270264,0.1939672554238245
5,5,0,Cascata,0.2480803886233644,0.21222805505497663
5,5,0,Cavalhada,0.21225127137444963,0.22089491108911566
5,5,0,Centro Histórico,0.24713005189495205,0.2092222746413657
5,5,0,Chácara das Pedras,0.23556082589285715,0.2521391369047619
5,5,0,Chapéu do Sol,0.2602986611740474,0.22130678567341802
5,5,0,Cidade Baixa,0.2672980345960692,0.24163514993696655
5,5,0,Cel. Aparício Borges,0.23533954951412683,0.18337733340822707
5,5,0,Costa e Silva,0.26798966339782665,0.19882498453927025
5,5,0,Cristal,0.22165411455814274,0.17471613809622516
5,5,0,Cristo Redentor,0.21007764477515367,0.1920845465329451
5,5,0,Espírito Santo,0.21704630321135177,0.2002738361961663
5,5,0,Extrema,0.21817570596145228,0.2713282533990737
5,5,0,Farrapos,0.24471605465414176,0.21495160831198407
5,5,0,Farroupilha,0.31909739928607855,0.4487506374298827
5,5,0,Floresta,0.1909927401654567,0.23040126062243232
5,5,0,Glória,0.19627058065272163,0.22093318489873245
5,5,0,Guarujá,0.24683856945267735,0.24316669959823486
5,5,0,Higienópolis,0.22366502642609806,0.23115242087357998
5,5,0,Hípica,0.2904666130329847,0.22093501385536785
5,5,0,Humaitá,0.2727685875295401,0.2006907834939102
5,5,0,Independência,0.22572351112174122,0.23423423423423423
5,5,0,Ipanema,0.22549720990127342,0.2289311775647446
5,5,0,Jardim Botânico,0.23391228995554217,0.24615075477858991
5,5,0,Jardim Carvalho,0.2319394601341863,0.22523014510844125
5,5,0,Jardim do Salso,0.26464597478176527,0.2859359844810863
5,5,0,Jardim Leopoldina,0.24356127886323267,0.2209517465956187
5,5,0,Jardim Europa,0.23458510987208922,0.3306001967858314
5,5,0,Jardim Floresta,0.22640991880623218,0.3433545461195231
5,5,0,Jardim Isabel,0.24623430962343096,0.31445839144583915
5,5,0,Jardim Itú,0.23224734420269272,0.21462250752712606
5,5,0,Jardim Lindóia,0.21205189740512975,0.17079146042697865
5,5,0,Jardim Sabará,0.18865414710485132,0.19473135106937925
5,5,0,Jardim São Pedro,0.22201915805394504,0.22132593899672295
5,5,0,Lageado,0.25709052233514534,0.19491058063499567
5,5,0,Lami,0.2555566580670768,0.2873586028974003
5,5,0,Lomba do Pinheiro,0.2551694678847897,0.2150661366436525
5,5,0,Mário Quintana,0.28313569104837866,0.2209046069891909
5,5,0,Medianeira,0.17756907522008192,0.23068653941137163
5,5,0,Menino Deus,0.21747048903878582,0.19084879145587408
5,5,0,Moinhos de Vento,0.2401197866573402,0.20145142957069162
5,5,0,Mont'Serrat,0.24987218813905931,0.23994546693933197
5,5,0,Morro Santana,0.23897545574905796,0.2266354347014292
5,5,0,Navegantes,0.1866766813034435,0.22109236576534935
5,5,0,Nonoai,0.21645754914261814,0.19760211905757702
5,5,0,Parque Santa Fé,0.25081344902386116,0.2814533622559653
5,5,0,Partenon,0.2022031053294167,0.21622604560078332
5,5,0,Passo D'Areia,0.057757564332170795,0.20517170955478053
5,5,0,Passo das Pedras,0.22784514925373134,0.2534592661691542
5,5,0,Pedra Redonda,0.37646484375,0.5481770833333334
5,5,0,Petrópolis,0.23552616957439715,0.20233729673667444
5,5,0,Pitinga,0.2595358455882353,0.22120098039215685
5,5,0,Ponta Grossa,0.2617368036973972,0.19395118786994242
5,5,0,Praia de Belas,0.20645001649620587,0.3312438139227978
5,5,0,Restinga,0.23879606787770052,0.22088908823602701
5,5,0,Rio Branco,0.23371456277451372,0.22090392257524766
5,5,0,Rubem Berta,0.17207850940665703,0.220935841775205
5,5,0,Santa Cecília,0.2367065470255899,0.23950371108895535
5,5,0,Santa Maria Goretti,0.28272146847565843,0.25059856344772546
5,5,0,Santa Rosa de Lima,0.2360914322065755,0.21122131297651062
5,5,0,Santa Tereza,0.2234882411648796,0.21521611177930752
5,5,0,Santana,0.21844624627558248,0.21550334587017048
5,5,0,Santo Antônio,0.2077629748920284,0.23726911158285144
5,5,0,São Caetano,0.25726552179656537,0.22192866578599735
5,5,0,São Geraldo,0.21457781361594286,0.2210958798909496
5,5,0,São João,0.21956412825651303,0.2117011801380539
5,5,0,São Sebastião,0.2252462900611049,0.2765930914079062
5,5,0,Sarandi,0.21341841746953688,0.2074536231134704
5,5,0,Serraria,0.20591566474995643,0.18214555381309172
5,5,0,Sétimo Céu,0.22731000546746857,0.34335702569710225
5,5,0,Teresópolis,0.22189151333800217,0.24927314785339869
5,5,0,Três Figueiras,0.20018796992481203,0.3256892230576441
5,5,0,Tristeza,0.2143899768884564,0.2141264241981916
5,5,0,Vila Assunção,0.21411142740951605,0.26636844245628305
5,5,0,Vila Conceição,0.24374609130706693,0.29101521784448614
5,5,0,Vila Ipiranga,0.21075942672801312,0.2268408341706771
5,5,0,Vila Jardim,0.2151982712866783,0.22094169383577222
5,5,0,Vila João Pessoa,0.21620984700166776,0.24518405723539508
5,5,0,Vila Nova,0.20311258699037146,0.20674314404652197
5,5,0,São José,0.25137621597164617,0.2208983736771988
6,6,0,Aberta dos Morros,0.24251643586515598,0.22100993145894532
6,6,0,Agronomia,0.22209466619569057,0.3002472624514306
6,6,0,Anchieta,0.2078373015873016,0.36860670194003525
6,6,0,Arquipélago,0.23280885780885782,0.23395493395493394
6,6,0,Auxiliadora,0.25176180408738547,0.23215544145776704
6,6,0,Azenha,0.2054418029407723,0.24387339104942513
6,6,0,Bela Vista,0.24920236101140625,0.24758714205950386
6,6,0,Belém Novo,0.21278301886792453,0.2419496855345912
6,6,0,Belém Velho,0.24839459231094213,0.2586677932685537
6,6,0,Boa Vista,0.20429225106933255,0.22102854869193275
6,6,0,Boa Vista do Sul,0.2407722195240408,0.16707139388052453
6,6,0,Bom Fim,0.22534481204363113,0.2008473812314072
6,6,0,Bom Jesus,0.22912264995523723,0.2089406147418681
6,6,0,Camaquã,0.21381727725011307,0.21460877431026684
6,6,0,Campo Novo,0.24759276655706905,0.2078440582433067
6,6,0,Cascata,0.24757110397242027,0.21222805505497663
6,6,0,Cavalhada,0.21186673504523976,0.18823644333736278
6,6,0,Centro Histórico,0.24513995857013862,0.2031479612613091
6,6,0,Chácara das Pedras,0.23556082589285715,0.2521391369047619
6,6,0,Chapéu do Sol,0.2546879578083797,0.28655142103721065
6,6,0,Cidade Baixa,0.27129865513359797,0.2605209629322432
6,6,0,Cel. Aparício Borges,0.23533954951412683,0.18337733340822707
6,6,0,Costa e Silva,0.26463303350280276,0.2064485290922522
6,6,0,Cristal,0.2216831892005906,0.1660690430992055
6,6,0,Cristo Redentor,0.20656034199276554,0.1842814863531733
6,6,0,Espírito Santo,0.21938013442867813,0.2002738361961663
6,6,0,Extrema,0.21817570596145228,0.2713282533990737
6,6,0,Farrapos,0.2443289224952741,0.19611549723859298
6,6,0,Farroupilha,0.33276797829036636,0.473390622644354
6,6,0,Floresta,0.18674542945843395,0.2209957456594228
6,6,0,Glória,0.19468858030116598,0.22093318489873245
6,6,0,Guarujá,0.24688214508418208,0.22115984202868427
6,6,0,Higienópolis,0.23296147812445528,0.25013073034687117
6,6,0,Hípica,0.2897118782277793,0.21487723113164808
6,6,0,Humaitá,0.2724308815858112,0.22094708166695648
6,6,0,Independência,0.23448431505303544,0.25863236289776576
6,6,0,Ipanema,0.22549720990127342,0.2289311775647446
6,6,0,Jardim Botânico,0.23379926154773567,0.24615075477858991
6,6,0,Jardim Carvalho,0.2306389348459781,0.22088290133669478
6,6,0,Jardim do Salso,0.2634820562560621,0.2859359844810863
6,6,0,Jardim Leopoldina,0.24562027811233986,0.22705208219278075
6,6,0,Jardim Europa,0.23474909806493932,0.3306001967858314
6,6,0,Jardim Floresta,0.24545184892228594,0.37532133676092544
6,6,0,Jardim Isabel,0.24280359820089956,0.288055972013993
6,6,0,Jardim Itú,0.23170766346645458,0.21462250752712606
6,6,0,Jardim Lindóia,0.21205189740512975,0.17079146042697865
6,6,0,Jardim Sabará,0.1896322378716745,0.19473135106937925
6,6,0,Jardim São Pedro,0.22201915805394504,0.22132593899672295
6,6,0,Lageado,0.25715900527505653,0.16528510424516454
6,6,0,Lami,0.2555566580670768,0.2873586028974003
6,6,0,Lomba do Pinheiro,0.25519911120369404,0.2170260042356699
6,6,0,Mário Quintana,0.28313569104837866,0.2209046069891909
6,6,0,Medianeira,0.18311789249775015,0.25743816302598926
6,6,0,Menino Deus,0.21358490566037736,0.18268724985706117
6,6,0,Moinhos de Vento,0.24442908603501717,0.22093770070648683
6,6,0,Mont'Serrat,0.2514911383776414,0.23994546693933197
6,6,0,Morro Santana,0.24035034117527243,0.2266354347014292
6,6,0,Navegantes,0.18585053566762477,0.1628777981012107
6,6,0,Nonoai,0.216894489534387,0.18758365370924107
6,6,0,Parque Santa Fé,0.24789503227617177,0.26793900271306953
6,6,0,Partenon,0.20271416454622562,0.21145038167938932
6,6,0,Passo D'Areia,0.057757564332170795,0.20517170955478053
6,6,0,Passo das Pedras,0.22711307500566508,0.2651635319888209
6,6,0,Pedra Redonda,0.3944270015698587,0.5714285714285714
6,6,0,Petrópolis,0.2324093514157635,0.19245682725226504
6,6,0,Pitinga,0.2595358455882353,0.22120098039215685
6,6,0,Ponta Grossa,0.258598945196056,0.22105021783994497
6,6,0,Praia de Belas,0.20645001649620587,0.3312438139227978
6,6,0,Restinga,0.23905328776897367,0.21879655012705446
6,6,0,Rio Branco,0.2388525317508735,0.23326493261605014
6,6,0,Rubem Berta,0.17207850940665703,0.220935841775205
6,6,0,Santa Cecília,0.24353860880663689,0.25654116145500955
6,6,0,Santa Maria Goretti,0.28272146847565843,0.25059856344772546
6,6,0,Santa Rosa de Lima,0.23586010467570773,0.21122131297651062
6,6,0,Santa Tereza,0.2228996596463393,0.21521611177930752
6,6,0,Santana,0.21669633585521436,0.20992599185745603
6,6,0,Santo Antônio,0.2077629748920284,0.23726911158285144
6,6,0,São Caetano,0.19885799404170804,0.33234028467394905
6,6,0,São Geraldo,0.21999216213190012,0.23356846937632963
6,6,0,São João,0.21943887775551102,0.2117011801380539
6,6,0,São Sebastião,0.22760329514738062,0.26404084609773887
6,6,0,Sarandi,0.20995335051998387,0.19940022097122112
6,6,0,Serraria,0.20776566757493187,0.22097558369396805
6,6,0,Sétimo Céu,0.23914307871267934,0.43737882900348973
6,6,0,Teresópolis,0.2214045416316232,0.24252226607146707
6,6,0,Três Figueiras,0.21095152603231598,0.3409934171154997
6,6,0,Tristeza,0.21561799079211427,0.22748199740290403
6,6,0,Vila Assunção,0.21187474583163887,0.26636844245628305
6,6,0,Vila Conceição,0.2708220659816117,0.34180638182801515
6,6,0,Vila Ipiranga,0.20911999576921042,0.2268408341706771
6,6,0,Vila Jardim,0.2151982712866783,0.22094169383577222
6,6,0,Vila João Pessoa,0.21791539064169219,0.2526885549462289
6,6,0,Vila Nova,0.2031421064155901,0.21393641757118875
6,6,0,São José,0.25127512180267964,0.21665651644336176
7,7,0,Aberta dos Morros,0.24376721263951298,0.2048606078175581
7,7,0,Agronomia,0.24415774099318402,0.32997944390349454
7,7,0,Anchieta,0.19886062533121357,0.4278396043101925
7,7,0,Arquipélago,0.23137032842582106,0.2462061155152888
7,7,0,Auxiliadora,0.2315156052055741,0.16960343967138855
7,7,0,Azenha,0.202670581655481,0.23648396718866518
7,7,0,Bela Vista,0.2444656954504761,0.23906025338433576
7,7,0,Belém Novo,0.21391705069124423,0.2517357910906298
7,7,0,Belém Velho,0.24747406405051872,0.2310629980454067
7,7,0,Boa Vista,0.21498688138966796,0.2613468439940891
7,7,0,Boa Vista do Sul,0.2407722195240408,0.16707139388052453
7,7,0,Bom Fim,0.21751426085275066,0.1670695156144252
7,7,0,Bom Jesus,0.23636614535418582,0.1963078810180926
7,7,0,Camaquã,0.21413006078678748,0.20812784340711854
7,7,0,Campo Novo,0.24275610312571297,0.22092934823940985
7,7,0,Cascata,0.24096939183249422,0.2031487253256613
7,7,0,Cavalhada,0.2120136351651663,0.17472095621931774
7,7,0,Centro Histórico,0.23973834153897217,0.18391694787114382
7,7,0,Chácara das Pedras,0.25271533215458447,0.2914035530857961
7,7,0,Chapéu do Sol,0.2546879578083797,0.28655142103721065
7,7,0,Cidade Baixa,0.2742498156446764,0.27779983738915043
7,7,0,Cel. Aparício Borges,0.24312257989943942,0.16941185536226858
7,7,0,Costa e Silva,0.2621196818583512,0.2209737827715356
7,7,0,Cristal,0.22192669241419516,0.14782967767009159
7,7,0,Cristo Redentor,0.20829451809387317,0.141072494924161
7,7,0,Espírito Santo,0.2149525057320668,0.25756086909051207
7,7,0,Extrema,0.21817570596145228,0.2713282533990737
7,7,0,Farrapos,0.24724414017173357,0.17564013305484644
7,7,0,Farroupilha,0.3394967916244512,0.5223460542609478
7,7,0,Floresta,0.19771585938765593,0.24806955019169502
7,7,0,Glória,0.19524891957119606,0.2396961703242222
7,7,0,Guarujá,0.24417111242837383,0.24316669959823486
7,7,0,Higienópolis,0.23562777209143637,0.25901285113158196
7,7,0,Hípica,0.2849832431038928,0.23817135000429665
7,7,0,Humaitá,0.2685500340367597,0.230428863172226
7,7,0,Independência,0.2320599163957269,0.2467874283944883
7,7,0,Ipanema,0.22712703962703962,0.22095959595959597
7,7,0,Jardim Botânico,0.24779272650830356,0.27561721906897435
7,7,0,Jardim Carvalho,0.23143784284941668,0.22949341986659455
7,7,0,Jardim do Salso,0.2697964847363552,0.30354609929078014
7,7,0,Jardim Leopoldina,0.24431061278863234,0.2209517465956187
7,7,0,Jardim Europa,0.24366018596787828,0.377946839485301
7,7,0,Jardim Floresta,0.2639486826244188,0.4129498880661271
7,7,0,Jardim Isabel,0.2400976290097629,0.31445839144583915
7,7,0,Jardim Itú,0.231847519160952,0.2081100290055514
7,7,0,Jardim Lindóia,0.20627718614069296,0.17079146042697865
7,7,0,Jardim Sabará,0.19506531204644412,0.2289791969037252
7,7,0,Jardim São Pedro,0.25916045902959534,0.31098583987651834
7,7,0,Lageado,0.2596174170365673,0.2447685478757134
7,7,0,Lami,0.2555566580670768,0.2873586028974003
7,7,0,Lomba do Pinheiro,0.2548338584932684,0.2029385085457844
7,7,0,Mário Quintana,0.2852823113082977,0.21796158383070124
7,7,0,Medianeira,0.18311789249775015,0.25743816302598926
7,7,0,Menino Deus,0.20830985915492958,0.16990610328638497
7,7,0,Moinhos de Vento,0.24901534421925003,0.23008123410191186
7,7,0,Mont'Serrat,0.2588264138607388,0.2573825869020377
7,7,0,Morro Santana,0.23989472638792333,0.2375608302711292
7,7,0,Navegantes,0.18820224719101122,0.1628777981012107
7,7,0,Nonoai,0.21815630397236616,0.18241220495106505
7,7,0,Parque Santa Fé,0.24889244400689145,0.3170071375830667
7,7,0,Partenon,0.20337548221174453,0.20657236748106872
7,7,0,Passo D'Areia,0.07367899900981187,0.22594292915653974
7,7,0,Passo das Pedras,0.22722637661454792,0.2651635319888209
7,7,0,Pedra Redonda,0.4007891770011274,0.598271326568959
7,7,0,Petrópolis,0.23139787404274775,0.18906922695927153
7,7,0,Pitinga,0.2595358455882353,0.22120098039215685
7,7,0,Ponta Grossa,0.2588526912181303,0.2079005350960025
7,7,0,Praia de Belas,0.22989238176154064,0.3787406778060984
7,7,0,Restinga,0.2447263174404015,0.19904067335842743
7,7,0,Rio Branco,0.24174005798369894,0.23919187498860384
7,7,0,Rubem Berta,0.17125125302199423,0.2307919099003479
7,7,0,Santa Cecília,0.24984657870512428,0.2722716579727933
7,7,0,Santa Maria Goretti,0.26696183586929406,0.27654444167290265
7,7,0,Santa Rosa de Lima,0.23693486934869348,0.19414194141941418
7,7,0,Santa Tereza,0.22176390327715592,0.22091955765554067
7,7,0,Santana,0.20570020555526275,0.17983450166025405
7,7,0,Santo Antônio,0.21860037471376031,0.2596164966576458
7,7,0,São Caetano,0.19885799404170804,0.33234028467394905
7,7,0,São Geraldo,0.21999216213190012,0.23356846937632963
7,7,0,São João,0.21541872761384956,0.20200125078173858
7,7,0,São Sebastião,0.22971804761271444,0.25065389901139334
7,7,0,Sarandi,0.19985215078759927,0.1711579351943117
7,7,0,Serraria,0.20985513946678996,0.2381466070786459
7,7,0,Sétimo Céu,0.2590938616433907,0.4746129695788676
7,7,0,Teresópolis,0.219822372190743,0.24927314785339869
7,7,0,Três Figueiras,0.22759472817133444,0.3678198791872597
7,7,0,Tristeza,0.21153846153846154,0.22090422557712278
7,7,0,Vila Assunção,0.21729876160990713,0.2857327141382869
7,7,0,Vila Conceição,0.2869223439733206,0.3804986501508655
7,7,0,Vila Ipiranga,0.20771477571145291,0.22094788931168158
7,7,0,Vila Jardim,0.22001241873036745,0.23722210046996373
7,7,0,Vila João Pessoa,0.21757994239716416,0.23740245673633165
7,7,0,Vila Nova,0.2033610685351434,0.21393641757118875
7,7,0,São José,0.25055191839220464,0.21665651644336176
8,8,0,Aberta dos Morros,0.18666088227235364,0.18857125460468233
8,8,0,Agronomia,0.21780214652356508,0.27977394099652614
8,8,0,Anchieta,0.15522924782738987,0.30246728598541606
8,8,0,Arquipélago,0.28046571798188874,0.27261750754635616
8,8,0,Auxiliadora,0.19957070956281456,0.14487318661798085
8,8,0,Azenha,0.20556652678351026,0.25417592364025343
8,8,0,Bela Vista,0.2866004483265054,0.3120764731648244
8,8,0,Belém Novo,0.21360730593607305,0.28596651445966514
8,8,0,Belém Velho,0.22381134969325153,0.15644171779141106
8,8,0,Boa Vista,0.25025855382228734,0.30928782786061076
8,8,0,Boa Vista do Sul,0.1981731018398549,0.3052604301632547
8,8,0,Bom Fim,0.2736910550718082,0.2331033962833126
8,8,0,Bom Jesus,0.23956956956956957,0.18156823490156823
8,8,0,Camaquã,0.20386585656421252,0.23008498133587482
8,8,0,Campo Novo,0.1986934087882823,0.20622503328894806
8,8,0,Cascata,0.2591128034889019,0.20108919698843541
8,8,0,Cavalhada,0.2627003326277593,0.2003830259046467
8,8,0,Centro Histórico,0.27267997658841125,0.25089419262534957
8,8,0,Chácara das Pedras,0.285643997375902,0.2965230701946206
8,8,0,Chapéu do Sol,0.24096851883708928,0.23567865129881302
8,8,0,Cidade Baixa,0.23105634147535367,0.2714115554685333
8,8,0,Cel. Aparício Borges,0.2323774600327125,0.23028896041084085
8,8,0,Costa e Silva,0.22476269881990765,0.1565332649221823
8,8,0,Cristal,0.25944487278334616,0.2566035580684771
8,8,0,Cristo Redentor,0.38786641037962516,0.352586897325004
8,8,0,Espírito Santo,0.22375432986943777,0.23439026556532552
8,8,0,Extrema,0.22881530234471412,0.22377622377622378
8,8,0,Farrapos,0.24901685393258427,0.2919943820224719
8,8,0,Farroupilha,0.20523078957809812,0.38795573777718995
8,8,0,Floresta,0.23151033125614956,0.35224663824204655
8,8,0,Glória,0.18923890269453783,0.15887865646672839
8,8,0,Guarujá,0.2515263496143959,0.2615681233933162
8,8,0,Higienópolis,0.26150840835739764,0.2335654832682181
8,8,0,Hípica,0.28814350493464924,0.19130434782608696
8,8,0,Humaitá,0.25947432762836187,0.24810804517405985
8,8,0,Independência,0.16219558599695585,0.2165144596651446
8,8,0,Ipanema,0.25542686480186483,0.24524087024087024
8,8,0,Jardim Botânico,0.18879153319515105,0.24211209513640267
8,8,0,Jardim Carvalho,0.27389024500497244,0.2855377753669047
8,8,0,Jardim do Salso,0.1979087452471483,0.2474741988049973
8,8,0,Jardim Leopoldina,0.24705459770114943,0.2421455938697318
8,8,0,Jardim Europa,0.21391357646337725,0.3537644294616406
8,8,0,Jardim Floresta,0.2020015298317185,0.32092469828318887
8,8,0,Jardim Isabel,0.21301600673967985,0.27857343442853133
8,8,0,Jardim Itú,0.2271904417089066,0.22343526615793088
8,8,0,Jardim Lindóia,0.3115372009177319,0.17185622200371464
8,8,0,Jardim Sabará,0.1756612952265126,0.18822337083206647
8,8,0,Jardim São Pedro,0.17880133899832626,0.28170464786919014
8,8,0,Lageado,0.2992147410978075,0.22329342248483905
8,8,0,Lami,0.24464876435104105,0.25037296490886685
8,8,0,Lomba do Pinheiro,0.2662882636158841,0.3236450373249702
8,8,0,Mário Quintana,0.27905544735937676,0.2659716653301256
8,8,0,Medianeira,0.15267990900516007,0.2045534409735708
8,8,0,Menino Deus,0.3132537960954447,0.2570643528561099
8,8,0,Moinhos de Vento,0.15797148412184056,0.18722546266292217
8,8,0,Mont'Serrat,0.2060506241331484,0.18978270920018492
8,8,0,Morro Santana,0.2159102344772064,0.2227365737479454
8,8,0,Navegantes,0.14317141851460755,0.2153388869333959
8,8,0,Nonoai,0.21645512239347234,0.1733756421879722
8,8,0,Parque Santa Fé,0.22868674043170686,0.3402261321724409
8,8,0,Partenon,0.23420701613978925,0.368734160330799
8,8,0,Passo D'Areia,0.08639071132596685,0.20888006445672191
8,8,0,Passo das Pedras,0.20721779040542018,0.2794230138782647
8,8,0,Pedra Redonda,0.2450440528634361,0.31497797356828194
8,8,0,Petrópolis,0.27021754942802356,0.22427208005466287
8,8,0,Pitinga,0.25147492625368734,0.20211952365344696
8,8,0,Ponta Grossa,0.2364002510722879,0.32465041671025563
8,8,0,Praia de Belas,0.1599602348040144,0.2462917376759452
8,8,0,Restinga,0.33759075379030534,0.39634493558260375
8,8,0,Rio Branco,0.27476034108362907,0.2880850237452112
8,8,0,Rubem Berta,0.17885922941324603,0.22227818349702005
8,8,0,Santa Cecília,0.16096472588185295,0.23997733389998582
8,8,0,Santa Maria Goretti,0.20722584052103502,0.3213049345772458
8,8,0,Santa Rosa de Lima,0.29314618293981565,0.33310077234727475
8,8,0,Santa Tereza,0.24573733738458362,0.34992182660255466
8,8,0,Santana,0.23979966917845985,0.20290387796360962
8,8,0,Santo Antônio,0.26235613923603757,0.22876509214149546
8,8,0,São Caetano,0.2978389360916143,0.36547223248368427
8,8,0,São Geraldo,0.17176905171541343,0.14458725500118072
8,8,0,São João,0.2735644637053088,0.2650174551583002
8,8,0,São Sebastião,0.2039921035314762,0.24325509980258828
8,8,0,Sarandi,0.2594814199164498,0.19327369625919527
8,8,0,Serraria,0.19415909390227842,0.1874533561613767
8,8,0,Sétimo Céu,0.22620694425231705,0.32009959883801353
8,8,0,Teresópolis,0.18753832432131112,0.2177007265362246
8,8,0,Três Figueiras,0.18387413962635202,0.3187151753523435
8,8,0,Tristeza,0.28164381664589394,0.3591838618843189
8,8,0,Vila Assunção,0.19192724952137843,0.1830461603914061
8,8,0,Vila Conceição,0.18504158237806248,0.3401513448715067
8,8,0,Vila Ipiranga,0.20392632623800597,0.265027021065402
8,8,0,Vila Jardim,0.3470280388112155,0.4212697685079074
8,8,0,Vila João Pessoa,0.2097347552638775,0.22523015221948775
8,8,0,Vila Nova,0.23332383124287343,0.3055872291904219
8,8,0,São José,0.2979862700228833,0.29168573607932874
9,9,0,Aberta dos Morros,0.1851808580241144,0.19297753684144936
9,9,0,Agronomia,0.21780214652356508,0.27977394099652614
9,9,0,Anchieta,0.15860053940665267,0.30246728598541606
9,9,0,Arquipélago,0.2731829573934837,0.2849624060150376
9,9,0,Auxiliadora,0.20560050081864586,0.15743683585347845
9,9,0,Azenha,0.20255108436755673,0.24771217249592578
9,9,0,Bela Vista,0.2862139599598052,0.3120764731648244
9,9,0,Belém Novo,0.21338235294117647,0.2579738562091503
9,9,0,Belém Velho,0.22084273890142964,0.16603962879357914
9,9,0,Boa Vista,0.2564540622627183,0.31682555752411484
9,9,0,Boa Vista do Sul,0.1981731018398549,0.3052604301632547
9,9,0,Bom Fim,0.27634852425647405,0.2331033962833126
9,9,0,Bom Jesus,0.2461609907120743,0.16654970760233917
9,9,0,Camaquã,0.207618537050274,0.23008498133587482
9,9,0,Campo Novo,0.20279634762758847,0.21560954399695637
9,9,0,Cascata,0.2590462081573473,0.2157641471768686
9,9,0,Cavalhada,0.26053026623691994,0.19008933433411335
9,9,0,Centro Histórico,0.26921410478602853,0.2405012664978003
9,9,0,Chácara das Pedras,0.29411154882852997,0.3157094477849195
9,9,0,Chapéu do Sol,0.24093402407435624,0.2849306719488039
9,9,0,Cidade Baixa,0.23433193094443638,0.27619001563583023
9,9,0,Cel. Aparício Borges,0.23277317575054082,0.23028896041084085
9,9,0,Costa e Silva,0.22348889680560505,0.19439496496853106
9,9,0,Cristal,0.2420838073568449,0.21286815826064973
9,9,0,Cristo Redentor,0.39162365086813705,0.35995620209604257
9,9,0,Espírito Santo,0.2234702315325248,0.2194965086365307
9,9,0,Extrema,0.22881530234471412,0.22377622377622378
9,9,0,Farrapos,0.246438263229308,0.3047037539574853
9,9,0,Farroupilha,0.2373082441231652,0.4340948386859434
9,9,0,Floresta,0.23489474529969467,0.358562322566822
9,9,0,Glória,0.19211102126242688,0.17095562003519954
9,9,0,Guarujá,0.25580011897679955,0.29169145349990083
9,9,0,Higienópolis,0.2624002038389672,0.2335654832682181
9,9,0,Hípica,0.28370786516853935,0.17827715355805243
9,9,0,Humaitá,0.2522370343316289,0.2289992695398101
9,9,0,Independência,0.15551338393927286,0.19403382607537623
9,9,0,Ipanema,0.2563374125874126,0.24524087024087024
9,9,0,Jardim Botânico,0.19171665326819615,0.24867561272236308
9,9,0,Jardim Carvalho,0.2696790306169642,0.27672432399099683
9,9,0,Jardim do Salso,0.2122733953944145,0.28855136371059936
9,9,0,Jardim Leopoldina,0.24152298850574713,0.2421455938697318
