Frame;Hour;Node;Total;Locals;Outsiders;
28;4;Bom Fim//home;11653;11313;340;
28;4;Bom Fim//work;490;0;490;
28;4;Bom Fim//school;520;180;340;
28;4;Bom Fim//marketplace;350;30;320;
28;4;Bom Fim//pharmacy;130;0;130;
28;4;Bom Fim//gas_station;590;70;520;
28;4;Centro//home;39444;38964;480;
28;4;Centro//work;270;0;270;
28;4;Centro//school;490;0;490;
28;4;Centro//marketplace;210;0;210;
28;4;Centro//pharmacy;910;130;780;
28;4;Centro//gas_station;330;0;330;
28;4;Centro//hospital;580;0;580;
28;4;Centro//shopping_mall;410;0;410;
28;4;Cidade Baixa//home;3099;2949;150;
28;4;Cidade Baixa//work;980;590;390;
28;4;Cidade Baixa//school;330;20;310;
28;4;Cidade Baixa//marketplace;1150;940;210;
28;4;Cidade Baixa//pharmacy;180;40;140;
28;4;Cidade Baixa//gas_station;380;0;380;
28;4;Farroupilha//home;461;101;360;
28;4;Farroupilha//work;510;0;510;
28;4;Farroupilha//school;780;20;760;
28;4;Farroupilha//marketplace;866;40;826;
28;4;Farroupilha//pharmacy;410;60;350;
28;4;Farroupilha//gas_station;290;0;290;
28;4;Farroupilha//hospital;590;0;590;
28;4;Floresta//home;1690;110;1580;
28;4;Floresta//work;2300;1820;480;
28;4;Floresta//school;6500;1420;5080;
28;4;Floresta//marketplace;9373;0;9373;
28;4;Floresta//pharmacy;870;460;410;
28;4;Floresta//gas_station;800;570;230;
28;4;Independência//home;1312;922;390;
28;4;Independência//work;370;20;350;
28;4;Independência//school;880;250;630;
28;4;Independência//marketplace;390;0;390;
28;4;Independência//pharmacy;680;110;570;
28;4;Independência//gas_station;270;120;150;
28;4;Independência//hospital;330;10;320;
28;4;Independência//shopping_mall;300;70;230;
28;4;Menino Deus//home;30900;30440;460;
28;4;Menino Deus//work;880;30;850;
28;4;Menino Deus//school;240;0;240;
28;4;Menino Deus//marketplace;640;30;610;
28;4;Menino Deus//pharmacy;930;30;900;
28;4;Menino Deus//gas_station;250;10;240;
28;4;Menino Deus//hospital;510;30;480;
28;4;Moinhos de Vento//home;12117;11717;400;
28;4;Moinhos de Vento//work;690;0;690;
28;4;Moinhos de Vento//school;640;20;620;
28;4;Moinhos de Vento//marketplace;300;60;240;
28;4;Moinhos de Vento//pharmacy;5690;0;5690;
28;4;Moinhos de Vento//gas_station;220;10;210;
28;4;Moinhos de Vento//hospital;410;0;410;
28;4;Moinhos de Vento//shopping_mall;360;0;360;
28;4;Praia de Belas//home;10820;50;10770;
28;4;Praia de Belas//work;410;30;380;
28;4;Praia de Belas//school;480;10;470;
28;4;Praia de Belas//marketplace;930;80;850;
28;4;Praia de Belas//pharmacy;520;10;510;
28;4;Praia de Belas//gas_station;548;0;548;
28;4;Praia de Belas//stadium;720;150;570;
28;4;Praia de Belas//shopping_mall;3490;0;3490;
28;4;Rio Branco//home;1550;680;870;
28;4;Rio Branco//work;560;180;380;
28;4;Rio Branco//school;850;600;250;
28;4;Rio Branco//marketplace;290;20;270;
28;4;Rio Branco//pharmacy;970;500;470;
28;4;Rio Branco//gas_station;280;10;270;
28;4;Rio Branco//hospital;770;0;770;
28;4;Santa Cecília//home;430;0;430;
28;4;Santa Cecília//work;2681;750;1931;
28;4;Santa Cecília//school;840;320;520;
28;4;Santa Cecília//marketplace;320;0;320;
28;4;Santa Cecília//pharmacy;1300;470;830;
28;4;Santa Cecília//gas_station;690;350;340;
28;4;Santa Cecília//hospital;621;0;621;
28;4;Santana//home;310;40;270;
28;4;Santana//work;1010;260;750;
28;4;Santana//school;670;320;350;
28;4;Santana//marketplace;580;10;570;
28;4;Santana//pharmacy;370;10;360;
28;4;Santana//gas_station;3270;2180;1090;
28;4;Santana//hospital;690;0;690;
29;5;Azenha//home;1894;1484;410;
29;5;Azenha//work;850;10;840;
29;5;Azenha//school;870;470;400;
29;5;Azenha//marketplace;300;160;140;
29;5;Azenha//pharmacy;370;90;280;
29;5;Azenha//gas_station;890;20;870;
29;5;Azenha//hospital;280;30;250;
29;5;Azenha//shopping_mall;290;0;290;
29;5;Bom Fim//home;1563;1153;410;
29;5;Bom Fim//work;510;20;490;
29;5;Bom Fim//school;630;240;390;
29;5;Bom Fim//marketplace;1730;1340;390;
29;5;Bom Fim//pharmacy;240;40;200;
29;5;Bom Fim//gas_station;600;70;530;
29;5;Centro//home;39274;38964;310;
29;5;Centro//work;360;0;360;
29;5;Centro//school;620;0;620;
29;5;Centro//marketplace;220;0;220;
29;5;Centro//pharmacy;980;0;980;
29;5;Centro//gas_station;440;0;440;
29;5;Centro//hospital;320;20;300;
29;5;Centro//shopping_mall;450;0;450;
29;5;Cidade Baixa//home;3209;3039;170;
29;5;Cidade Baixa//work;1040;600;440;
29;5;Cidade Baixa//school;520;170;350;
29;5;Cidade Baixa//marketplace;350;30;320;
29;5;Cidade Baixa//pharmacy;330;80;250;
29;5;Cidade Baixa//gas_station;460;0;460;
29;5;Farroupilha//home;411;101;310;
29;5;Farroupilha//work;590;0;590;
29;5;Farroupilha//school;430;30;400;
29;5;Farroupilha//marketplace;1116;40;1076;
29;5;Farroupilha//pharmacy;540;0;540;
29;5;Farroupilha//gas_station;410;0;410;
29;5;Farroupilha//hospital;900;0;900;
29;5;Floresta//home;1860;80;1780;
29;5;Floresta//work;2530;2020;510;
29;5;Floresta//school;5700;110;5590;
29;5;Floresta//marketplace;9763;20;9743;
29;5;Floresta//pharmacy;730;480;250;
29;5;Floresta//gas_station;920;620;300;
29;5;Independência//home;1342;922;420;
29;5;Independência//work;470;0;470;
29;5;Independência//school;1620;250;1370;
29;5;Independência//marketplace;600;0;600;
29;5;Independência//pharmacy;820;120;700;
29;5;Independência//gas_station;360;140;220;
29;5;Independência//hospital;390;10;380;
29;5;Independência//shopping_mall;360;80;280;
29;5;Menino Deus//home;30910;30440;470;
29;5;Menino Deus//work;930;30;900;
29;5;Menino Deus//school;310;0;310;
29;5;Menino Deus//marketplace;680;30;650;
29;5;Menino Deus//pharmacy;1060;30;1030;
29;5;Menino Deus//gas_station;290;10;280;
29;5;Menino Deus//hospital;450;40;410;
29;5;Moinhos de Vento//home;12227;11717;510;
29;5;Moinhos de Vento//work;750;0;750;
29;5;Moinhos de Vento//school;400;20;380;
29;5;Moinhos de Vento//marketplace;430;60;370;
29;5;Moinhos de Vento//pharmacy;5940;0;5940;
29;5;Moinhos de Vento//gas_station;350;0;350;
29;5;Moinhos de Vento//hospital;460;0;460;
29;5;Moinhos de Vento//shopping_mall;440;0;440;
29;5;Praia de Belas//home;15270;10;15260;
29;5;Praia de Belas//work;420;40;380;
29;5;Praia de Belas//school;660;20;640;
29;5;Praia de Belas//marketplace;890;10;880;
29;5;Praia de Belas//pharmacy;530;0;530;
29;5;Praia de Belas//gas_station;858;60;798;
29;5;Praia de Belas//stadium;720;160;560;
29;5;Praia de Belas//shopping_mall;3930;0;3930;
29;5;Rio Branco//home;1600;700;900;
29;5;Rio Branco//work;700;180;520;
29;5;Rio Branco//school;910;630;280;
29;5;Rio Branco//marketplace;400;0;400;
29;5;Rio Branco//pharmacy;1070;500;570;
29;5;Rio Branco//gas_station;310;0;310;
29;5;Rio Branco//hospital;1120;20;1100;
29;5;Santa Cecília//home;590;10;580;
29;5;Santa Cecília//work;2771;750;2021;
29;5;Santa Cecília//school;690;0;690;
29;5;Santa Cecília//marketplace;480;20;460;
29;5;Santa Cecília//pharmacy;1650;570;1080;
29;5;Santa Cecília//gas_station;750;360;390;
29;5;Santa Cecília//hospital;391;20;371;
29;5;Santana//home;390;40;350;
29;5;Santana//work;1240;260;980;
29;5;Santana//school;570;340;230;
29;5;Santana//marketplace;600;20;580;
29;5;Santana//pharmacy;420;0;420;
29;5;Santana//gas_station;2680;2180;500;
29;5;Santana//hospital;800;0;800;
30;6;Azenha//home;480;10;470;
30;6;Azenha//work;1220;100;1120;
30;6;Azenha//school;1030;550;480;
30;6;Azenha//marketplace;210;0;210;
30;6;Azenha//pharmacy;550;220;330;
30;6;Azenha//gas_station;980;330;650;
30;6;Azenha//hospital;350;40;310;
30;6;Azenha//shopping_mall;430;70;360;
30;6;Bom Fim//home;1773;1163;610;
30;6;Bom Fim//work;740;20;720;
30;6;Bom Fim//school;1010;250;760;
30;6;Bom Fim//marketplace;1870;1340;530;
30;6;Bom Fim//pharmacy;260;40;220;
30;6;Bom Fim//gas_station;690;80;610;
30;6;Centro//home;360;0;360;
30;6;Centro//work;560;170;390;
30;6;Centro//school;730;60;670;
30;6;Centro//marketplace;330;90;240;
30;6;Centro//pharmacy;1150;330;820;
30;6;Centro//gas_station;480;0;480;
30;6;Centro//hospital;540;220;320;
30;6;Centro//shopping_mall;4810;4360;450;
30;6;Cidade Baixa//home;3779;3039;740;
30;6;Cidade Baixa//work;2570;600;1970;
30;6;Cidade Baixa//school;1210;170;1040;
30;6;Cidade Baixa//marketplace;3530;40;3490;
30;6;Cidade Baixa//pharmacy;1460;0;1460;
30;6;Cidade Baixa//gas_station;4300;0;4300;
30;6;Farroupilha//home;661;101;560;
30;6;Farroupilha//work;840;0;840;
30;6;Farroupilha//school;1110;30;1080;
30;6;Farroupilha//marketplace;1880;40;1840;
30;6;Farroupilha//pharmacy;1180;0;1180;
30;6;Farroupilha//gas_station;600;0;600;
30;6;Farroupilha//hospital;1290;0;1290;
30;6;Floresta//home;2240;150;2090;
30;6;Floresta//work;2620;2040;580;
30;6;Floresta//school;6234;10;6224;
30;6;Floresta//marketplace;9643;50;9593;
30;6;Floresta//pharmacy;770;490;280;
30;6;Floresta//gas_station;970;630;340;
30;6;Independência//home;1362;932;430;
30;6;Independência//work;500;0;500;
30;6;Independência//school;2110;250;1860;
30;6;Independência//marketplace;950;0;950;
30;6;Independência//pharmacy;1110;120;990;
30;6;Independência//gas_station;650;140;510;
30;6;Independência//hospital;420;10;410;
30;6;Independência//shopping_mall;730;80;650;
30;6;Menino Deus//home;31000;30440;560;
30;6;Menino Deus//work;1040;0;1040;
30;6;Menino Deus//school;590;0;590;
30;6;Menino Deus//marketplace;480;40;440;
30;6;Menino Deus//pharmacy;1300;30;1270;
30;6;Menino Deus//gas_station;320;10;310;
30;6;Menino Deus//hospital;480;40;440;
30;6;Moinhos de Vento//home;12227;11717;510;
30;6;Moinhos de Vento//work;790;0;790;
30;6;Moinhos de Vento//school;510;20;490;
30;6;Moinhos de Vento//marketplace;460;0;460;
30;6;Moinhos de Vento//pharmacy;6090;0;6090;
30;6;Moinhos de Vento//gas_station;420;0;420;
30;6;Moinhos de Vento//hospital;470;0;470;
30;6;Moinhos de Vento//shopping_mall;520;10;510;
30;6;Praia de Belas//home;15650;50;15600;
30;6;Praia de Belas//work;450;40;410;
30;6;Praia de Belas//school;770;30;740;
30;6;Praia de Belas//marketplace;1510;0;1510;
30;6;Praia de Belas//pharmacy;760;0;760;
30;6;Praia de Belas//gas_station;868;0;868;
30;6;Praia de Belas//stadium;830;160;670;
30;6;Praia de Belas//shopping_mall;4140;100;4040;
30;6;Rio Branco//home;1030;30;1000;
30;6;Rio Branco//work;810;180;630;
30;6;Rio Branco//school;1130;650;480;
30;6;Rio Branco//marketplace;570;110;460;
30;6;Rio Branco//pharmacy;700;0;700;
30;6;Rio Branco//gas_station;550;220;330;
30;6;Rio Branco//hospital;1490;220;1270;
30;6;Santa Cecília//home;540;10;530;
30;6;Santa Cecília//work;2821;750;2071;
30;6;Santa Cecília//school;710;0;710;
30;6;Santa Cecília//marketplace;540;20;520;
30;6;Santa Cecília//pharmacy;13790;620;13170;
30;6;Santa Cecília//gas_station;810;360;450;
30;6;Santa Cecília//hospital;601;20;581;
30;6;Santana//home;440;40;400;
30;6;Santana//work;1410;260;1150;
30;6;Santana//school;650;340;310;
30;6;Santana//marketplace;870;0;870;
30;6;Santana//pharmacy;440;0;440;
30;6;Santana//gas_station;2700;2210;490;
30;6;Santana//hospital;940;0;940;
31;7;Azenha//home;540;10;530;
31;7;Azenha//work;1270;100;1170;
31;7;Azenha//school;1080;550;530;
31;7;Azenha//marketplace;300;0;300;
31;7;Azenha//pharmacy;540;220;320;
31;7;Azenha//gas_station;880;330;550;
31;7;Azenha//hospital;360;40;320;
31;7;Azenha//shopping_mall;450;70;380;
31;7;Bom Fim//home;1833;1163;670;
31;7;Bom Fim//work;730;20;710;
31;7;Bom Fim//school;830;250;580;
31;7;Bom Fim//marketplace;1930;1340;590;
31;7;Bom Fim//pharmacy;310;40;270;
31;7;Bom Fim//gas_station;820;80;740;
31;7;Centro//home;410;90;320;
31;7;Centro//work;509;70;439;
31;7;Centro//school;480;100;380;
31;7;Centro//marketplace;390;130;260;
31;7;Centro//pharmacy;1380;380;1000;
31;7;Centro//gas_station;530;20;510;
31;7;Centro//hospital;570;270;300;
31;7;Centro//shopping_mall;4710;4370;340;
31;7;Cidade Baixa//home;890;0;890;
31;7;Cidade Baixa//work;2710;660;2050;
31;7;Cidade Baixa//school;1800;300;1500;
31;7;Cidade Baixa//marketplace;540;210;330;
31;7;Cidade Baixa//pharmacy;1520;40;1480;
31;7;Cidade Baixa//gas_station;4560;250;4310;
31;7;Farroupilha//home;901;101;800;
31;7;Farroupilha//work;880;0;880;
31;7;Farroupilha//school;580;30;550;
31;7;Farroupilha//marketplace;1980;40;1940;
31;7;Farroupilha//pharmacy;1330;0;1330;
31;7;Farroupilha//gas_station;690;0;690;
31;7;Farroupilha//hospital;1560;0;1560;
31;7;Floresta//home;2220;200;2020;
31;7;Floresta//work;2660;2050;610;
31;7;Floresta//school;6364;10;6354;
31;7;Floresta//marketplace;9793;70;9723;
31;7;Floresta//pharmacy;780;490;290;
31;7;Floresta//gas_station;1040;630;410;
31;7;Independência//home;1402;932;470;
31;7;Independência//work;530;0;530;
31;7;Independência//school;2150;250;1900;
31;7;Independência//marketplace;1000;0;1000;
31;7;Independência//pharmacy;1170;140;1030;
31;7;Independência//gas_station;670;140;530;
31;7;Independência//hospital;460;20;440;
31;7;Independência//shopping_mall;770;80;690;
31;7;Menino Deus//home;31060;30440;620;
31;7;Menino Deus//work;1110;0;1110;
31;7;Menino Deus//school;620;0;620;
31;7;Menino Deus//marketplace;530;40;490;
31;7;Menino Deus//pharmacy;1370;30;1340;
31;7;Menino Deus//gas_station;300;10;290;
31;7;Menino Deus//hospital;500;40;460;
31;7;Moinhos de Vento//home;12297;11717;580;
31;7;Moinhos de Vento//work;550;0;550;
31;7;Moinhos de Vento//school;580;20;560;
31;7;Moinhos de Vento//marketplace;450;0;450;
31;7;Moinhos de Vento//pharmacy;8600;0;8600;
31;7;Moinhos de Vento//gas_station;480;0;480;
31;7;Moinhos de Vento//hospital;640;0;640;
31;7;Moinhos de Vento//shopping_mall;620;0;620;
31;7;Praia de Belas//home;16821;20;16801;
31;7;Praia de Belas//work;590;0;590;
31;7;Praia de Belas//school;880;60;820;
31;7;Praia de Belas//marketplace;1090;20;1070;
31;7;Praia de Belas//pharmacy;940;0;940;
31;7;Praia de Belas//gas_station;998;30;968;
31;7;Praia de Belas//stadium;950;180;770;
31;7;Praia de Belas//shopping_mall;4060;0;4060;
31;7;Rio Branco//home;1180;60;1120;
31;7;Rio Branco//work;710;70;640;
31;7;Rio Branco//school;480;0;480;
31;7;Rio Branco//marketplace;490;0;490;
31;7;Rio Branco//pharmacy;760;40;720;
31;7;Rio Branco//gas_station;640;280;360;
31;7;Rio Branco//hospital;1680;390;1290;
31;7;Santa Cecília//home;530;20;510;
31;7;Santa Cecília//work;1650;750;900;
31;7;Santa Cecília//school;760;40;720;
31;7;Santa Cecília//marketplace;570;20;550;
31;7;Santa Cecília//pharmacy;13960;670;13290;
31;7;Santa Cecília//gas_station;890;370;520;
31;7;Santa Cecília//hospital;641;0;641;
31;7;Santana//home;320;40;280;
31;7;Santana//work;1500;260;1240;
31;7;Santana//school;700;350;350;
31;7;Santana//marketplace;940;0;940;
31;7;Santana//pharmacy;480;0;480;
31;7;Santana//gas_station;2810;2210;600;
31;7;Santana//hospital;960;0;960;
32;8;Azenha//home;560;10;550;
32;8;Azenha//work;1230;100;1130;
32;8;Azenha//school;1110;560;550;
32;8;Azenha//marketplace;310;0;310;
32;8;Azenha//pharmacy;550;220;330;
32;8;Azenha//gas_station;950;330;620;
32;8;Azenha//hospital;460;40;420;
32;8;Azenha//shopping_mall;400;70;330;
32;8;Bom Fim//home;1933;1163;770;
32;8;Bom Fim//work;780;20;760;
32;8;Bom Fim//school;900;250;650;
32;8;Bom Fim//marketplace;1980;1340;640;
32;8;Bom Fim//pharmacy;320;0;320;
32;8;Bom Fim//gas_station;870;90;780;
32;8;Centro//home;410;100;310;
32;8;Centro//work;619;80;539;
32;8;Centro//school;590;130;460;
32;8;Centro//marketplace;410;140;270;
32;8;Centro//pharmacy;1120;0;1120;
32;8;Centro//gas_station;560;40;520;
32;8;Centro//hospital;620;310;310;
32;8;Centro//shopping_mall;4730;4370;360;
32;8;Cidade Baixa//home;970;30;940;
32;8;Cidade Baixa//work;2740;670;2070;
32;8;Cidade Baixa//school;1900;310;1590;
32;8;Cidade Baixa//marketplace;620;210;410;
32;8;Cidade Baixa//pharmacy;1540;40;1500;
32;8;Cidade Baixa//gas_station;4650;260;4390;
32;8;Farroupilha//home;1041;101;940;
32;8;Farroupilha//work;970;0;970;
32;8;Farroupilha//school;580;30;550;
32;8;Farroupilha//marketplace;2090;0;2090;
32;8;Farroupilha//pharmacy;1430;10;1420;
32;8;Farroupilha//gas_station;690;0;690;
32;8;Farroupilha//hospital;1580;0;1580;
32;8;Floresta//home;2260;200;2060;
32;8;Floresta//work;2480;2120;360;
32;8;Floresta//school;6564;110;6454;
32;8;Floresta//marketplace;9923;20;9903;
32;8;Floresta//pharmacy;440;0;440;
32;8;Floresta//gas_station;1250;650;600;
32;8;Independência//home;1492;952;540;
32;8;Independência//work;580;0;580;
32;8;Independência//school;2150;270;1880;
32;8;Independência//marketplace;1070;0;1070;
32;8;Independência//pharmacy;1300;150;1150;
32;8;Independência//gas_station;670;140;530;
32;8;Independência//hospital;470;0;470;
32;8;Independência//shopping_mall;740;0;740;
32;8;Menino Deus//home;31160;30440;720;
32;8;Menino Deus//work;1070;0;1070;
32;8;Menino Deus//school;660;0;660;
32;8;Menino Deus//marketplace;690;40;650;
32;8;Menino Deus//pharmacy;1380;30;1350;
32;8;Menino Deus//gas_station;330;0;330;
32;8;Menino Deus//hospital;470;40;430;
32;8;Moinhos de Vento//home;3697;3097;600;
32;8;Moinhos de Vento//work;630;0;630;
32;8;Moinhos de Vento//school;650;130;520;
32;8;Moinhos de Vento//marketplace;730;140;590;
32;8;Moinhos de Vento//pharmacy;8850;40;8810;
32;8;Moinhos de Vento//gas_station;590;60;530;
32;8;Moinhos de Vento//hospital;660;40;620;
32;8;Moinhos de Vento//shopping_mall;690;0;690;
32;8;Praia de Belas//home;20491;60;20431;
32;8;Praia de Belas//work;480;0;480;
32;8;Praia de Belas//school;840;60;780;
32;8;Praia de Belas//marketplace;1210;20;1190;
32;8;Praia de Belas//pharmacy;960;0;960;
32;8;Praia de Belas//gas_station;1018;30;988;
32;8;Praia de Belas//stadium;990;180;810;
32;8;Praia de Belas//shopping_mall;4040;20;4020;
32;8;Rio Branco//home;1400;60;1340;
32;8;Rio Branco//work;1080;70;1010;
32;8;Rio Branco//school;710;0;710;
32;8;Rio Branco//marketplace;1930;0;1930;
32;8;Rio Branco//pharmacy;780;0;780;
32;8;Rio Branco//gas_station;690;290;400;
32;8;Rio Branco//hospital;1830;390;1440;
32;8;Santa Cecília//home;410;30;380;
32;8;Santa Cecília//work;1750;750;1000;
32;8;Santa Cecília//school;760;110;650;
32;8;Santa Cecília//marketplace;650;30;620;
32;8;Santa Cecília//pharmacy;13430;0;13430;
32;8;Santa Cecília//gas_station;1010;410;600;
32;8;Santa Cecília//hospital;711;0;711;
32;8;Santana//home;400;90;310;
32;8;Santana//work;1240;0;1240;
32;8;Santana//school;750;350;400;
32;8;Santana//marketplace;880;0;880;
32;8;Santana//pharmacy;530;30;500;
32;8;Santana//gas_station;2700;2210;490;
32;8;Santana//hospital;960;0;960;
33;9;Azenha//home;600;20;580;
33;9;Azenha//work;1320;150;1170;
33;9;Azenha//school;960;560;400;
33;9;Azenha//marketplace;390;0;390;
33;9;Azenha//pharmacy;380;10;370;
33;9;Azenha//gas_station;970;340;630;
33;9;Azenha//hospital;450;0;450;
33;9;Azenha//shopping_mall;510;170;340;
33;9;Bom Fim//home;1983;1163;820;
33;9;Bom Fim//work;850;30;820;
33;9;Bom Fim//school;950;250;700;
33;9;Bom Fim//marketplace;1960;1340;620;
33;9;Bom Fim//pharmacy;350;10;340;
33;9;Bom Fim//gas_station;910;90;820;
33;9;Centro//home;430;100;330;
33;9;Centro//work;679;140;539;
33;9;Centro//school;620;140;480;
33;9;Centro//marketplace;410;140;270;
33;9;Centro//pharmacy;1210;60;1150;
33;9;Centro//gas_station;600;70;530;
33;9;Centro//hospital;340;0;340;
33;9;Centro//shopping_mall;4750;4370;380;
33;9;Cidade Baixa//home;1080;150;930;
33;9;Cidade Baixa//work;2090;0;2090;
33;9;Cidade Baixa//school;1900;320;1580;
33;9;Cidade Baixa//marketplace;580;220;360;
33;9;Cidade Baixa//pharmacy;1540;0;1540;
33;9;Cidade Baixa//gas_station;4620;280;4340;
33;9;Farroupilha//home;1101;101;1000;
33;9;Farroupilha//work;1000;0;1000;
33;9;Farroupilha//school;610;10;600;
33;9;Farroupilha//marketplace;2090;0;2090;
33;9;Farroupilha//pharmacy;1470;0;1470;
33;9;Farroupilha//gas_station;560;0;560;
33;9;Farroupilha//hospital;1620;0;1620;
33;9;Floresta//home;2200;220;1980;
33;9;Floresta//work;2590;2140;450;
33;9;Floresta//school;6824;0;6824;
33;9;Floresta//marketplace;10473;40;10433;
33;9;Floresta//pharmacy;390;0;390;
33;9;Floresta//gas_station;1240;650;590;
33;9;Independência//home;1522;952;570;
33;9;Independência//work;570;0;570;
33;9;Independência//school;2260;280;1980;
33;9;Independência//marketplace;1120;0;1120;
33;9;Independência//pharmacy;1130;150;980;
33;9;Independência//gas_station;700;140;560;
33;9;Independência//hospital;570;0;570;
33;9;Independência//shopping_mall;610;0;610;
33;9;Menino Deus//home;31170;30440;730;
33;9;Menino Deus//work;1160;0;1160;
33;9;Menino Deus//school;690;0;690;
33;9;Menino Deus//marketplace;740;40;700;
33;9;Menino Deus//pharmacy;1440;50;1390;
33;9;Menino Deus//gas_station;350;0;350;
33;9;Menino Deus//hospital;460;0;460;
33;9;Moinhos de Vento//home;3667;3097;570;
33;9;Moinhos de Vento//work;690;0;690;
33;9;Moinhos de Vento//school;550;0;550;
33;9;Moinhos de Vento//marketplace;750;140;610;
33;9;Moinhos de Vento//pharmacy;8930;90;8840;
33;9;Moinhos de Vento//gas_station;550;70;480;
33;9;Moinhos de Vento//hospital;1000;40;960;
33;9;Moinhos de Vento//shopping_mall;750;0;750;
33;9;Praia de Belas//home;21131;150;20981;
33;9;Praia de Belas//work;570;0;570;
33;9;Praia de Belas//school;880;60;820;
33;9;Praia de Belas//marketplace;1090;20;1070;
33;9;Praia de Belas//pharmacy;990;0;990;
33;9;Praia de Belas//gas_station;848;30;818;
33;9;Praia de Belas//stadium;1020;180;840;
33;9;Praia de Belas//shopping_mall;4280;50;4230;
33;9;Rio Branco//home;1500;190;1310;
33;9;Rio Branco//work;1120;100;1020;
33;9;Rio Branco//school;810;40;770;
33;9;Rio Branco//marketplace;2000;0;2000;
33;9;Rio Branco//pharmacy;880;100;780;
33;9;Rio Branco//gas_station;450;0;450;
33;9;Rio Branco//hospital;1560;0;1560;
33;9;Santa Cecília//home;710;30;680;
33;9;Santa Cecília//work;1810;750;1060;
33;9;Santa Cecília//school;810;110;700;
33;9;Santa Cecília//marketplace;890;30;860;
33;9;Santa Cecília//pharmacy;13600;20;13580;
33;9;Santa Cecília//gas_station;1090;410;680;
33;9;Santa Cecília//hospital;571;0;571;
33;9;Santana//home;450;0;450;
33;9;Santana//work;940;70;870;
33;9;Santana//school;450;0;450;
33;9;Santana//marketplace;900;10;890;
33;9;Santana//pharmacy;620;100;520;
33;9;Santana//gas_station;560;0;560;
33;9;Santana//hospital;980;0;980;
34;10;Azenha//home;590;0;590;
34;10;Azenha//work;1290;150;1140;
34;10;Azenha//school;870;560;310;
34;10;Azenha//marketplace;380;0;380;
34;10;Azenha//pharmacy;400;10;390;
34;10;Azenha//gas_station;1030;340;690;
34;10;Azenha//hospital;450;0;450;
34;10;Azenha//shopping_mall;560;200;360;
34;10;Bom Fim//home;1983;1163;820;
34;10;Bom Fim//work;880;30;850;
34;10;Bom Fim//school;950;250;700;
34;10;Bom Fim//marketplace;2000;1340;660;
34;10;Bom Fim//pharmacy;290;10;280;
34;10;Bom Fim//gas_station;1020;90;930;
34;10;Centro//home;470;130;340;
34;10;Centro//work;709;140;569;
34;10;Centro//school;680;150;530;
34;10;Centro//marketplace;620;340;280;
34;10;Centro//pharmacy;1200;90;1110;
34;10;Centro//gas_station;620;80;540;
34;10;Centro//hospital;370;0;370;
34;10;Centro//shopping_mall;4770;4380;390;
34;10;Cidade Baixa//home;1130;150;980;
34;10;Cidade Baixa//work;2080;0;2080;
34;10;Cidade Baixa//school;1920;320;1600;
34;10;Cidade Baixa//marketplace;740;220;520;
34;10;Cidade Baixa//pharmacy;290;0;290;
34;10;Cidade Baixa//gas_station;4760;280;4480;
34;10;Farroupilha//home;1111;101;1010;
34;10;Farroupilha//work;1020;0;1020;
34;10;Farroupilha//school;650;0;650;
34;10;Farroupilha//marketplace;2110;0;2110;
34;10;Farroupilha//pharmacy;1450;0;1450;
34;10;Farroupilha//gas_station;610;0;610;
34;10;Farroupilha//hospital;1660;0;1660;
34;10;Floresta//home;2300;270;2030;
34;10;Floresta//work;470;0;470;
34;10;Floresta//school;7054;0;7054;
34;10;Floresta//marketplace;10593;100;10493;
34;10;Floresta//pharmacy;470;120;350;
34;10;Floresta//gas_station;1350;880;470;
34;10;Independência//home;1422;952;470;
34;10;Independência//work;600;0;600;
34;10;Independência//school;2180;280;1900;
34;10;Independência//marketplace;1160;0;1160;
34;10;Independência//pharmacy;1210;160;1050;
34;10;Independência//gas_station;710;150;560;
34;10;Independência//hospital;590;0;590;
34;10;Independência//shopping_mall;640;0;640;
34;10;Menino Deus//home;31210;30440;770;
34;10;Menino Deus//work;1180;0;1180;
34;10;Menino Deus//school;720;0;720;
34;10;Menino Deus//marketplace;730;0;730;
34;10;Menino Deus//pharmacy;1440;50;1390;
34;10;Menino Deus//gas_station;360;0;360;
34;10;Menino Deus//hospital;460;0;460;
34;10;Moinhos de Vento//home;3687;3097;590;
34;10;Moinhos de Vento//work;760;10;750;
34;10;Moinhos de Vento//school;610;0;610;
34;10;Moinhos de Vento//marketplace;920;140;780;
34;10;Moinhos de Vento//pharmacy;8930;110;8820;
