distance;frequency
67.6711913324525;2000
100.61268014471489;2800
173.50708107965073;7100
173.683724978892;4500
274.6405321269692;3300
372.72770482646195;10100
424.1481790893432;7800
425.83602812073553;5500
446.66255320241487;2400
515.6482963926376;200
516.2806873459092;2900
519.4544566918498;200
565.4579428017496;3000
621.6521379858038;300
635.4373133025302;1400
661.619179050625;4600
685.0795479590973;200
692.8857854266543;2600
717.7182279413862;4100
764.1339331464108;1500
785.8340054153449;3300
820.6654502018204;2300
853.9160599949046;4900
878.7671182630932;900
953.6306250259859;2200
955.2966921699357;200
962.5667452735514;3100
962.8283162899589;900
993.4878681701881;3600
1019.708910804026;1000
1031.5379170653869;100
1039.4985047322207;3600
1081.0853823114958;1400
1083.1267747808176;600
1084.9521289930165;300
1102.1775379402582;1500
1139.4291211947027;400
1145.808525105978;2300
1166.1311775630284;200
1192.504061939152;1200
1214.2787351412658;1000
1230.3894461406978;1400
1265.4091040504322;300
1270.6917530731669;1100
1282.2879855941273;700
1331.5158280504743;2200
1338.9714177363244;2500
1340.3856934294429;200
1344.748070224628;1200
1349.8081240173478;1400
1354.3983812511694;1300
1367.3095426934224;2500
1385.6424345160908;5500
1395.6891396643425;700
1399.4286536238583;600
1407.7152133356838;2700
1426.0421357971843;300
1436.529774866092;2200
1447.5206667587163;2600
1456.0823196299548;2500
1480.0546465120426;2400
1497.6564967124268;2000
1504.7558890508176;300
1538.7477747215892;500
1548.9542055133948;4300
1567.009170736311;500
1571.0427822318572;100
1575.1213827917977;600
1596.311328857758;300
1609.4271798851557;900
1631.3295351930797;400
1662.5593037539397;600
1664.127069030297;200
1668.0082913808621;600
1689.661797762879;5100
1727.3405182670376;300
1792.6453054906226;700
1811.1769228466615;200
1813.4088298757904;700
1827.7260345045297;500
1829.0952971594972;1100
1829.1356868363823;700
1842.9186317480592;700
1847.0141829814572;900
1854.5552328853607;400
1855.9180027863742;800
1861.3405599122539;900
1863.244058938147;1100
1879.5111306843287;500
1913.3031667453113;300
1920.0314996872999;700
1926.7856119034175;800
1956.261231148881;500
1957.7031873350259;4400
1984.832000249693;1100
2022.8330474356853;500
2073.022494020061;1600
2086.0303854691656;600
2091.065174017553;1700
2094.746261219774;700
2137.609374303895;1300
2139.158040082713;1000
2159.649048164916;300
2171.2118977620335;1000
2182.7615594830354;3500
2252.0834768776294;300
2261.3992530287305;500
2264.9241303338;600
2280.967537461592;500
2305.3135704620886;100
2335.318668701848;600
2335.5850197956092;200
2336.4329760001315;200
2336.8938283754915;1000
2346.940676806683;1000
2415.042632588074;200
2451.895998822953;300
2466.467240311395;3200
2483.9399498725725;3400
2523.625656469705;800
2557.880995372241;200
2578.5986792278513;1900
2628.927696775612;900
2630.332299789633;600
2658.598801600172;900
2710.1552369496912;4900
2731.247624032317;500
2746.656674870175;500
2750.3063799109514;1800
2769.1389836507724;600
2782.926830834655;400
2858.430127360123;400
2865.5868994032217;800
2874.70244597169;100
2904.6667795427234;300
2948.042563075509;400
2954.3771454175962;1300
2994.5832832429246;300
3044.3841758684666;3000
3094.2891276867886;600
3168.5505508621245;1700
3240.1206639038596;100
3282.3039862773376;1100
3327.5237326929187;500
3347.3229031123906;1000
3370.994877234514;500
3398.856355156475;1000
3423.15237057213;1400
3656.616277587408;100
3659.087036893206;1100
3743.7193431773917;800
3795.4028175578796;1000
3814.8559372124187;900
3848.486591611186;1100
4113.400536877585;500
4113.805937416744;900
4466.707425812731;400
