Simulation Frame;Blob Count
0;13
1;86
2;119
3;136
4;144
5;146
6;150
7;152
8;162
9;163
10;164
11;164
12;169
13;169
14;169
15;170
16;170
17;170
18;170
19;170
20;170
21;170
22;170
23;13
