;Origin;Destination;Total;age: [children];age: [adults];age: [elders];occupation: [student];occupation: [worker]
3906;Jardim Isabel;Menino Deus;0;0;0;0;0;0
3907;Jardim Isabel;Moinhos de Vento;0;0;0;0;0;0
3908;Jardim Isabel;Mont'Serrat;0;0;0;0;0;0
3909;Jardim Isabel;Morro Santana;0;0;0;0;0;0
3910;Jardim Isabel;Mário Quintana;0;0;0;0;0;0
3911;Jardim Isabel;Navegantes;0;0;0;0;0;0
3912;Jardim Isabel;Nonoai;190;0;117;47;0;190
3913;Jardim Isabel;Parque Santa Fé;0;0;0;0;0;0
3914;Jardim Isabel;Partenon;0;0;0;0;0;0
3915;Jardim Isabel;Passo D'Areia;0;0;0;0;0;0
3916;Jardim Isabel;Passo das Pedras;0;0;0;0;0;0
3917;Jardim Isabel;Pedra Redonda;480;250;0;0;480;0
3918;Jardim Isabel;Petrópolis;212;0;117;52;0;212
3919;Jardim Isabel;Pitinga;250;250;0;0;250;0
3920;Jardim Isabel;Ponta Grossa;0;0;0;0;0;0
3921;Jardim Isabel;Praia de Belas;0;0;0;0;0;0
3922;Jardim Isabel;Restinga;0;0;0;0;0;0
3923;Jardim Isabel;Rio Branco;250;0;172;68;0;250
3924;Jardim Isabel;Rubem Berta;0;0;0;0;0;0
3925;Jardim Isabel;Santa Cecília;0;0;0;0;0;0
3926;Jardim Isabel;Santa Maria Goretti;0;0;0;0;0;0
3927;Jardim Isabel;Santa Rosa de Lima;0;0;0;0;0;0
3928;Jardim Isabel;Santa Tereza;0;0;0;0;0;0
3929;Jardim Isabel;Santana;0;0;0;0;0;0
3930;Jardim Isabel;Santo Antônio;0;0;0;0;0;0
3931;Jardim Isabel;Sarandi;0;0;0;0;0;0
3932;Jardim Isabel;Serraria;0;0;0;0;0;0
3933;Jardim Isabel;São Caetano;0;0;0;0;0;0
3934;Jardim Isabel;São Geraldo;0;0;0;0;0;0
3935;Jardim Isabel;São José;0;0;0;0;0;0
3936;Jardim Isabel;São João;0;0;0;0;0;0
3937;Jardim Isabel;São Sebastião;0;0;0;0;0;0
3938;Jardim Isabel;Sétimo Céu;0;0;0;0;0;0
3939;Jardim Isabel;Teresópolis;212;0;137;36;0;212
3940;Jardim Isabel;Tristeza;664;250;222;133;250;414
3941;Jardim Isabel;Três Figueiras;0;0;0;0;0;0
3942;Jardim Isabel;Vila Assunção;250;0;147;54;0;250
3943;Jardim Isabel;Vila Conceição;250;0;191;48;0;250
3944;Jardim Isabel;Vila Ipiranga;246;246;0;0;246;0
3945;Jardim Isabel;Vila Jardim;212;0;113;58;0;212
3946;Jardim Isabel;Vila João Pessoa;0;0;0;0;0;0
3947;Jardim Isabel;Vila Nova;0;0;0;0;0;0
3948;Jardim Itú;Aberta dos Morros;232;0;0;0;232;0
3949;Jardim Itú;Agronomia;250;0;0;0;250;0
3950;Jardim Itú;Anchieta;0;0;0;0;0;0
3951;Jardim Itú;Arquipélago;0;0;0;0;0;0
3952;Jardim Itú;Auxiliadora;186;0;101;55;0;186
3953;Jardim Itú;Azenha;250;0;129;61;0;250
3954;Jardim Itú;Bela Vista;170;0;90;35;0;170
3955;Jardim Itú;Belém Novo;0;0;0;0;0;0
3956;Jardim Itú;Belém Velho;248;248;0;0;248;0
3957;Jardim Itú;Boa Vista;1500;0;889;323;0;1500
3958;Jardim Itú;Boa Vista do Sul;0;0;0;0;0;0
3959;Jardim Itú;Bom Fim;0;0;0;0;0;0
3960;Jardim Itú;Bom Jesus;1000;0;277;113;500;500
3961;Jardim Itú;Camaquã;199;0;112;40;0;199
3962;Jardim Itú;Campo Novo;0;0;0;0;0;0
3963;Jardim Itú;Cascata;0;0;0;0;0;0
3964;Jardim Itú;Cavalhada;0;0;0;0;0;0
3965;Jardim Itú;Cel. Aparício Borges;20;0;20;0;20;0
3966;Jardim Itú;Centro Histórico;0;0;0;0;0;0
3967;Jardim Itú;Chapéu do Sol;0;0;0;0;0;0
3968;Jardim Itú;Chácara das Pedras;500;0;319;97;0;500
3969;Jardim Itú;Cidade Baixa;250;0;147;54;0;250
3970;Jardim Itú;Costa e Silva;500;0;153;49;250;250
3971;Jardim Itú;Cristal;170;0;107;45;0;170
3972;Jardim Itú;Cristo Redentor;500;250;0;0;500;0
3973;Jardim Itú;Espírito Santo;0;0;0;0;0;0
3974;Jardim Itú;Extrema;0;0;0;0;0;0
3975;Jardim Itú;Farrapos;5434;1459;2450;882;944;2735
3976;Jardim Itú;Farroupilha;0;0;0;0;0;0
3977;Jardim Itú;Floresta;0;0;0;0;0;0
3978;Jardim Itú;Glória;250;0;0;0;250;0
3979;Jardim Itú;Guarujá;0;0;0;0;0;0
3980;Jardim Itú;Higienópolis;0;0;0;0;0;0
3981;Jardim Itú;Humaitá;0;0;0;0;0;0
3982;Jardim Itú;Hípica;0;0;0;0;0;0
3983;Jardim Itú;Independência;0;0;0;0;0;0
3984;Jardim Itú;Ipanema;0;0;0;0;0;0
3985;Jardim Itú;Jardim Botânico;250;0;164;46;0;250
3986;Jardim Itú;Jardim Carvalho;250;0;155;46;0;250
3987;Jardim Itú;Jardim Europa;250;0;165;67;0;250
3988;Jardim Itú;Jardim Floresta;500;0;298;117;0;500
3989;Jardim Itú;Jardim Isabel;0;0;0;0;0;0
3990;Jardim Itú;Jardim Itú;3596;0;1452;411;1766;1830
3991;Jardim Itú;Jardim Leopoldina;684;248;301;93;248;436
3992;Jardim Itú;Jardim Lindóia;748;248;312;115;248;500
3993;Jardim Itú;Jardim Sabará;1436;0;411;158;750;686
3994;Jardim Itú;Jardim São Pedro;233;0;233;0;233;0
3995;Jardim Itú;Jardim do Salso;199;0;138;43;0;199
3996;Jardim Itú;Lageado;0;0;0;0;0;0
3997;Jardim Itú;Lami;0;0;0;0;0;0
3998;Jardim Itú;Lomba do Pinheiro;0;0;0;0;0;0
3999;Jardim Itú;Medianeira;449;0;119;53;250;199
4000;Jardim Itú;Menino Deus;498;248;154;45;248;250
4001;Jardim Itú;Moinhos de Vento;0;0;0;0;0;0
4002;Jardim Itú;Mont'Serrat;0;0;0;0;0;0
4003;Jardim Itú;Morro Santana;668;250;239;59;250;418
4004;Jardim Itú;Mário Quintana;500;0;362;112;0;500
4005;Jardim Itú;Navegantes;500;0;316;110;0;500
4006;Jardim Itú;Nonoai;250;0;139;53;0;250
4007;Jardim Itú;Parque Santa Fé;250;0;0;0;250;0
4008;Jardim Itú;Partenon;500;250;0;0;500;0
4009;Jardim Itú;Passo D'Areia;500;0;322;100;0;500
4010;Jardim Itú;Passo das Pedras;2775;750;895;289;1432;1343
4011;Jardim Itú;Pedra Redonda;250;0;145;38;0;250
4012;Jardim Itú;Petrópolis;250;0;169;72;0;250
4013;Jardim Itú;Pitinga;0;0;0;0;0;0
4014;Jardim Itú;Ponta Grossa;0;0;0;0;0;0
4015;Jardim Itú;Praia de Belas;250;250;0;0;250;0
4016;Jardim Itú;Restinga;186;0;113;28;0;186
4017;Jardim Itú;Rio Branco;1027;0;454;199;250;777
4018;Jardim Itú;Rubem Berta;893;248;182;159;496;397
4019;Jardim Itú;Santa Cecília;0;0;0;0;0;0
4020;Jardim Itú;Santa Maria Goretti;0;0;0;0;0;0
4021;Jardim Itú;Santa Rosa de Lima;627;0;364;77;0;627
4022;Jardim Itú;Santa Tereza;750;500;0;0;750;0
4023;Jardim Itú;Santana;0;0;0;0;0;0
4024;Jardim Itú;Santo Antônio;0;0;0;0;0;0
4025;Jardim Itú;Sarandi;385;0;217;103;0;385
4026;Jardim Itú;Serraria;0;0;0;0;0;0
4027;Jardim Itú;São Caetano;250;0;146;48;0;250
4028;Jardim Itú;São Geraldo;0;0;0;0;0;0
4029;Jardim Itú;São José;209;0;117;31;0;209
4030;Jardim Itú;São João;250;0;177;67;0;250
4031;Jardim Itú;São Sebastião;947;748;109;35;748;199
4032;Jardim Itú;Sétimo Céu;500;0;291;107;0;500
4033;Jardim Itú;Teresópolis;0;0;0;0;0;0
4034;Jardim Itú;Tristeza;0;0;0;0;0;0
4035;Jardim Itú;Três Figueiras;250;250;0;0;250;0
4036;Jardim Itú;Vila Assunção;0;0;0;0;0;0
4037;Jardim Itú;Vila Conceição;250;0;148;41;0;250
4038;Jardim Itú;Vila Ipiranga;1733;1000;0;0;1733;0
4039;Jardim Itú;Vila Jardim;629;0;381;149;0;629
4040;Jardim Itú;Vila João Pessoa;500;0;183;55;250;250
4041;Jardim Itú;Vila Nova;250;0;143;62;0;250
4042;Jardim Leopoldina;Aberta dos Morros;0;0;0;0;0;0
4043;Jardim Leopoldina;Agronomia;0;0;0;0;0;0
4044;Jardim Leopoldina;Anchieta;0;0;0;0;0;0
4045;Jardim Leopoldina;Arquipélago;0;0;0;0;0;0
4046;Jardim Leopoldina;Auxiliadora;250;0;154;56;0;250
4047;Jardim Leopoldina;Azenha;0;0;0;0;0;0
4048;Jardim Leopoldina;Bela Vista;500;0;134;50;250;250
4049;Jardim Leopoldina;Belém Novo;0;0;0;0;0;0
4050;Jardim Leopoldina;Belém Velho;0;0;0;0;0;0
4051;Jardim Leopoldina;Boa Vista;0;0;0;0;0;0
4052;Jardim Leopoldina;Boa Vista do Sul;0;0;0;0;0;0
4053;Jardim Leopoldina;Bom Fim;0;0;0;0;0;0
4054;Jardim Leopoldina;Bom Jesus;250;0;157;50;0;250
4055;Jardim Leopoldina;Camaquã;0;0;0;0;0;0
4056;Jardim Leopoldina;Campo Novo;197;0;119;25;0;197
4057;Jardim Leopoldina;Cascata;0;0;0;0;0;0
4058;Jardim Leopoldina;Cavalhada;250;0;156;51;0;250
4059;Jardim Leopoldina;Cel. Aparício Borges;0;0;0;0;0;0
4060;Jardim Leopoldina;Centro Histórico;0;0;0;0;0;0
4061;Jardim Leopoldina;Chapéu do Sol;0;0;0;0;0;0
4062;Jardim Leopoldina;Chácara das Pedras;0;0;0;0;0;0
4063;Jardim Leopoldina;Cidade Baixa;0;0;0;0;0;0
4064;Jardim Leopoldina;Costa e Silva;3159;0;1700;447;250;2909
4065;Jardim Leopoldina;Cristal;458;0;276;72;0;458
4066;Jardim Leopoldina;Cristo Redentor;183;0;101;46;0;183
4067;Jardim Leopoldina;Espírito Santo;0;0;0;0;0;0
4068;Jardim Leopoldina;Extrema;250;0;166;49;0;250
4069;Jardim Leopoldina;Farrapos;7433;1323;3645;1283;1103;4613
4070;Jardim Leopoldina;Farroupilha;0;0;0;0;0;0
4071;Jardim Leopoldina;Floresta;0;0;0;0;0;0
4072;Jardim Leopoldina;Glória;0;0;0;0;0;0
4073;Jardim Leopoldina;Guarujá;250;0;136;45;0;250
4074;Jardim Leopoldina;Higienópolis;0;0;0;0;0;0
4075;Jardim Leopoldina;Humaitá;0;0;0;0;0;0
4076;Jardim Leopoldina;Hípica;197;0;147;25;0;197
4077;Jardim Leopoldina;Independência;0;0;0;0;0;0
4078;Jardim Leopoldina;Ipanema;208;0;110;41;0;208
4079;Jardim Leopoldina;Jardim Botânico;702;249;114;40;494;208
4080;Jardim Leopoldina;Jardim Carvalho;250;0;0;0;250;0
4081;Jardim Leopoldina;Jardim Europa;0;0;0;0;0;0
4082;Jardim Leopoldina;Jardim Floresta;0;0;0;0;0;0
4083;Jardim Leopoldina;Jardim Isabel;250;250;0;0;250;0
4084;Jardim Leopoldina;Jardim Itú;667;250;290;80;250;417
4085;Jardim Leopoldina;Jardim Leopoldina;9709;2488;3397;959;3948;5761
4086;Jardim Leopoldina;Jardim Lindóia;0;0;0;0;0;0
4087;Jardim Leopoldina;Jardim Sabará;197;0;118;56;0;197
4088;Jardim Leopoldina;Jardim São Pedro;0;0;0;0;0;0
4089;Jardim Leopoldina;Jardim do Salso;0;0;0;0;0;0
4090;Jardim Leopoldina;Lageado;0;0;0;0;0;0
4091;Jardim Leopoldina;Lami;250;0;151;58;0;250
4092;Jardim Leopoldina;Lomba do Pinheiro;500;0;250;0;500;0
4093;Jardim Leopoldina;Medianeira;0;0;0;0;0;0
4094;Jardim Leopoldina;Menino Deus;0;0;0;0;0;0
4095;Jardim Leopoldina;Moinhos de Vento;0;0;0;0;0;0
4096;Jardim Leopoldina;Mont'Serrat;0;0;0;0;0;0
4097;Jardim Leopoldina;Morro Santana;683;0;413;128;0;683
4098;Jardim Leopoldina;Mário Quintana;1691;246;114;21;1483;208
4099;Jardim Leopoldina;Navegantes;0;0;0;0;0;0
4100;Jardim Leopoldina;Nonoai;630;250;242;65;250;380
4101;Jardim Leopoldina;Parque Santa Fé;1990;740;727;237;740;1250
4102;Jardim Leopoldina;Partenon;250;0;0;0;250;0
4103;Jardim Leopoldina;Passo D'Areia;350;0;128;125;0;350
4104;Jardim Leopoldina;Passo das Pedras;1368;744;348;115;744;624
4105;Jardim Leopoldina;Pedra Redonda;500;0;301;92;0;500
4106;Jardim Leopoldina;Petrópolis;0;0;0;0;0;0
4107;Jardim Leopoldina;Pitinga;0;0;0;0;0;0
4108;Jardim Leopoldina;Ponta Grossa;0;0;0;0;0;0
4109;Jardim Leopoldina;Praia de Belas;0;0;0;0;0;0
4110;Jardim Leopoldina;Restinga;0;0;0;0;0;0
4111;Jardim Leopoldina;Rio Branco;0;0;0;0;0;0
4112;Jardim Leopoldina;Rubem Berta;3773;495;1555;935;1205;2568
4113;Jardim Leopoldina;Santa Cecília;0;0;0;0;0;0
4114;Jardim Leopoldina;Santa Maria Goretti;250;0;0;0;250;0
4115;Jardim Leopoldina;Santa Rosa de Lima;1720;0;623;176;706;1014
4116;Jardim Leopoldina;Santa Tereza;0;0;0;0;0;0
4117;Jardim Leopoldina;Santana;208;0;104;61;0;208
4118;Jardim Leopoldina;Santo Antônio;0;0;0;0;0;0
4119;Jardim Leopoldina;Sarandi;404;0;218;109;0;404
4120;Jardim Leopoldina;Serraria;0;0;0;0;0;0
4121;Jardim Leopoldina;São Caetano;0;0;0;0;0;0
4122;Jardim Leopoldina;São Geraldo;0;0;0;0;0;0
4123;Jardim Leopoldina;São José;0;0;0;0;0;0
4124;Jardim Leopoldina;São João;0;0;0;0;0;0
4125;Jardim Leopoldina;São Sebastião;1165;0;465;68;750;415
4126;Jardim Leopoldina;Sétimo Céu;0;0;0;0;0;0
4127;Jardim Leopoldina;Teresópolis;458;250;121;44;250;208
4128;Jardim Leopoldina;Tristeza;0;0;0;0;0;0
4129;Jardim Leopoldina;Três Figueiras;500;0;290;78;0;500
4130;Jardim Leopoldina;Vila Assunção;0;0;0;0;0;0
4131;Jardim Leopoldina;Vila Conceição;0;0;0;0;0;0
4132;Jardim Leopoldina;Vila Ipiranga;500;250;0;0;500;0
4133;Jardim Leopoldina;Vila Jardim;250;0;158;31;0;250
4134;Jardim Leopoldina;Vila João Pessoa;0;0;0;0;0;0
4135;Jardim Leopoldina;Vila Nova;0;0;0;0;0;0
4136;Jardim Lindóia;Aberta dos Morros;0;0;0;0;0;0
4137;Jardim Lindóia;Agronomia;0;0;0;0;0;0
4138;Jardim Lindóia;Anchieta;250;250;0;0;250;0
4139;Jardim Lindóia;Arquipélago;0;0;0;0;0;0
4140;Jardim Lindóia;Auxiliadora;183;0;97;53;0;183
4141;Jardim Lindóia;Azenha;0;0;0;0;0;0
4142;Jardim Lindóia;Bela Vista;250;0;128;75;0;250
4143;Jardim Lindóia;Belém Novo;207;0;122;35;0;207
4144;Jardim Lindóia;Belém Velho;0;0;0;0;0;0
4145;Jardim Lindóia;Boa Vista;0;0;0;0;0;0
4146;Jardim Lindóia;Boa Vista do Sul;0;0;0;0;0;0
4147;Jardim Lindóia;Bom Fim;250;0;143;51;0;250
4148;Jardim Lindóia;Bom Jesus;0;0;0;0;0;0
4149;Jardim Lindóia;Camaquã;166;0;108;38;0;166
4150;Jardim Lindóia;Campo Novo;0;0;0;0;0;0
4151;Jardim Lindóia;Cascata;0;0;0;0;0;0
4152;Jardim Lindóia;Cavalhada;237;0;0;0;237;0
4153;Jardim Lindóia;Cel. Aparício Borges;207;0;115;31;0;207
4154;Jardim Lindóia;Centro Histórico;166;0;86;23;0;166
4155;Jardim Lindóia;Chapéu do Sol;0;0;0;0;0;0
4156;Jardim Lindóia;Chácara das Pedras;250;0;157;74;0;250
4157;Jardim Lindóia;Cidade Baixa;0;0;0;0;0;0
4158;Jardim Lindóia;Costa e Silva;0;0;0;0;0;0
4159;Jardim Lindóia;Cristal;433;0;263;127;0;433
4160;Jardim Lindóia;Cristo Redentor;820;0;505;213;0;820
4161;Jardim Lindóia;Espírito Santo;0;0;0;0;0;0
4162;Jardim Lindóia;Extrema;0;0;0;0;0;0
4163;Jardim Lindóia;Farrapos;3469;478;1746;687;421;2315
4164;Jardim Lindóia;Farroupilha;0;0;0;0;0;0
4165;Jardim Lindóia;Floresta;0;0;0;0;0;0
4166;Jardim Lindóia;Glória;0;0;0;0;0;0
4167;Jardim Lindóia;Guarujá;0;0;0;0;0;0
4168;Jardim Lindóia;Higienópolis;499;0;123;68;249;250
4169;Jardim Lindóia;Humaitá;0;0;0;0;0;0
4170;Jardim Lindóia;Hípica;697;500;134;29;500;197
4171;Jardim Lindóia;Independência;207;0;93;70;0;207
4172;Jardim Lindóia;Ipanema;0;0;0;0;0;0
4173;Jardim Lindóia;Jardim Botânico;0;0;0;0;0;0
4174;Jardim Lindóia;Jardim Carvalho;0;0;0;0;0;0
4175;Jardim Lindóia;Jardim Europa;500;0;277;130;0;500
4176;Jardim Lindóia;Jardim Floresta;2000;750;565;256;1000;1000
4177;Jardim Lindóia;Jardim Isabel;0;0;0;0;0;0
4178;Jardim Lindóia;Jardim Itú;640;250;241;93;250;390
4179;Jardim Lindóia;Jardim Leopoldina;0;0;0;0;0;0
4180;Jardim Lindóia;Jardim Lindóia;487;0;0;0;487;0
4181;Jardim Lindóia;Jardim Sabará;0;0;0;0;0;0
4182;Jardim Lindóia;Jardim São Pedro;500;0;141;56;250;250
4183;Jardim Lindóia;Jardim do Salso;0;0;0;0;0;0
4184;Jardim Lindóia;Lageado;0;0;0;0;0;0
4185;Jardim Lindóia;Lami;0;0;0;0;0;0
4186;Jardim Lindóia;Lomba do Pinheiro;166;0;104;16;0;166
4187;Jardim Lindóia;Medianeira;250;0;0;0;250;0
4188;Jardim Lindóia;Menino Deus;197;0;106;47;0;197
4189;Jardim Lindóia;Moinhos de Vento;0;0;0;0;0;0
4190;Jardim Lindóia;Mont'Serrat;0;0;0;0;0;0
4191;Jardim Lindóia;Morro Santana;0;0;0;0;0;0
4192;Jardim Lindóia;Mário Quintana;0;0;0;0;0;0
4193;Jardim Lindóia;Navegantes;0;0;0;0;0;0
4194;Jardim Lindóia;Nonoai;0;0;0;0;0;0
4195;Jardim Lindóia;Parque Santa Fé;0;0;0;0;0;0
4196;Jardim Lindóia;Partenon;706;249;253;92;249;457
4197;Jardim Lindóia;Passo D'Areia;750;0;442;237;0;750
4198;Jardim Lindóia;Passo das Pedras;250;0;144;60;0;250
4199;Jardim Lindóia;Pedra Redonda;0;0;0;0;0;0
4200;Jardim Lindóia;Petrópolis;457;250;121;48;250;207
4201;Jardim Lindóia;Pitinga;0;0;0;0;0;0
4202;Jardim Lindóia;Ponta Grossa;0;0;0;0;0;0
4203;Jardim Lindóia;Praia de Belas;0;0;0;0;0;0
4204;Jardim Lindóia;Restinga;0;0;0;0;0;0
4205;Jardim Lindóia;Rio Branco;166;0;93;37;0;166
4206;Jardim Lindóia;Rubem Berta;250;250;0;0;250;0
4207;Jardim Lindóia;Santa Cecília;0;0;0;0;0;0
4208;Jardim Lindóia;Santa Maria Goretti;0;0;0;0;0;0
4209;Jardim Lindóia;Santa Rosa de Lima;414;0;236;51;0;414
4210;Jardim Lindóia;Santa Tereza;250;250;0;0;250;0
4211;Jardim Lindóia;Santana;0;0;0;0;0;0
4212;Jardim Lindóia;Santo Antônio;0;0;0;0;0;0
4213;Jardim Lindóia;Sarandi;0;0;0;0;0;0
4214;Jardim Lindóia;Serraria;0;0;0;0;0;0
4215;Jardim Lindóia;São Caetano;0;0;0;0;0;0
4216;Jardim Lindóia;São Geraldo;0;0;0;0;0;0
4217;Jardim Lindóia;São José;0;0;0;0;0;0
4218;Jardim Lindóia;São João;0;0;0;0;0;0
4219;Jardim Lindóia;São Sebastião;916;250;230;94;500;416
4220;Jardim Lindóia;Sétimo Céu;0;0;0;0;0;0
4221;Jardim Lindóia;Teresópolis;0;0;0;0;0;0
4222;Jardim Lindóia;Tristeza;0;0;0;0;0;0
4223;Jardim Lindóia;Três Figueiras;250;0;0;0;250;0
4224;Jardim Lindóia;Vila Assunção;250;0;0;0;250;0
4225;Jardim Lindóia;Vila Conceição;0;0;0;0;0;0
4226;Jardim Lindóia;Vila Ipiranga;901;0;362;154;237;664
4227;Jardim Lindóia;Vila Jardim;595;0;308;170;0;595
4228;Jardim Lindóia;Vila João Pessoa;0;0;0;0;0;0
4229;Jardim Lindóia;Vila Nova;166;0;112;28;0;166
4230;Jardim Sabará;Aberta dos Morros;0;0;0;0;0;0
4231;Jardim Sabará;Agronomia;500;0;0;0;500;0
4232;Jardim Sabará;Anchieta;0;0;0;0;0;0
4233;Jardim Sabará;Arquipélago;0;0;0;0;0;0
4234;Jardim Sabará;Auxiliadora;0;0;0;0;0;0
4235;Jardim Sabará;Azenha;0;0;0;0;0;0
4236;Jardim Sabará;Bela Vista;0;0;0;0;0;0
4237;Jardim Sabará;Belém Novo;0;0;0;0;0;0
4238;Jardim Sabará;Belém Velho;205;0;125;36;0;205
4239;Jardim Sabará;Boa Vista;205;0;110;43;0;205
4240;Jardim Sabará;Boa Vista do Sul;0;0;0;0;0;0
4241;Jardim Sabará;Bom Fim;205;0;96;44;0;205
4242;Jardim Sabará;Bom Jesus;2776;0;1229;480;498;2278
4243;Jardim Sabará;Camaquã;0;0;0;0;0;0
4244;Jardim Sabará;Campo Novo;0;0;0;0;0;0
4245;Jardim Sabará;Cascata;162;0;116;20;0;162
4246;Jardim Sabará;Cavalhada;0;0;0;0;0;0
4247;Jardim Sabará;Cel. Aparício Borges;0;0;0;0;0;0
4248;Jardim Sabará;Centro Histórico;205;0;94;53;0;205
4249;Jardim Sabará;Chapéu do Sol;0;0;0;0;0;0
4250;Jardim Sabará;Chácara das Pedras;500;250;142;68;250;250
4251;Jardim Sabará;Cidade Baixa;0;0;0;0;0;0
4252;Jardim Sabará;Costa e Silva;205;0;127;23;0;205
4253;Jardim Sabará;Cristal;0;0;0;0;0;0
4254;Jardim Sabará;Cristo Redentor;205;0;119;45;0;205
4255;Jardim Sabará;Espírito Santo;0;0;0;0;0;0
4256;Jardim Sabará;Extrema;0;0;0;0;0;0
4257;Jardim Sabará;Farrapos;5592;942;2612;1065;983;3312
4258;Jardim Sabará;Farroupilha;250;0;159;69;0;250
4259;Jardim Sabará;Floresta;180;0;109;67;0;180
4260;Jardim Sabará;Glória;0;0;0;0;0;0
4261;Jardim Sabará;Guarujá;0;0;0;0;0;0
4262;Jardim Sabará;Higienópolis;0;0;0;0;0;0
4263;Jardim Sabará;Humaitá;0;0;0;0;0;0
4264;Jardim Sabará;Hípica;0;0;0;0;0;0
4265;Jardim Sabará;Independência;0;0;0;0;0;0
4266;Jardim Sabará;Ipanema;0;0;0;0;0;0
4267;Jardim Sabará;Jardim Botânico;205;0;101;44;0;205
4268;Jardim Sabará;Jardim Carvalho;750;250;260;114;250;500
4269;Jardim Sabará;Jardim Europa;0;0;0;0;0;0
4270;Jardim Sabará;Jardim Floresta;250;0;137;56;0;250
4271;Jardim Sabará;Jardim Isabel;0;0;0;0;0;0
4272;Jardim Sabará;Jardim Itú;1436;0;426;157;731;705
4273;Jardim Sabará;Jardim Leopoldina;250;0;150;70;0;250
4274;Jardim Sabará;Jardim Lindóia;0;0;0;0;0;0
4275;Jardim Sabará;Jardim Sabará;2709;0;1201;539;481;2228
4276;Jardim Sabará;Jardim São Pedro;0;0;0;0;0;0
4277;Jardim Sabará;Jardim do Salso;0;0;0;0;0;0
4278;Jardim Sabará;Lageado;0;0;0;0;0;0
4279;Jardim Sabará;Lami;0;0;0;0;0;0
4280;Jardim Sabará;Lomba do Pinheiro;839;250;314;88;250;589
4281;Jardim Sabará;Medianeira;0;0;0;0;0;0
4282;Jardim Sabará;Menino Deus;0;0;0;0;0;0
4283;Jardim Sabará;Moinhos de Vento;412;0;215;104;0;412
4284;Jardim Sabará;Mont'Serrat;0;0;0;0;0;0
4285;Jardim Sabará;Morro Santana;1408;498;515;184;498;910
4286;Jardim Sabará;Mário Quintana;430;0;259;57;0;430
4287;Jardim Sabará;Navegantes;250;0;167;69;0;250
4288;Jardim Sabará;Nonoai;250;0;142;53;0;250
4289;Jardim Sabará;Parque Santa Fé;0;0;0;0;0;0
4290;Jardim Sabará;Partenon;250;0;0;0;250;0
4291;Jardim Sabará;Passo D'Areia;0;0;0;0;0;0
4292;Jardim Sabará;Passo das Pedras;898;250;217;67;500;398
4293;Jardim Sabará;Pedra Redonda;0;0;0;0;0;0
4294;Jardim Sabará;Petrópolis;205;0;108;52;0;205
4295;Jardim Sabará;Pitinga;500;250;133;58;250;250
4296;Jardim Sabará;Ponta Grossa;0;0;0;0;0;0
4297;Jardim Sabará;Praia de Belas;0;0;0;0;0;0
4298;Jardim Sabará;Restinga;1132;498;222;55;748;384
4299;Jardim Sabará;Rio Branco;250;0;0;0;250;0
4300;Jardim Sabará;Rubem Berta;952;498;356;71;747;205
4301;Jardim Sabará;Santa Cecília;0;0;0;0;0;0
4302;Jardim Sabará;Santa Maria Goretti;0;0;0;0;0;0
4303;Jardim Sabará;Santa Rosa de Lima;571;0;186;59;248;323
4304;Jardim Sabará;Santa Tereza;0;0;0;0;0;0
4305;Jardim Sabará;Santana;0;0;0;0;0;0
4306;Jardim Sabará;Santo Antônio;0;0;0;0;0;0
4307;Jardim Sabará;Sarandi;455;0;245;107;0;455
4308;Jardim Sabará;Serraria;0;0;0;0;0;0
4309;Jardim Sabará;São Caetano;0;0;0;0;0;0
4310;Jardim Sabará;São Geraldo;500;0;143;64;250;250
4311;Jardim Sabará;São José;0;0;0;0;0;0
4312;Jardim Sabará;São João;0;0;0;0;0;0
4313;Jardim Sabará;São Sebastião;0;0;0;0;0;0
4314;Jardim Sabará;Sétimo Céu;250;250;0;0;250;0
4315;Jardim Sabará;Teresópolis;205;0;121;41;0;205
4316;Jardim Sabará;Tristeza;231;0;0;0;231;0
4317;Jardim Sabará;Três Figueiras;0;0;0;0;0;0
4318;Jardim Sabará;Vila Assunção;0;0;0;0;0;0
4319;Jardim Sabará;Vila Conceição;0;0;0;0;0;0
4320;Jardim Sabará;Vila Ipiranga;750;0;287;118;250;500
4321;Jardim Sabará;Vila Jardim;848;250;206;101;482;366
4322;Jardim Sabará;Vila João Pessoa;0;0;0;0;0;0
4323;Jardim Sabará;Vila Nova;0;0;0;0;0;0
4324;Jardim São Pedro;Aberta dos Morros;0;0;0;0;0;0
4325;Jardim São Pedro;Agronomia;0;0;0;0;0;0
4326;Jardim São Pedro;Anchieta;406;0;218;53;0;406
4327;Jardim São Pedro;Arquipélago;0;0;0;0;0;0
4328;Jardim São Pedro;Auxiliadora;0;0;0;0;0;0
4329;Jardim São Pedro;Azenha;0;0;0;0;0;0
4330;Jardim São Pedro;Bela Vista;0;0;0;0;0;0
4331;Jardim São Pedro;Belém Novo;0;0;0;0;0;0
4332;Jardim São Pedro;Belém Velho;0;0;0;0;0;0
4333;Jardim São Pedro;Boa Vista;500;0;139;58;250;250
4334;Jardim São Pedro;Boa Vista do Sul;250;0;154;75;0;250
4335;Jardim São Pedro;Bom Fim;0;0;0;0;0;0
4336;Jardim São Pedro;Bom Jesus;0;0;0;0;0;0
4337;Jardim São Pedro;Camaquã;0;0;0;0;0;0
4338;Jardim São Pedro;Campo Novo;0;0;0;0;0;0
4339;Jardim São Pedro;Cascata;250;0;142;56;0;250
