Frame;Hour;Date;NHnode;NHLat;NHLong;InnerNHnode;InnerLat;InnerLong;Susceptible;Infected;Removed;Vaccinated;dS;dI;dR;dV;Total;Locals;Outsiders;
11;11;0;Centro;-51.2278480810808;-30.031004727877;shopping_mall;-51.22649754843267;-30.02663691646072;0;0;0;0;0;0;0;0;0;0;0;
11;11;0;Chácara das Pedras;-51.163276698502;-30.0357931271579;home;-51.16531236487873;-30.030772609017305;4863;0;0;0;0;0;0;0;4863;4863;0;
11;11;0;Chácara das Pedras;-51.163276698502;-30.0357931271579;work;-51.16259282117567;-30.033539827183333;4277;0;0;0;0;0;0;0;4277;397;3880;
11;11;0;Chácara das Pedras;-51.163276698502;-30.0357931271579;school;-51.16387248984375;-30.03348049534181;0;0;0;0;0;0;0;0;0;0;0;
11;11;0;Chácara das Pedras;-51.163276698502;-30.0357931271579;marketplace;-51.160160961516794;-30.03660303250488;0;0;0;0;0;0;0;0;0;0;0;
11;11;0;Chácara das Pedras;-51.163276698502;-30.0357931271579;pharmacy;-51.16519718132929;-30.03018963930953;0;0;0;0;0;0;0;0;0;0;0;
11;11;0;Chácara das Pedras;-51.163276698502;-30.0357931271579;gas_station;-51.157128840665685;-30.03716147911434;0;0;0;0;0;0;0;0;0;0;0;
11;11;0;Chapéu do Sol;-51.1629759174341;-30.1783214415483;home;-51.165701705864905;-30.179542586039645;2147;0;0;0;0;0;0;0;2147;2147;0;
11;11;0;Chapéu do Sol;-51.1629759174341;-30.1783214415483;work;-51.16194354912722;-30.180947978759303;2138;0;0;0;0;0;0;0;2138;326;1812;
11;11;0;Chapéu do Sol;-51.1629759174341;-30.1783214415483;school;-51.15887564959664;-30.17754765383075;0;0;0;0;0;0;0;0;0;0;0;
11;11;0;Chapéu do Sol;-51.1629759174341;-30.1783214415483;marketplace;-51.16118176499117;-30.176760588513115;0;0;0;0;0;0;0;0;0;0;0;
11;11;0;Chapéu do Sol;-51.1629759174341;-30.1783214415483;pharmacy;-51.16378719972101;-30.183149854390408;0;0;0;0;0;0;0;0;0;0;0;
11;11;0;Chapéu do Sol;-51.1629759174341;-30.1783214415483;gas_station;-51.16631416783893;-30.178615233615457;0;0;0;0;0;0;0;0;0;0;0;
11;11;0;Cidade Baixa;-51.2224525885919;-30.0404993243547;home;-51.226023552494695;-30.038740846547725;11005;0;0;0;0;0;0;0;11005;11005;0;
11;11;0;Cidade Baixa;-51.2224525885919;-30.0404993243547;work;-51.223445898017;-30.03879481813457;4343;0;0;0;0;0;0;0;4343;1002;3341;
11;11;0;Cidade Baixa;-51.2224525885919;-30.0404993243547;school;-51.2255165575819;-30.04217434853206;0;0;0;0;0;0;0;0;0;0;0;
11;11;0;Cidade Baixa;-51.2224525885919;-30.0404993243547;marketplace;-51.22453951264464;-30.042728098609064;0;0;0;0;0;0;0;0;0;0;0;
11;11;0;Cidade Baixa;-51.2224525885919;-30.0404993243547;pharmacy;-51.22693152231048;-30.04418989088722;0;0;0;0;0;0;0;0;0;0;0;
11;11;0;Cidade Baixa;-51.2224525885919;-30.0404993243547;gas_station;-51.227616412325006;-30.04083435463694;0;0;0;0;0;0;0;0;0;0;0;
11;11;0;Coronel Aparício Borges;-51.185133456099;-30.0702984413031;home;-51.191538344834626;-30.069863936073915;14069;0;0;0;0;0;0;0;14069;14069;0;
11;11;0;Coronel Aparício Borges;-51.185133456099;-30.0702984413031;work;-51.18326347102038;-30.07312456176832;4931;0;0;0;0;0;0;0;4931;1269;3662;
11;11;0;Coronel Aparício Borges;-51.185133456099;-30.0702984413031;school;-51.18007936620541;-30.069266144270124;0;0;0;0;0;0;0;0;0;0;0;
11;11;0;Coronel Aparício Borges;-51.185133456099;-30.0702984413031;marketplace;-51.18028154964918;-30.06898281520154;0;0;0;0;0;0;0;0;0;0;0;
11;11;0;Coronel Aparício Borges;-51.185133456099;-30.0702984413031;pharmacy;-51.18290033183688;-30.074790610863232;0;0;0;0;0;0;0;0;0;0;0;
11;11;0;Coronel Aparício Borges;-51.185133456099;-30.0702984413031;gas_station;-51.18370709602393;-30.067965160061572;0;0;0;0;0;0;0;0;0;0;0;
11;11;0;Costa e Silva;-51.1182597986804;-30.0093278582727;home;-51.12177123082798;-30.004952650094058;11410;0;0;0;0;0;0;0;11410;11410;0;
11;11;0;Costa e Silva;-51.1182597986804;-30.0093278582727;work;-51.120059658939915;-30.00543398043305;4767;0;0;0;0;0;0;0;4767;1225;3542;
11;11;0;Costa e Silva;-51.1182597986804;-30.0093278582727;school;-51.11485132216024;-30.012893666350156;0;0;0;0;0;0;0;0;0;0;0;
11;11;0;Costa e Silva;-51.1182597986804;-30.0093278582727;marketplace;-51.12257299860229;-30.012223804568865;0;0;0;0;0;0;0;0;0;0;0;
11;11;0;Costa e Silva;-51.1182597986804;-30.0093278582727;pharmacy;-51.11848048688308;-30.006798954490694;0;0;0;0;0;0;0;0;0;0;0;
11;11;0;Costa e Silva;-51.1182597986804;-30.0093278582727;gas_station;-51.11142688771384;-30.007867660653705;0;0;0;0;0;0;0;0;0;0;0;
11;11;0;Cristal;-51.2397892751413;-30.0847512289742;home;-51.242084876425444;-30.086516735242338;23020;0;0;0;0;0;0;0;23020;23020;0;
11;11;0;Cristal;-51.2397892751413;-30.0847512289742;work;-51.234097955453656;-30.08449722096103;5391;0;0;0;0;0;0;0;5391;2661;2730;
11;11;0;Cristal;-51.2397892751413;-30.0847512289742;school;-51.23819394815144;-30.0871636119066;0;0;0;0;0;0;0;0;0;0;0;
11;11;0;Cristal;-51.2397892751413;-30.0847512289742;marketplace;-51.242209410206634;-30.08320729620658;0;0;0;0;0;0;0;0;0;0;0;
11;11;0;Cristal;-51.2397892751413;-30.0847512289742;pharmacy;-51.24347796884365;-30.083436060790206;0;0;0;0;0;0;0;0;0;0;0;
11;11;0;Cristal;-51.2397892751413;-30.0847512289742;gas_station;-51.240131586503324;-30.089811149117637;0;0;0;0;0;0;0;0;0;0;0;
11;11;0;Cristo Redentor;-51.158022313181;-30.0104082772241;home;-51.15164442653956;-30.00943911310153;11634;0;0;0;0;0;0;0;11634;11634;0;
11;11;0;Cristo Redentor;-51.158022313181;-30.0104082772241;work;-51.15556415707478;-30.006480212185505;4476;0;0;0;0;0;0;0;4476;1058;3418;
11;11;0;Cristo Redentor;-51.158022313181;-30.0104082772241;school;-51.16508495632879;-30.011278944484317;0;0;0;0;0;0;0;0;0;0;0;
11;11;0;Cristo Redentor;-51.158022313181;-30.0104082772241;marketplace;-51.15444336757364;-30.010216692836057;0;0;0;0;0;0;0;0;0;0;0;
11;11;0;Cristo Redentor;-51.158022313181;-30.0104082772241;pharmacy;-51.159416026946744;-30.00686061243918;0;0;0;0;0;0;0;0;0;0;0;
11;11;0;Cristo Redentor;-51.158022313181;-30.0104082772241;gas_station;-51.16180542374546;-30.005284713750918;0;0;0;0;0;0;0;0;0;0;0;
11;11;0;Cristo Redentor;-51.158022313181;-30.0104082772241;hospital;-51.154170491421326;-30.01201057946065;0;0;0;0;0;0;0;0;0;0;0;
11;11;0;Cristo Redentor;-51.158022313181;-30.0104082772241;shopping_mall;-51.15622223264673;-30.008368381183043;0;0;0;0;0;0;0;0;0;0;0;
11;11;0;Espírito Santo;-51.2173615905172;-30.149301452718;home;-51.21654406363963;-30.15445489543429;4129;0;0;0;0;0;0;0;4129;4129;0;
11;11;0;Espírito Santo;-51.2173615905172;-30.149301452718;work;-51.21375847335317;-30.14983250556701;2660;0;0;0;0;0;0;0;2660;496;2164;
11;11;0;Espírito Santo;-51.2173615905172;-30.149301452718;school;-51.21326659008386;-30.153049407525977;0;0;0;0;0;0;0;0;0;0;0;
11;11;0;Espírito Santo;-51.2173615905172;-30.149301452718;marketplace;-51.21728841775577;-30.152306742684114;0;0;0;0;0;0;0;0;0;0;0;
11;11;0;Espírito Santo;-51.2173615905172;-30.149301452718;pharmacy;-51.22119493387007;-30.15325008196855;0;0;0;0;0;0;0;0;0;0;0;
11;11;0;Espírito Santo;-51.2173615905172;-30.149301452718;gas_station;-51.21777136599307;-30.146497959207124;0;0;0;0;0;0;0;0;0;0;0;
11;11;0;Extrema;-51.0626153011275;-30.2109093767902;home;-51.059174017512504;-30.208680915882578;1498;0;0;0;0;0;0;0;1498;1498;0;
11;11;0;Extrema;-51.0626153011275;-30.2109093767902;work;-51.064136963138814;-30.214824278409974;1264;0;0;0;0;0;0;0;1264;276;988;
11;11;0;Extrema;-51.0626153011275;-30.2109093767902;school;-51.060926417813775;-30.207014287810306;0;0;0;0;0;0;0;0;0;0;0;
11;11;0;Extrema;-51.0626153011275;-30.2109093767902;marketplace;-51.05895019587739;-30.214113036051316;0;0;0;0;0;0;0;0;0;0;0;
11;11;0;Extrema;-51.0626153011275;-30.2109093767902;pharmacy;-51.0657266474213;-30.209818602032612;0;0;0;0;0;0;0;0;0;0;0;
11;11;0;Extrema;-51.0626153011275;-30.2109093767902;gas_station;-51.05811212375235;-30.211929059442912;0;0;0;0;0;0;0;0;0;0;0;
11;11;0;Farrapos;-51.1974023529904;-29.9850699991564;home;-51.19582047934657;-29.979545569702047;13396;0;0;0;0;0;0;0;13396;13396;0;
11;11;0;Farrapos;-51.1974023529904;-29.9850699991564;work;-51.19773694966419;-29.978907497975907;3931;0;0;0;0;0;0;0;3931;1658;2273;
11;11;0;Farrapos;-51.1974023529904;-29.9850699991564;school;-51.195535380480955;-29.983197836028047;0;0;0;0;0;0;0;0;0;0;0;
11;11;0;Farrapos;-51.1974023529904;-29.9850699991564;marketplace;-51.200845380709964;-29.98501601138621;0;0;0;0;0;0;0;0;0;0;0;
11;11;0;Farrapos;-51.1974023529904;-29.9850699991564;pharmacy;-51.195666319912455;-29.98782182816998;0;0;0;0;0;0;0;0;0;0;0;
11;11;0;Farrapos;-51.1974023529904;-29.9850699991564;gas_station;-51.20178122110835;-29.985025563184777;0;0;0;0;0;0;0;0;0;0;0;
11;11;0;Farrapos;-51.1974023529904;-29.9850699991564;stadium;-51.195072783063;-29.985994520241654;0;0;0;0;0;0;0;0;0;0;0;
11;11;0;Farroupilha;-51.2136185372287;-30.038368061923;home;-51.21745670442061;-30.03874292789342;743;0;0;0;0;0;0;0;743;743;0;
11;11;0;Farroupilha;-51.2136185372287;-30.038368061923;work;-51.21585012902548;-30.042030811854293;3905;0;0;0;0;0;0;0;3905;55;3850;
11;11;0;Farroupilha;-51.2136185372287;-30.038368061923;school;-51.2189817985786;-30.03772596097577;0;0;0;0;0;0;0;0;0;0;0;
11;11;0;Farroupilha;-51.2136185372287;-30.038368061923;marketplace;-51.217052278592085;-30.042138900687355;0;0;0;0;0;0;0;0;0;0;0;
11;11;0;Farroupilha;-51.2136185372287;-30.038368061923;pharmacy;-51.219916903996726;-30.037136978087013;0;0;0;0;0;0;0;0;0;0;0;
11;11;0;Farroupilha;-51.2136185372287;-30.038368061923;gas_station;-51.21755215891801;-30.040459019225406;0;0;0;0;0;0;0;0;0;0;0;
11;11;0;Farroupilha;-51.2136185372287;-30.038368061923;hospital;-51.21644687829513;-30.03788633487895;0;0;0;0;0;0;0;0;0;0;0;
11;11;0;Floresta;-51.2120255115732;-30.0218580655156;home;-51.20980025908387;-30.02355286488952;8346;0;0;0;0;0;0;0;8346;8346;0;
11;11;0;Floresta;-51.2120255115732;-30.0218580655156;work;-51.21013246083508;-30.021445906048026;3964;0;0;0;0;0;0;0;3964;734;3230;
11;11;0;Floresta;-51.2120255115732;-30.0218580655156;school;-51.21509504596194;-30.024178548066054;0;0;0;0;0;0;0;0;0;0;0;
11;11;0;Floresta;-51.2120255115732;-30.0218580655156;marketplace;-51.21429100169528;-30.02460636291084;0;0;0;0;0;0;0;0;0;0;0;
11;11;0;Floresta;-51.2120255115732;-30.0218580655156;pharmacy;-51.20862060742439;-30.020206259077977;0;0;0;0;0;0;0;0;0;0;0;
11;11;0;Floresta;-51.2120255115732;-30.0218580655156;gas_station;-51.21549553891966;-30.017223803601848;0;0;0;0;0;0;0;0;0;0;0;
11;11;0;Glória;-51.1985906238754;-30.0785891096479;home;-51.19324798419065;-30.077639236186783;12334;0;0;0;0;0;0;0;12334;12334;0;
11;11;0;Glória;-51.1985906238754;-30.0785891096479;work;-51.196641802227454;-30.076389422559217;4675;0;0;0;0;0;0;0;4675;1209;3466;
11;11;0;Glória;-51.1985906238754;-30.0785891096479;school;-51.19786601881526;-30.07641216782873;0;0;0;0;0;0;0;0;0;0;0;
11;11;0;Glória;-51.1985906238754;-30.0785891096479;marketplace;-51.19636914511624;-30.080406872043046;0;0;0;0;0;0;0;0;0;0;0;
11;11;0;Glória;-51.1985906238754;-30.0785891096479;pharmacy;-51.20445351882156;-30.076625772250942;0;0;0;0;0;0;0;0;0;0;0;
11;11;0;Glória;-51.1985906238754;-30.0785891096479;gas_station;-51.200527755609045;-30.08060488392254;0;0;0;0;0;0;0;0;0;0;0;
11;11;0;Glória;-51.1985906238754;-30.0785891096479;hospital;-51.19971822092205;-30.075537612276136;0;0;0;0;0;0;0;0;0;0;0;
11;11;0;Guarujá;-51.2191885570036;-30.156853443553;home;-51.21603146703051;-30.161449181518083;3536;0;0;0;0;0;0;0;3536;3536;0;
11;11;0;Guarujá;-51.2191885570036;-30.156853443553;work;-51.22262801399667;-30.160049341865047;2482;0;0;0;0;0;0;0;2482;444;2038;
11;11;0;Guarujá;-51.2191885570036;-30.156853443553;school;-51.22438753752036;-30.160051868253266;0;0;0;0;0;0;0;0;0;0;0;
11;11;0;Guarujá;-51.2191885570036;-30.156853443553;marketplace;-51.223222969130475;-30.159021812550403;0;0;0;0;0;0;0;0;0;0;0;
11;11;0;Guarujá;-51.2191885570036;-30.156853443553;pharmacy;-51.219694501773276;-30.152824503242275;0;0;0;0;0;0;0;0;0;0;0;
11;11;0;Guarujá;-51.2191885570036;-30.156853443553;gas_station;-51.21670052961137;-30.158073625996003;0;0;0;0;0;0;0;0;0;0;0;
11;11;0;Higienópolis;-51.1814201095827;-30.0146237279222;home;-51.178644060949075;-30.014328156411416;7663;0;0;0;0;0;0;0;7663;7663;0;
11;11;0;Higienópolis;-51.1814201095827;-30.0146237279222;work;-51.17895952647904;-30.017129645217487;4172;0;0;0;0;0;0;0;4172;645;3527;
11;11;0;Higienópolis;-51.1814201095827;-30.0146237279222;school;-51.182806533857665;-30.01880117437501;0;0;0;0;0;0;0;0;0;0;0;
11;11;0;Higienópolis;-51.1814201095827;-30.0146237279222;marketplace;-51.176119152407004;-30.014468157920746;0;0;0;0;0;0;0;0;0;0;0;
11;11;0;Higienópolis;-51.1814201095827;-30.0146237279222;pharmacy;-51.18419438121448;-30.01318266103206;0;0;0;0;0;0;0;0;0;0;0;
11;11;0;Higienópolis;-51.1814201095827;-30.0146237279222;gas_station;-51.18272296391685;-30.01767967903229;0;0;0;0;0;0;0;0;0;0;0;
11;11;0;Hípica;-51.1761044540436;-30.1561358366347;home;-51.17931721143714;-30.15402635795097;13386;0;0;0;0;0;0;0;13386;13386;0;
11;11;0;Hípica;-51.1761044540436;-30.1561358366347;work;-51.179450040543706;-30.15663976798159;3930;0;0;0;0;0;0;0;3930;1937;1993;
11;11;0;Hípica;-51.1761044540436;-30.1561358366347;school;-51.1762040050587;-30.158442675739483;0;0;0;0;0;0;0;0;0;0;0;
11;11;0;Hípica;-51.1761044540436;-30.1561358366347;marketplace;-51.17211383149711;-30.1541939987132;0;0;0;0;0;0;0;0;0;0;0;
11;11;0;Hípica;-51.1761044540436;-30.1561358366347;pharmacy;-51.17368238379529;-30.15395350006336;0;0;0;0;0;0;0;0;0;0;0;
11;11;0;Hípica;-51.1761044540436;-30.1561358366347;gas_station;-51.17743476966326;-30.152597831607185;0;0;0;0;0;0;0;0;0;0;0;
11;11;0;Humaitá;-51.1876065448791;-29.9843768763043;home;-51.183986920129975;-29.98555723651277;8126;0;0;0;0;0;0;0;8126;8126;0;
11;11;0;Humaitá;-51.1876065448791;-29.9843768763043;work;-51.18186330449801;-29.981372193218796;3433;0;0;0;0;0;0;0;3433;989;2444;
11;11;0;Humaitá;-51.1876065448791;-29.9843768763043;school;-51.189159465756624;-29.988467279867017;0;0;0;0;0;0;0;0;0;0;0;
11;11;0;Humaitá;-51.1876065448791;-29.9843768763043;marketplace;-51.18686739531101;-29.980658583254314;0;0;0;0;0;0;0;0;0;0;0;
11;11;0;Humaitá;-51.1876065448791;-29.9843768763043;pharmacy;-51.187455343785025;-29.98189825173377;0;0;0;0;0;0;0;0;0;0;0;
11;11;0;Humaitá;-51.1876065448791;-29.9843768763043;gas_station;-51.192658120323294;-29.986688067244838;0;0;0;0;0;0;0;0;0;0;0;
11;11;0;Independência;-51.2114165227445;-30.0283138642156;home;-51.20942662869513;-30.028013704038827;5877;0;0;0;0;0;0;0;5877;5877;0;
11;11;0;Independência;-51.2114165227445;-30.0283138642156;work;-51.2140832037951;-30.02503459819722;4118;0;0;0;0;0;0;0;4118;464;3654;
11;11;0;Independência;-51.2114165227445;-30.0283138642156;school;-51.21015838692791;-30.023481235574742;0;0;0;0;0;0;0;0;0;0;0;
11;11;0;Independência;-51.2114165227445;-30.0283138642156;marketplace;-51.21532590379284;-30.024372685412537;0;0;0;0;0;0;0;0;0;0;0;
11;11;0;Independência;-51.2114165227445;-30.0283138642156;pharmacy;-51.20604603879498;-30.028046637363715;0;0;0;0;0;0;0;0;0;0;0;
11;11;0;Independência;-51.2114165227445;-30.0283138642156;gas_station;-51.21550992491792;-30.026369790723738;0;0;0;0;0;0;0;0;0;0;0;
11;11;0;Independência;-51.2114165227445;-30.0283138642156;hospital;-51.21525196357365;-30.027434918255064;0;0;0;0;0;0;0;0;0;0;0;
11;11;0;Independência;-51.2114165227445;-30.0283138642156;shopping_mall;-51.214420027615304;-30.031549740877068;0;0;0;0;0;0;0;0;0;0;0;
11;11;0;Ipanema;-51.2242015748011;-30.135351867939;home;-51.23040658674113;-30.136345650699894;10136;0;0;0;0;0;0;0;10136;10136;0;
11;11;0;Ipanema;-51.2242015748011;-30.135351867939;work;-51.227473211486966;-30.135597183824384;3402;0;0;0;0;0;0;0;3402;1166;2236;
11;11;0;Ipanema;-51.2242015748011;-30.135351867939;school;-51.222076153656296;-30.13530047342966;0;0;0;0;0;0;0;0;0;0;0;
11;11;0;Ipanema;-51.2242015748011;-30.135351867939;marketplace;-51.219379176122246;-30.133553359624848;0;0;0;0;0;0;0;0;0;0;0;
11;11;0;Ipanema;-51.2242015748011;-30.135351867939;pharmacy;-51.226394858254004;-30.13059717524386;0;0;0;0;0;0;0;0;0;0;0;
11;11;0;Ipanema;-51.2242015748011;-30.135351867939;gas_station;-51.225961530787046;-30.136127538241414;0;0;0;0;0;0;0;0;0;0;0;
11;11;0;Jardim Botânico;-51.1866150813593;-30.0541730304667;home;-51.18182593800084;-30.05294058495165;9085;0;0;0;0;0;0;0;9085;9085;0;
11;11;0;Jardim Botânico;-51.1866150813593;-30.0541730304667;work;-51.190583044801954;-30.05179284046585;4823;0;0;0;0;0;0;0;4823;768;4055;
11;11;0;Jardim Botânico;-51.1866150813593;-30.0541730304667;school;-51.190015534505015;-30.05166567852733;0;0;0;0;0;0;0;0;0;0;0;
11;11;0;Jardim Botânico;-51.1866150813593;-30.0541730304667;marketplace;-51.1832129019284;-30.0504626190161;0;0;0;0;0;0;0;0;0;0;0;
11;11;0;Jardim Botânico;-51.1866150813593;-30.0541730304667;pharmacy;-51.18469375211222;-30.05893755123555;0;0;0;0;0;0;0;0;0;0;0;
11;11;0;Jardim Botânico;-51.1866150813593;-30.0541730304667;gas_station;-51.18013167721415;-30.056257647570675;0;0;0;0;0;0;0;0;0;0;0;
11;11;0;Jardim Botânico;-51.1866150813593;-30.0541730304667;hospital;-51.18939739555562;-30.049616728660798;0;0;0;0;0;0;0;0;0;0;0;
11;11;0;Jardim Botânico;-51.1866150813593;-30.0541730304667;shopping_mall;-51.184700475221355;-30.058129719176968;0;0;0;0;0;0;0;0;0;0;0;
11;11;0;Jardim Carvalho;-51.1462547180695;-30.0520131347363;home;-51.145183728414764;-30.04600285602724;18422;0;0;0;0;0;0;0;18422;18422;0;
11;11;0;Jardim Carvalho;-51.1462547180695;-30.0520131347363;work;-51.14788805198182;-30.05286255324093;5106;0;0;0;0;0;0;0;5106;1820;3286;
11;11;0;Jardim Carvalho;-51.1462547180695;-30.0520131347363;school;-51.14472020308768;-30.055768681693674;0;0;0;0;0;0;0;0;0;0;0;
11;11;0;Jardim Carvalho;-51.1462547180695;-30.0520131347363;marketplace;-51.15170010146831;-30.052308801004916;0;0;0;0;0;0;0;0;0;0;0;
11;11;0;Jardim Carvalho;-51.1462547180695;-30.0520131347363;pharmacy;-51.14111964492145;-30.0524490043494;0;0;0;0;0;0;0;0;0;0;0;
11;11;0;Jardim Carvalho;-51.1462547180695;-30.0520131347363;gas_station;-51.14032506081832;-30.051072567690365;0;0;0;0;0;0;0;0;0;0;0;
11;11;0;Jardim Carvalho;-51.1462547180695;-30.0520131347363;hospital;-51.14472538961932;-30.05290573713843;0;0;0;0;0;0;0;0;0;0;0;
11;11;0;Jardim do Salso;-51.1682005959831;-30.0492071284135;home;-51.16293930800243;-30.045716606851382;3214;0;0;0;0;0;0;0;3214;3214;0;
11;11;0;Jardim do Salso;-51.1682005959831;-30.0492071284135;work;-51.172821251493545;-30.044616741169744;4376;0;0;0;0;0;0;0;4376;277;4099;
11;11;0;Jardim do Salso;-51.1682005959831;-30.0492071284135;school;-51.16441085359947;-30.046063056453107;0;0;0;0;0;0;0;0;0;0;0;
11;11;0;Jardim do Salso;-51.1682005959831;-30.0492071284135;marketplace;-51.16896396494601;-30.05098467455118;0;0;0;0;0;0;0;0;0;0;0;
11;11;0;Jardim do Salso;-51.1682005959831;-30.0492071284135;pharmacy;-51.17233070440244;-30.048771260901322;0;0;0;0;0;0;0;0;0;0;0;
11;11;0;Jardim do Salso;-51.1682005959831;-30.0492071284135;gas_station;-51.16649927187447;-30.04543575217485;0;0;0;0;0;0;0;0;0;0;0;
11;11;0;Jardim Dona Leopoldina;-51.1110911832298;-30.0215478036466;home;-51.10592660943853;-30.01870410062955;12958;0;0;0;0;0;0;0;12958;12958;0;
11;11;0;Jardim Dona Leopoldina;-51.1110911832298;-30.0215478036466;work;-51.11103885402314;-30.026484160265102;5208;0;0;0;0;0;0;0;5208;1360;3848;
11;11;0;Jardim Dona Leopoldina;-51.1110911832298;-30.0215478036466;school;-51.11132025011479;-30.018602225794456;0;0;0;0;0;0;0;0;0;0;0;
11;11;0;Jardim Dona Leopoldina;-51.1110911832298;-30.0215478036466;marketplace;-51.1088124142544;-30.023686586282825;0;0;0;0;0;0;0;0;0;0;0;
11;11;0;Jardim Dona Leopoldina;-51.1110911832298;-30.0215478036466;pharmacy;-51.107685229383364;-30.021839852094068;0;0;0;0;0;0;0;0;0;0;0;
11;11;0;Jardim Dona Leopoldina;-51.1110911832298;-30.0215478036466;gas_station;-51.112885700558486;-30.016775007662655;0;0;0;0;0;0;0;0;0;0;0;
11;11;0;Jardim Europa;-51.1601184972897;-30.0228209964289;home;-51.163560745343545;-30.02272725040953;1710;0;0;0;0;0;0;0;1710;1710;0;
11;11;0;Jardim Europa;-51.1601184972897;-30.0228209964289;work;-51.15417310252411;-30.02600298053952;3920;0;0;0;0;0;0;0;3920;136;3784;
11;11;0;Jardim Europa;-51.1601184972897;-30.0228209964289;school;-51.15771301686969;-30.023908037571076;0;0;0;0;0;0;0;0;0;0;0;
11;11;0;Jardim Europa;-51.1601184972897;-30.0228209964289;marketplace;-51.16015080112457;-30.01805731233102;0;0;0;0;0;0;0;0;0;0;0;
11;11;0;Jardim Europa;-51.1601184972897;-30.0228209964289;pharmacy;-51.16483139186178;-30.02005701505976;0;0;0;0;0;0;0;0;0;0;0;
11;11;0;Jardim Europa;-51.1601184972897;-30.0228209964289;gas_station;-51.16221300128888;-30.02609410091029;0;0;0;0;0;0;0;0;0;0;0;
11;11;0;Jardim Europa;-51.1601184972897;-30.0228209964289;shopping_mall;-51.16448724346036;-30.020137770688294;0;0;0;0;0;0;0;0;0;0;0;
11;11;0;Jardim Floresta;-51.1594853717086;-30.0008770326953;home;-51.164416583651175;-30.000686197740944;2356;0;0;0;0;0;0;0;2356;2356;0;
11;11;0;Jardim Floresta;-51.1594853717086;-30.0008770326953;work;-51.15801652944621;-29.99789086104917;3449;0;0;0;0;0;0;0;3449;231;3218;
11;11;0;Jardim Floresta;-51.1594853717086;-30.0008770326953;school;-51.156686739086595;-29.998920205238644;0;0;0;0;0;0;0;0;0;0;0;
11;11;0;Jardim Floresta;-51.1594853717086;-30.0008770326953;marketplace;-51.159693561477575;-29.997814358682625;0;0;0;0;0;0;0;0;0;0;0;
11;11;0;Jardim Floresta;-51.1594853717086;-30.0008770326953;pharmacy;-51.1535681107039;-30.002541435874626;0;0;0;0;0;0;0;0;0;0;0;
11;11;0;Jardim Floresta;-51.1594853717086;-30.0008770326953;gas_station;-51.156752584653866;-29.999121700729887;0;0;0;0;0;0;0;0;0;0;0;
11;11;0;Jardim Isabel;-51.2367285492751;-30.1259771787583;home;-51.23965637420846;-30.121935552375508;2125;0;0;0;0;0;0;0;2125;2125;0;
11;11;0;Jardim Isabel;-51.2367285492751;-30.1259771787583;work;-51.23090881502282;-30.128215760962412;2623;0;0;0;0;0;0;0;2623;224;2399;
11;11;0;Jardim Isabel;-51.2367285492751;-30.1259771787583;school;-51.236366509786265;-30.121418746514014;0;0;0;0;0;0;0;0;0;0;0;
11;11;0;Jardim Isabel;-51.2367285492751;-30.1259771787583;marketplace;-51.2344358180052;-30.122322168818428;0;0;0;0;0;0;0;0;0;0;0;
11;11;0;Jardim Isabel;-51.2367285492751;-30.1259771787583;pharmacy;-51.24053346937094;-30.121130211631844;0;0;0;0;0;0;0;0;0;0;0;
11;11;0;Jardim Isabel;-51.2367285492751;-30.1259771787583;gas_station;-51.23387973129161;-30.125246893923837;0;0;0;0;0;0;0;0;0;0;0;
11;11;0;Jardim Itu;-51.138345289989;-30.0211282251709;home;-51.14149956066449;-30.01927825129014;12830;0;0;0;0;0;0;0;12830;12830;0;
11;11;0;Jardim Itu;-51.138345289989;-30.0211282251709;work;-51.14168872500644;-30.02012904635678;4867;0;0;0;0;0;0;0;4867;1210;3657;
11;11;0;Jardim Itu;-51.138345289989;-30.0211282251709;school;-51.14038061505636;-30.024332778419787;0;0;0;0;0;0;0;0;0;0;0;
11;11;0;Jardim Itu;-51.138345289989;-30.0211282251709;marketplace;-51.138799703761016;-30.02662355210887;0;0;0;0;0;0;0;0;0;0;0;
11;11;0;Jardim Itu;-51.138345289989;-30.0211282251709;pharmacy;-51.13715187903872;-30.02484781755262;0;0;0;0;0;0;0;0;0;0;0;
11;11;0;Jardim Itu;-51.138345289989;-30.0211282251709;gas_station;-51.133898503500475;-30.022218331612248;0;0;0;0;0;0;0;0;0;0;0;
11;11;0;Jardim Lindóia;-51.1515796569746;-30.0030091011001;home;-51.152554215973446;-30.006516303906434;5278;0;0;0;0;0;0;0;5278;5278;0;
11;11;0;Jardim Lindóia;-51.1515796569746;-30.0030091011001;work;-51.156652596466074;-30.002353156315493;3889;0;0;0;0;0;0;0;3889;500;3389;
11;11;0;Jardim Lindóia;-51.1515796569746;-30.0030091011001;school;-51.151128937362444;-30.00078406163158;0;0;0;0;0;0;0;0;0;0;0;
11;11;0;Jardim Lindóia;-51.1515796569746;-30.0030091011001;marketplace;-51.15585092135246;-30.00057637500124;0;0;0;0;0;0;0;0;0;0;0;
11;11;0;Jardim Lindóia;-51.1515796569746;-30.0030091011001;pharmacy;-51.15014240721176;-30.006993709984314;0;0;0;0;0;0;0;0;0;0;0;
11;11;0;Jardim Lindóia;-51.1515796569746;-30.0030091011001;gas_station;-51.146670622190605;-30.003901551719036;0;0;0;0;0;0;0;0;0;0;0;
