Simulation Frame;Blob Count
0;13
1;82
2;104
3;123
4;135
5;140
6;146
7;149
8;273
9;274
10;279
11;281
12;282
13;308
14;308
15;309
16;309
17;309
18;310
19;328
20;330
21;330
22;187
23;13
