Simulation Frame;Blob Count
0;94
1;94
2;94
3;94
4;7902
5;7902
6;7932
7;7932
8;7934
9;7934
10;7934
11;7934
12;7934
13;7934
14;7934
15;7934
16;7934
17;7934
18;7934
19;7934
20;7937
21;7937
22;94
23;94
24;94
25;94
26;94
27;94
28;7902
29;7902
30;7932
31;7932
32;7934
33;7934
34;7934
35;7934
36;7934
37;7934
38;7934
39;7934
40;7934
41;7934
42;7934
43;7934
44;7937
45;7937
46;94
47;94
