Simulation Frame;Blob Count
0;13
1;87
2;111
3;127
4;137
5;144
6;149
7;151
8;274
9;275
10;276
11;278
12;280
13;305
14;305
15;306
16;306
17;307
18;307
19;321
20;324
21;324
22;186
23;13
