1
1
1
1
1
1
1
2
3
3
5
8
9
15
20
37
51
63
69
84
87
97
113
126
144
153
171
174
190
210
244
256
284
293
296
299
315
319
333
342
343
345
349
367
392
404
417
425
428
441
443
447
459
460
468
472
483
495
502
519
538
543
549
553
560
578
595
645
671
681
687
739
762
835
879
914
935
940
980
1023
1073
1106
1147
1163
1191
1241
1297
1337
1379
1449
1478
1490
1563
1625
1739
1820
1909
1956
1988
2103
2244
2347
2391
2493
2539
2611
2717
2837
2986
3112
3203
3245
3342
3491
3627
3776
3913
4040
4121
4164
4343
4568
4724
4968
5203
5357
5410
5763
6032
6325
6565
6901
6979
7104
7426
7723
8043
8367
8714
8866
9201
9529
10010
10452
10894
11320
11814
11891
12302
12639
12975
13351
13964
14271
14488
15033
15457
15875
16278
16653
16758
16830
17368
17839
18253
18681
19318
19814
20129
20691
21188
21699
21964
22384
22534
22641
23193
23703
24119
24517
25209
25310
25361
25796
26155
26507
26834
27209
27326
27377
27500
28015
28737
29203
29530
29651
29771
30309
30688
31035
31494
31871
31972
32055
32567
32893
33235
33559
33905
34120
34190
34786
35383
35775
36121
36396
36545
36646
37165
37635
37979
38280
38580
38714
38796
38886
39263
39785
40126
40579
40609
40898
41351
41731
42102
42484
42904
42957
43022
43901
44198
44556
45015
45550
45697
45868
45998
46450
46949
47387
47729
47933
48181
48728
49233
49666
50360
50851
50990
51413
51964
52789
53390
53852
54292
54851
55186
55894
56365
57242
57838
58466
59170
59464
60719
61375
62132
62987
63826
63944
64074
65353
66195
66691
67673
68402
68752
68819
69718
70542
71104
71545
72328
72436
72498
73494
73988
74469
74878
74936
75211
75260
76196
76663
77127
77488
77528
77641
77715
78196
78998
79506
80157
80596
80694
80791
81303
81875
82316
82984
83409
83507
83584
84446
84782
85170
85499
85836
85873
86094
86434
86696
87019
87261
87714
87809
87849
88230
88386
88748
89080
89514
89646
89802
90340
90741
91142
91815
92356
92477
92895
93640
94179
95017
95964
97095
97509
97715
99431
100700
102128
103436
104530
104833
105179
107098
108567
109602
110852
112030
112552
112867
114276
115407
116548
117631
118742
118989
119336
120572
121577
122360
123092
123805
124064
124177
125148
125718
126245
126738
127069
127245
127372
128005
128342
128749
128977
129067
129151
129265
129795
130185
130521
130831
131058
131135
131148
131235
