Frame;Hour;Day;Region;Total;Locals;Outsiders;dTotals;dLocals;dOutsiders
8;8;0;Rio Branco;17533;17512;21;-3;-9;6
8;8;0;Santa Cecília;5768;5755;13;-1;-4;3
8;8;0;Santana;20725;20698;27;6;-10;16
9;9;0;Azenha;13806;13786;20;-13;-2;-11
9;9;0;Bom Fim;11587;11568;19;8;1;7
9;9;0;Centro;39199;39148;51;8;-2;10
9;9;0;Cidade Baixa;15376;15363;13;-1;3;-4
9;9;0;Farroupilha;945;945;0;1;1;0
9;9;0;Floresta;11606;11587;19;5;3;2
9;9;0;Independência;8080;8066;14;-9;-10;1
9;9;0;Menino Deus;31665;31625;40;12;12;0
9;9;0;Moinhos de Vento;11937;11917;20;0;-6;6
9;9;0;Praia de Belas;2272;2270;2;-1;-2;1
9;9;0;Rio Branco;17529;17510;19;-4;-2;-2
9;9;0;Santa Cecília;5777;5758;19;9;3;6
9;9;0;Santana;20710;20691;19;-15;-7;-8
10;10;0;Azenha;13799;13780;19;-7;-6;-1
10;10;0;Bom Fim;11573;11561;12;-14;-7;-7
10;10;0;Centro;39228;39150;78;29;2;27
10;10;0;Cidade Baixa;15366;15355;11;-10;-8;-2
10;10;0;Farroupilha;946;946;0;1;1;0
10;10;0;Floresta;11610;11582;28;4;-5;9
10;10;0;Independência;8078;8056;22;-2;-10;8
10;10;0;Menino Deus;31678;31627;51;13;2;11
10;10;0;Moinhos de Vento;11931;11908;23;-6;-9;3
10;10;0;Praia de Belas;2270;2267;3;-2;-3;1
10;10;0;Rio Branco;17528;17509;19;-1;-1;0
10;10;0;Santa Cecília;5777;5757;20;0;-1;1
10;10;0;Santana;20705;20688;17;-5;-3;-2
11;11;0;Azenha;13798;13784;14;-1;4;-5
11;11;0;Bom Fim;11570;11557;13;-3;-4;1
11;11;0;Centro;39210;39149;61;-18;-1;-17
11;11;0;Cidade Baixa;15365;15355;10;-1;0;-1
11;11;0;Farroupilha;947;947;0;1;1;0
11;11;0;Floresta;11620;11585;35;10;3;7
11;11;0;Independência;8086;8054;32;8;-2;10
11;11;0;Menino Deus;31682;31632;50;4;5;-1
11;11;0;Moinhos de Vento;11921;11903;18;-10;-5;-5
11;11;0;Praia de Belas;2273;2270;3;3;3;0
11;11;0;Rio Branco;17524;17512;12;-4;3;-7
11;11;0;Santa Cecília;5788;5759;29;11;2;9
11;11;0;Santana;20705;20681;24;0;-7;7
12;12;0;Azenha;13808;13786;22;10;2;8
12;12;0;Bom Fim;11569;11554;15;-1;-3;2
12;12;0;Centro;39201;39148;53;-9;-1;-8
12;12;0;Cidade Baixa;15356;15350;6;-9;-5;-4
12;12;0;Farroupilha;941;941;0;-6;-6;0
12;12;0;Floresta;11622;11583;39;2;-2;4
12;12;0;Independência;8093;8048;45;7;-6;13
12;12;0;Menino Deus;31683;31632;51;1;0;1
12;12;0;Moinhos de Vento;11920;11900;20;-1;-3;2
12;12;0;Praia de Belas;2267;2265;2;-6;-5;-1
12;12;0;Rio Branco;17531;17511;20;7;-1;8
12;12;0;Santa Cecília;5785;5756;29;-3;-3;0
12;12;0;Santana;20713;20682;31;8;1;7
13;13;0;Azenha;13795;13774;21;-13;-12;-1
13;13;0;Bom Fim;11557;11545;12;-12;-9;-3
13;13;0;Centro;39185;39146;39;-16;-2;-14
13;13;0;Cidade Baixa;15365;15351;14;9;1;8
13;13;0;Farroupilha;941;941;0;0;0;0
13;13;0;Floresta;11629;11581;48;7;-2;9
13;13;0;Independência;8089;8038;51;-4;-10;6
13;13;0;Menino Deus;31707;31624;83;24;-8;32
13;13;0;Moinhos de Vento;11917;11894;23;-3;-6;3
13;13;0;Praia de Belas;2268;2265;3;1;0;1
13;13;0;Rio Branco;17531;17506;25;0;-5;5
13;13;0;Santa Cecília;5781;5754;27;-4;-2;-2
13;13;0;Santana;20724;20684;40;11;2;9
14;14;0;Azenha;13798;13767;31;3;-7;10
14;14;0;Bom Fim;11544;11531;13;-13;-14;1
14;14;0;Centro;39197;39144;53;12;-2;14
14;14;0;Cidade Baixa;15376;15349;27;11;-2;13
14;14;0;Farroupilha;937;937;0;-4;-4;0
14;14;0;Floresta;11631;11578;53;2;-3;5
14;14;0;Independência;8081;8028;53;-8;-10;2
14;14;0;Menino Deus;31708;31617;91;1;-7;8
14;14;0;Moinhos de Vento;11908;11885;23;-9;-9;0
14;14;0;Praia de Belas;2262;2259;3;-6;-6;0
14;14;0;Rio Branco;17543;17499;44;12;-7;19
14;14;0;Santa Cecília;5778;5748;30;-3;-6;3
14;14;0;Santana;20726;20674;52;2;-10;12
15;15;0;Azenha;13784;13752;32;-14;-15;1
15;15;0;Bom Fim;11546;11515;31;2;-16;18
15;15;0;Centro;39241;39134;107;44;-10;54
15;15;0;Cidade Baixa;15363;15330;33;-13;-19;6
15;15;0;Farroupilha;925;925;0;-12;-12;0
15;15;0;Floresta;11626;11569;57;-5;-9;4
15;15;0;Independência;8078;8014;64;-3;-14;11
15;15;0;Menino Deus;31734;31606;128;26;-11;37
