Simulation Frame;Blob Count
0;94
1;94
2;94
3;94
4;7860
5;7860
6;8015
7;8015
8;8017
9;8017
10;8017
11;8017
12;8017
13;8017
14;8017
15;8017
16;8017
17;8017
18;8017
19;8017
20;8017
21;8017
22;94
23;94
24;94
25;94
26;94
27;94
28;7860
29;7860
30;8015
31;8015
32;8017
33;8017
34;8017
35;8017
36;8017
37;8017
38;8017
39;8017
40;8017
41;8017
42;8017
43;8017
44;8017
45;8017
46;94
47;94
