;Origin;Destination;Total;age: [children];age: [adults];age: [elders];occupation: [student];occupation: [worker]
5165;Mont'Serrat;Vila Conceição;0;0;0;0;0;0
5166;Mont'Serrat;Vila Ipiranga;250;0;155;73;0;250
5167;Mont'Serrat;Vila Jardim;250;0;0;0;250;0
5168;Mont'Serrat;Vila João Pessoa;1000;500;161;53;750;250
5169;Mont'Serrat;Vila Nova;250;250;0;0;250;0
5170;Morro Santana;Aberta dos Morros;0;0;0;0;0;0
5171;Morro Santana;Agronomia;250;0;186;58;0;250
5172;Morro Santana;Anchieta;0;0;0;0;0;0
5173;Morro Santana;Arquipélago;250;0;153;35;0;250
5174;Morro Santana;Auxiliadora;500;250;139;52;250;250
5175;Morro Santana;Azenha;250;0;124;55;0;250
5176;Morro Santana;Bela Vista;0;0;0;0;0;0
5177;Morro Santana;Belém Novo;0;0;0;0;0;0
5178;Morro Santana;Belém Velho;250;0;149;43;0;250
5179;Morro Santana;Boa Vista;0;0;0;0;0;0
5180;Morro Santana;Boa Vista do Sul;0;0;0;0;0;0
5181;Morro Santana;Bom Fim;0;0;0;0;0;0
5182;Morro Santana;Bom Jesus;1000;0;394;127;250;750
5183;Morro Santana;Camaquã;0;0;0;0;0;0
5184;Morro Santana;Campo Novo;0;0;0;0;0;0
5185;Morro Santana;Cascata;0;0;0;0;0;0
5186;Morro Santana;Cavalhada;500;250;250;0;500;0
5187;Morro Santana;Cel. Aparício Borges;0;0;0;0;0;0
5188;Morro Santana;Centro Histórico;250;0;110;67;0;250
5189;Morro Santana;Chapéu do Sol;0;0;0;0;0;0
5190;Morro Santana;Chácara das Pedras;0;0;0;0;0;0
5191;Morro Santana;Cidade Baixa;0;0;0;0;0;0
5192;Morro Santana;Costa e Silva;500;0;422;36;250;250
5193;Morro Santana;Cristal;750;750;0;0;750;0
5194;Morro Santana;Cristo Redentor;250;0;139;39;0;250
5195;Morro Santana;Espírito Santo;0;0;0;0;0;0
5196;Morro Santana;Extrema;0;0;0;0;0;0
5197;Morro Santana;Farrapos;0;0;0;0;0;0
5198;Morro Santana;Farroupilha;0;0;0;0;0;0
5199;Morro Santana;Floresta;250;0;0;0;250;0
5200;Morro Santana;Glória;0;0;0;0;0;0
5201;Morro Santana;Guarujá;0;0;0;0;0;0
5202;Morro Santana;Higienópolis;250;0;131;38;0;250
5203;Morro Santana;Humaitá;0;0;0;0;0;0
5204;Morro Santana;Hípica;250;0;177;40;0;250
5205;Morro Santana;Independência;250;0;0;0;250;0
5206;Morro Santana;Ipanema;0;0;0;0;0;0
5207;Morro Santana;Jardim Botânico;0;0;0;0;0;0
5208;Morro Santana;Jardim Carvalho;2000;0;972;329;250;1750
5209;Morro Santana;Jardim Europa;0;0;0;0;0;0
5210;Morro Santana;Jardim Floresta;0;0;0;0;0;0
5211;Morro Santana;Jardim Isabel;0;0;0;0;0;0
5212;Morro Santana;Jardim Itú;1000;250;426;113;250;750
5213;Morro Santana;Jardim Leopoldina;750;0;447;146;0;750
5214;Morro Santana;Jardim Lindóia;0;0;0;0;0;0
5215;Morro Santana;Jardim Sabará;2250;500;980;372;500;1750
5216;Morro Santana;Jardim São Pedro;0;0;0;0;0;0
5217;Morro Santana;Jardim do Salso;500;250;148;42;250;250
5218;Morro Santana;Lageado;0;0;0;0;0;0
5219;Morro Santana;Lami;250;0;0;0;250;0
5220;Morro Santana;Lomba do Pinheiro;1250;0;578;152;250;1000
5221;Morro Santana;Medianeira;500;250;153;39;250;250
5222;Morro Santana;Menino Deus;250;0;142;88;0;250
5223;Morro Santana;Moinhos de Vento;250;0;126;102;0;250
5224;Morro Santana;Mont'Serrat;0;0;0;0;0;0
5225;Morro Santana;Morro Santana;13000;2000;5594;1728;3500;9500
5226;Morro Santana;Mário Quintana;500;0;147;43;250;250
5227;Morro Santana;Navegantes;0;0;0;0;0;0
5228;Morro Santana;Nonoai;250;250;0;0;250;0
5229;Morro Santana;Parque Santa Fé;250;250;0;0;250;0
5230;Morro Santana;Partenon;250;250;0;0;250;0
5231;Morro Santana;Passo D'Areia;0;0;0;0;0;0
5232;Morro Santana;Passo das Pedras;750;0;574;97;250;500
5233;Morro Santana;Pedra Redonda;0;0;0;0;0;0
5234;Morro Santana;Petrópolis;250;0;134;63;0;250
5235;Morro Santana;Pitinga;0;0;0;0;0;0
5236;Morro Santana;Ponta Grossa;0;0;0;0;0;0
5237;Morro Santana;Praia de Belas;0;0;0;0;0;0
5238;Morro Santana;Restinga;0;0;0;0;0;0
5239;Morro Santana;Rio Branco;0;0;0;0;0;0
5240;Morro Santana;Rubem Berta;250;0;134;91;0;250
5241;Morro Santana;Santa Cecília;0;0;0;0;0;0
5242;Morro Santana;Santa Maria Goretti;250;0;153;60;0;250
5243;Morro Santana;Santa Rosa de Lima;750;500;136;45;500;250
5244;Morro Santana;Santa Tereza;250;0;154;29;0;250
5245;Morro Santana;Santana;250;250;0;0;250;0
5246;Morro Santana;Santo Antônio;0;0;0;0;0;0
5247;Morro Santana;Sarandi;250;0;166;44;0;250
5248;Morro Santana;Serraria;0;0;0;0;0;0
5249;Morro Santana;São Caetano;0;0;0;0;0;0
5250;Morro Santana;São Geraldo;0;0;0;0;0;0
5251;Morro Santana;São José;0;0;0;0;0;0
5252;Morro Santana;São João;0;0;0;0;0;0
5253;Morro Santana;São Sebastião;0;0;0;0;0;0
5254;Morro Santana;Sétimo Céu;0;0;0;0;0;0
5255;Morro Santana;Teresópolis;0;0;0;0;0;0
5256;Morro Santana;Tristeza;250;0;135;53;0;250
5257;Morro Santana;Três Figueiras;0;0;0;0;0;0
5258;Morro Santana;Vila Assunção;0;0;0;0;0;0
5259;Morro Santana;Vila Conceição;0;0;0;0;0;0
5260;Morro Santana;Vila Ipiranga;0;0;0;0;0;0
5261;Morro Santana;Vila Jardim;750;250;289;95;250;500
5262;Morro Santana;Vila João Pessoa;500;0;279;101;0;500
5263;Morro Santana;Vila Nova;250;0;159;52;0;250
5264;Mário Quintana;Aberta dos Morros;250;0;151;27;0;250
5265;Mário Quintana;Agronomia;500;0;143;32;250;250
5266;Mário Quintana;Anchieta;250;0;165;26;0;250
5267;Mário Quintana;Arquipélago;0;0;0;0;0;0
5268;Mário Quintana;Auxiliadora;0;0;0;0;0;0
5269;Mário Quintana;Azenha;0;0;0;0;0;0
5270;Mário Quintana;Bela Vista;500;0;304;101;0;500
5271;Mário Quintana;Belém Novo;250;0;158;21;0;250
5272;Mário Quintana;Belém Velho;0;0;0;0;0;0
5273;Mário Quintana;Boa Vista;250;0;133;22;0;250
5274;Mário Quintana;Boa Vista do Sul;0;0;0;0;0;0
5275;Mário Quintana;Bom Fim;0;0;0;0;0;0
5276;Mário Quintana;Bom Jesus;250;0;131;38;0;250
5277;Mário Quintana;Camaquã;250;250;0;0;250;0
5278;Mário Quintana;Campo Novo;0;0;0;0;0;0
5279;Mário Quintana;Cascata;0;0;0;0;0;0
5280;Mário Quintana;Cavalhada;500;0;289;46;0;500
5281;Mário Quintana;Cel. Aparício Borges;250;250;0;0;250;0
5282;Mário Quintana;Centro Histórico;500;0;129;48;250;250
5283;Mário Quintana;Chapéu do Sol;500;0;154;28;250;250
5284;Mário Quintana;Chácara das Pedras;250;250;0;0;250;0
5285;Mário Quintana;Cidade Baixa;250;0;171;18;0;250
5286;Mário Quintana;Costa e Silva;0;0;0;0;0;0
5287;Mário Quintana;Cristal;500;250;140;37;250;250
5288;Mário Quintana;Cristo Redentor;500;0;146;30;250;250
5289;Mário Quintana;Espírito Santo;0;0;0;0;0;0
5290;Mário Quintana;Extrema;0;0;0;0;0;0
5291;Mário Quintana;Farrapos;500;0;319;86;0;500
5292;Mário Quintana;Farroupilha;250;0;155;24;0;250
5293;Mário Quintana;Floresta;0;0;0;0;0;0
5294;Mário Quintana;Glória;250;0;125;48;0;250
5295;Mário Quintana;Guarujá;0;0;0;0;0;0
5296;Mário Quintana;Higienópolis;0;0;0;0;0;0
5297;Mário Quintana;Humaitá;0;0;0;0;0;0
5298;Mário Quintana;Hípica;0;0;0;0;0;0
5299;Mário Quintana;Independência;0;0;0;0;0;0
5300;Mário Quintana;Ipanema;250;0;151;31;0;250
5301;Mário Quintana;Jardim Botânico;0;0;0;0;0;0
5302;Mário Quintana;Jardim Carvalho;750;0;440;97;0;750
5303;Mário Quintana;Jardim Europa;0;0;0;0;0;0
5304;Mário Quintana;Jardim Floresta;750;250;288;56;250;500
5305;Mário Quintana;Jardim Isabel;0;0;0;0;0;0
5306;Mário Quintana;Jardim Itú;500;0;362;112;0;500
5307;Mário Quintana;Jardim Leopoldina;1750;250;134;27;1500;250
5308;Mário Quintana;Jardim Lindóia;0;0;0;0;0;0
5309;Mário Quintana;Jardim Sabará;250;0;149;38;0;250
5310;Mário Quintana;Jardim São Pedro;0;0;0;0;0;0
5311;Mário Quintana;Jardim do Salso;500;0;270;54;0;500
5312;Mário Quintana;Lageado;250;250;0;0;250;0
5313;Mário Quintana;Lami;0;0;0;0;0;0
5314;Mário Quintana;Lomba do Pinheiro;500;0;150;38;250;250
5315;Mário Quintana;Medianeira;250;250;0;0;250;0
5316;Mário Quintana;Menino Deus;250;0;0;0;250;0
5317;Mário Quintana;Moinhos de Vento;250;0;119;94;0;250
5318;Mário Quintana;Mont'Serrat;250;250;0;0;250;0
5319;Mário Quintana;Morro Santana;500;0;147;43;250;250
5320;Mário Quintana;Mário Quintana;23000;2500;10454;1936;5500;17500
5321;Mário Quintana;Navegantes;0;0;0;0;0;0
5322;Mário Quintana;Nonoai;0;0;0;0;0;0
5323;Mário Quintana;Parque Santa Fé;750;500;170;26;500;250
5324;Mário Quintana;Partenon;250;0;152;24;0;250
5325;Mário Quintana;Passo D'Areia;500;0;252;117;0;500
5326;Mário Quintana;Passo das Pedras;250;250;0;0;250;0
5327;Mário Quintana;Pedra Redonda;0;0;0;0;0;0
5328;Mário Quintana;Petrópolis;0;0;0;0;0;0
5329;Mário Quintana;Pitinga;250;0;134;29;0;250
5330;Mário Quintana;Ponta Grossa;0;0;0;0;0;0
5331;Mário Quintana;Praia de Belas;0;0;0;0;0;0
5332;Mário Quintana;Restinga;250;0;146;43;0;250
5333;Mário Quintana;Rio Branco;250;250;0;0;250;0
5334;Mário Quintana;Rubem Berta;3250;750;1414;426;750;2500
5335;Mário Quintana;Santa Cecília;0;0;0;0;0;0
5336;Mário Quintana;Santa Maria Goretti;0;0;0;0;0;0
5337;Mário Quintana;Santa Rosa de Lima;500;250;154;44;250;250
5338;Mário Quintana;Santa Tereza;750;250;301;45;250;500
5339;Mário Quintana;Santana;0;0;0;0;0;0
5340;Mário Quintana;Santo Antônio;0;0;0;0;0;0
5341;Mário Quintana;Sarandi;0;0;0;0;0;0
5342;Mário Quintana;Serraria;0;0;0;0;0;0
5343;Mário Quintana;São Caetano;0;0;0;0;0;0
5344;Mário Quintana;São Geraldo;250;0;0;0;250;0
5345;Mário Quintana;São José;0;0;0;0;0;0
5346;Mário Quintana;São João;250;0;154;29;0;250
5347;Mário Quintana;São Sebastião;250;250;0;0;250;0
5348;Mário Quintana;Sétimo Céu;0;0;0;0;0;0
5349;Mário Quintana;Teresópolis;0;0;0;0;0;0
5350;Mário Quintana;Tristeza;250;0;160;38;0;250
5351;Mário Quintana;Três Figueiras;0;0;0;0;0;0
5352;Mário Quintana;Vila Assunção;0;0;0;0;0;0
5353;Mário Quintana;Vila Conceição;0;0;0;0;0;0
5354;Mário Quintana;Vila Ipiranga;0;0;0;0;0;0
5355;Mário Quintana;Vila Jardim;1250;250;618;104;250;1000
5356;Mário Quintana;Vila João Pessoa;250;0;171;27;0;250
5357;Mário Quintana;Vila Nova;0;0;0;0;0;0
5358;Navegantes;Aberta dos Morros;0;0;0;0;0;0
5359;Navegantes;Agronomia;0;0;0;0;0;0
5360;Navegantes;Anchieta;0;0;0;0;0;0
5361;Navegantes;Arquipélago;0;0;0;0;0;0
5362;Navegantes;Auxiliadora;0;0;0;0;0;0
5363;Navegantes;Azenha;0;0;0;0;0;0
5364;Navegantes;Bela Vista;0;0;0;0;0;0
5365;Navegantes;Belém Novo;0;0;0;0;0;0
5366;Navegantes;Belém Velho;750;250;298;79;250;500
5367;Navegantes;Boa Vista;0;0;0;0;0;0
5368;Navegantes;Boa Vista do Sul;250;0;108;70;0;250
5369;Navegantes;Bom Fim;0;0;0;0;0;0
5370;Navegantes;Bom Jesus;0;0;0;0;0;0
5371;Navegantes;Camaquã;0;0;0;0;0;0
5372;Navegantes;Campo Novo;0;0;0;0;0;0
5373;Navegantes;Cascata;0;0;0;0;0;0
5374;Navegantes;Cavalhada;0;0;0;0;0;0
5375;Navegantes;Cel. Aparício Borges;0;0;0;0;0;0
5376;Navegantes;Centro Histórico;250;0;141;65;0;250
5377;Navegantes;Chapéu do Sol;0;0;0;0;0;0
5378;Navegantes;Chácara das Pedras;250;250;0;0;250;0
5379;Navegantes;Cidade Baixa;0;0;0;0;0;0
5380;Navegantes;Costa e Silva;250;0;143;39;0;250
5381;Navegantes;Cristal;250;0;159;49;0;250
5382;Navegantes;Cristo Redentor;250;0;0;0;250;0
5383;Navegantes;Espírito Santo;0;0;0;0;0;0
5384;Navegantes;Extrema;0;0;0;0;0;0
5385;Navegantes;Farrapos;2500;1000;846;175;1000;1500
5386;Navegantes;Farroupilha;0;0;0;0;0;0
5387;Navegantes;Floresta;1250;250;439;232;500;750
5388;Navegantes;Glória;250;0;0;0;250;0
5389;Navegantes;Guarujá;0;0;0;0;0;0
5390;Navegantes;Higienópolis;250;0;0;0;250;0
5391;Navegantes;Humaitá;250;0;180;34;0;250
5392;Navegantes;Hípica;250;250;0;0;250;0
5393;Navegantes;Independência;0;0;0;0;0;0
5394;Navegantes;Ipanema;500;0;297;127;0;500
5395;Navegantes;Jardim Botânico;0;0;0;0;0;0
5396;Navegantes;Jardim Carvalho;0;0;0;0;0;0
5397;Navegantes;Jardim Europa;0;0;0;0;0;0
5398;Navegantes;Jardim Floresta;0;0;0;0;0;0
5399;Navegantes;Jardim Isabel;0;0;0;0;0;0
5400;Navegantes;Jardim Itú;500;0;316;110;0;500
5401;Navegantes;Jardim Leopoldina;0;0;0;0;0;0
5402;Navegantes;Jardim Lindóia;0;0;0;0;0;0
5403;Navegantes;Jardim Sabará;250;0;167;69;0;250
5404;Navegantes;Jardim São Pedro;0;0;0;0;0;0
5405;Navegantes;Jardim do Salso;250;0;152;49;0;250
5406;Navegantes;Lageado;0;0;0;0;0;0
5407;Navegantes;Lami;0;0;0;0;0;0
5408;Navegantes;Lomba do Pinheiro;250;250;0;0;250;0
5409;Navegantes;Medianeira;0;0;0;0;0;0
5410;Navegantes;Menino Deus;0;0;0;0;0;0
5411;Navegantes;Moinhos de Vento;500;0;232;162;0;500
5412;Navegantes;Mont'Serrat;0;0;0;0;0;0
5413;Navegantes;Morro Santana;0;0;0;0;0;0
5414;Navegantes;Mário Quintana;0;0;0;0;0;0
5415;Navegantes;Navegantes;2500;1000;546;260;1500;1000
5416;Navegantes;Nonoai;250;0;148;51;0;250
5417;Navegantes;Parque Santa Fé;0;0;0;0;0;0
5418;Navegantes;Partenon;500;0;135;50;250;250
5419;Navegantes;Passo D'Areia;250;0;81;85;0;250
5420;Navegantes;Passo das Pedras;0;0;0;0;0;0
5421;Navegantes;Pedra Redonda;0;0;0;0;0;0
5422;Navegantes;Petrópolis;1000;250;438;189;250;750
5423;Navegantes;Pitinga;0;0;0;0;0;0
5424;Navegantes;Ponta Grossa;0;0;0;0;0;0
5425;Navegantes;Praia de Belas;0;0;0;0;0;0
5426;Navegantes;Restinga;250;0;151;46;0;250
5427;Navegantes;Rio Branco;0;0;0;0;0;0
5428;Navegantes;Rubem Berta;0;0;0;0;0;0
5429;Navegantes;Santa Cecília;0;0;0;0;0;0
5430;Navegantes;Santa Maria Goretti;250;250;0;0;250;0
5431;Navegantes;Santa Rosa de Lima;0;0;0;0;0;0
5432;Navegantes;Santa Tereza;0;0;0;0;0;0
5433;Navegantes;Santana;0;0;0;0;0;0
5434;Navegantes;Santo Antônio;0;0;0;0;0;0
5435;Navegantes;Sarandi;0;0;0;0;0;0
5436;Navegantes;Serraria;0;0;0;0;0;0
5437;Navegantes;São Caetano;0;0;0;0;0;0
5438;Navegantes;São Geraldo;1082;250;428;178;332;750
5439;Navegantes;São José;250;0;172;49;0;250
5440;Navegantes;São João;0;0;0;0;0;0
5441;Navegantes;São Sebastião;0;0;0;0;0;0
5442;Navegantes;Sétimo Céu;0;0;0;0;0;0
5443;Navegantes;Teresópolis;250;0;167;59;0;250
5444;Navegantes;Tristeza;0;0;0;0;0;0
5445;Navegantes;Três Figueiras;0;0;0;0;0;0
5446;Navegantes;Vila Assunção;0;0;0;0;0;0
5447;Navegantes;Vila Conceição;0;0;0;0;0;0
5448;Navegantes;Vila Ipiranga;0;0;0;0;0;0
5449;Navegantes;Vila Jardim;0;0;0;0;0;0
5450;Navegantes;Vila João Pessoa;0;0;0;0;0;0
5451;Navegantes;Vila Nova;0;0;0;0;0;0
5452;Nonoai;Aberta dos Morros;0;0;0;0;0;0
5453;Nonoai;Agronomia;0;0;0;0;0;0
5454;Nonoai;Anchieta;0;0;0;0;0;0
5455;Nonoai;Arquipélago;0;0;0;0;0;0
5456;Nonoai;Auxiliadora;500;250;141;46;250;250
5457;Nonoai;Azenha;500;0;275;112;0;500
5458;Nonoai;Bela Vista;0;0;0;0;0;0
5459;Nonoai;Belém Novo;250;0;145;53;0;250
5460;Nonoai;Belém Velho;250;250;0;0;250;0
5461;Nonoai;Boa Vista;250;0;140;73;0;250
5462;Nonoai;Boa Vista do Sul;0;0;0;0;0;0
5463;Nonoai;Bom Fim;0;0;0;0;0;0
5464;Nonoai;Bom Jesus;250;250;0;0;250;0
5465;Nonoai;Camaquã;1250;500;295;102;750;500
5466;Nonoai;Campo Novo;750;250;305;101;250;500
5467;Nonoai;Cascata;0;0;0;0;0;0
5468;Nonoai;Cavalhada;1500;250;731;249;250;1250
5469;Nonoai;Cel. Aparício Borges;750;0;410;156;0;750
5470;Nonoai;Centro Histórico;0;0;0;0;0;0
5471;Nonoai;Chapéu do Sol;250;0;125;40;0;250
5472;Nonoai;Chácara das Pedras;250;0;0;0;250;0
5473;Nonoai;Cidade Baixa;0;0;0;0;0;0
5474;Nonoai;Costa e Silva;750;0;475;109;0;750
5475;Nonoai;Cristal;5000;2000;719;238;3750;1250
5476;Nonoai;Cristo Redentor;0;0;0;0;0;0
5477;Nonoai;Espírito Santo;1000;0;607;212;0;1000
5478;Nonoai;Extrema;0;0;0;0;0;0
5479;Nonoai;Farrapos;0;0;0;0;0;0
5480;Nonoai;Farroupilha;0;0;0;0;0;0
5481;Nonoai;Floresta;0;0;0;0;0;0
5482;Nonoai;Glória;2000;0;983;377;250;1750
5483;Nonoai;Guarujá;250;0;131;52;0;250
5484;Nonoai;Higienópolis;0;0;0;0;0;0
5485;Nonoai;Humaitá;250;0;139;40;0;250
5486;Nonoai;Hípica;250;0;150;46;0;250
5487;Nonoai;Independência;500;0;255;99;0;500
5488;Nonoai;Ipanema;0;0;0;0;0;0
5489;Nonoai;Jardim Botânico;250;0;134;44;0;250
5490;Nonoai;Jardim Carvalho;0;0;0;0;0;0
5491;Nonoai;Jardim Europa;0;0;0;0;0;0
5492;Nonoai;Jardim Floresta;250;0;120;59;0;250
5493;Nonoai;Jardim Isabel;250;0;156;56;0;250
5494;Nonoai;Jardim Itú;250;0;139;53;0;250
5495;Nonoai;Jardim Leopoldina;750;250;314;88;250;500
5496;Nonoai;Jardim Lindóia;0;0;0;0;0;0
5497;Nonoai;Jardim Sabará;500;0;280;121;0;500
5498;Nonoai;Jardim São Pedro;0;0;0;0;0;0
5499;Nonoai;Jardim do Salso;0;0;0;0;0;0
5500;Nonoai;Lageado;0;0;0;0;0;0
5501;Nonoai;Lami;0;0;0;0;0;0
5502;Nonoai;Lomba do Pinheiro;500;0;281;84;0;500
5503;Nonoai;Medianeira;500;0;138;46;250;250
5504;Nonoai;Menino Deus;500;0;129;71;250;250
5505;Nonoai;Moinhos de Vento;0;0;0;0;0;0
5506;Nonoai;Mont'Serrat;0;0;0;0;0;0
5507;Nonoai;Morro Santana;250;250;0;0;250;0
5508;Nonoai;Mário Quintana;0;0;0;0;0;0
5509;Nonoai;Navegantes;250;0;148;51;0;250
5510;Nonoai;Nonoai;6500;500;1978;502;4000;2500
5511;Nonoai;Parque Santa Fé;250;250;0;0;250;0
5512;Nonoai;Partenon;1500;0;853;330;0;1500
5513;Nonoai;Passo D'Areia;0;0;0;0;0;0
5514;Nonoai;Passo das Pedras;0;0;0;0;0;0
5515;Nonoai;Pedra Redonda;250;0;140;72;0;250
5516;Nonoai;Petrópolis;750;0;404;210;0;750
5517;Nonoai;Pitinga;250;0;0;0;250;0
5518;Nonoai;Ponta Grossa;250;0;142;40;0;250
5519;Nonoai;Praia de Belas;250;0;145;61;0;250
5520;Nonoai;Restinga;250;250;0;0;250;0
5521;Nonoai;Rio Branco;250;250;0;0;250;0
5522;Nonoai;Rubem Berta;250;250;0;0;250;0
5523;Nonoai;Santa Cecília;250;0;136;50;0;250
5524;Nonoai;Santa Maria Goretti;500;0;288;110;0;500
5525;Nonoai;Santa Rosa de Lima;500;0;271;93;0;500
5526;Nonoai;Santa Tereza;2000;500;697;253;750;1250
5527;Nonoai;Santana;500;0;130;57;250;250
5528;Nonoai;Santo Antônio;250;250;0;0;250;0
5529;Nonoai;Sarandi;250;0;0;0;250;0
5530;Nonoai;Serraria;0;0;0;0;0;0
5531;Nonoai;São Caetano;0;0;0;0;0;0
5532;Nonoai;São Geraldo;0;0;0;0;0;0
5533;Nonoai;São José;250;0;182;46;0;250
5534;Nonoai;São João;250;250;0;0;250;0
5535;Nonoai;São Sebastião;0;0;0;0;0;0
5536;Nonoai;Sétimo Céu;500;250;0;0;500;0
5537;Nonoai;Teresópolis;5750;500;2733;1063;1250;4500
5538;Nonoai;Tristeza;250;0;126;50;0;250
5539;Nonoai;Três Figueiras;0;0;0;0;0;0
5540;Nonoai;Vila Assunção;250;250;0;0;250;0
5541;Nonoai;Vila Conceição;250;0;141;43;0;250
5542;Nonoai;Vila Ipiranga;0;0;0;0;0;0
5543;Nonoai;Vila Jardim;0;0;0;0;0;0
5544;Nonoai;Vila João Pessoa;0;0;0;0;0;0
5545;Nonoai;Vila Nova;2250;500;1009;320;500;1750
5546;Parque Santa Fé;Aberta dos Morros;0;0;0;0;0;0
5547;Parque Santa Fé;Agronomia;0;0;0;0;0;0
5548;Parque Santa Fé;Anchieta;0;0;0;0;0;0
5549;Parque Santa Fé;Arquipélago;0;0;0;0;0;0
5550;Parque Santa Fé;Auxiliadora;0;0;0;0;0;0
5551;Parque Santa Fé;Azenha;250;0;0;0;250;0
5552;Parque Santa Fé;Bela Vista;0;0;0;0;0;0
5553;Parque Santa Fé;Belém Novo;0;0;0;0;0;0
5554;Parque Santa Fé;Belém Velho;500;0;298;91;0;500
5555;Parque Santa Fé;Boa Vista;250;0;158;56;0;250
5556;Parque Santa Fé;Boa Vista do Sul;0;0;0;0;0;0
5557;Parque Santa Fé;Bom Fim;0;0;0;0;0;0
5558;Parque Santa Fé;Bom Jesus;500;0;138;43;250;250
5559;Parque Santa Fé;Camaquã;250;0;155;59;0;250
5560;Parque Santa Fé;Campo Novo;0;0;0;0;0;0
5561;Parque Santa Fé;Cascata;250;0;154;36;0;250
5562;Parque Santa Fé;Cavalhada;500;0;132;50;250;250
5563;Parque Santa Fé;Cel. Aparício Borges;0;0;0;0;0;0
5564;Parque Santa Fé;Centro Histórico;250;0;0;0;250;0
5565;Parque Santa Fé;Chapéu do Sol;0;0;0;0;0;0
5566;Parque Santa Fé;Chácara das Pedras;0;0;0;0;0;0
5567;Parque Santa Fé;Cidade Baixa;0;0;0;0;0;0
5568;Parque Santa Fé;Costa e Silva;3500;750;944;220;2000;1500
5569;Parque Santa Fé;Cristal;0;0;0;0;0;0
5570;Parque Santa Fé;Cristo Redentor;250;0;160;72;0;250
5571;Parque Santa Fé;Espírito Santo;250;0;160;42;0;250
5572;Parque Santa Fé;Extrema;0;0;0;0;0;0
5573;Parque Santa Fé;Farrapos;0;0;0;0;0;0
5574;Parque Santa Fé;Farroupilha;250;0;146;58;0;250
5575;Parque Santa Fé;Floresta;0;0;0;0;0;0
5576;Parque Santa Fé;Glória;0;0;0;0;0;0
5577;Parque Santa Fé;Guarujá;250;0;143;47;0;250
5578;Parque Santa Fé;Higienópolis;0;0;0;0;0;0
5579;Parque Santa Fé;Humaitá;0;0;0;0;0;0
5580;Parque Santa Fé;Hípica;250;0;0;0;250;0
5581;Parque Santa Fé;Independência;0;0;0;0;0;0
5582;Parque Santa Fé;Ipanema;0;0;0;0;0;0
5583;Parque Santa Fé;Jardim Botânico;0;0;0;0;0;0
5584;Parque Santa Fé;Jardim Carvalho;0;0;0;0;0;0
5585;Parque Santa Fé;Jardim Europa;0;0;0;0;0;0
5586;Parque Santa Fé;Jardim Floresta;0;0;0;0;0;0
5587;Parque Santa Fé;Jardim Isabel;0;0;0;0;0;0
5588;Parque Santa Fé;Jardim Itú;250;0;0;0;250;0
5589;Parque Santa Fé;Jardim Leopoldina;2000;750;727;237;750;1250
5590;Parque Santa Fé;Jardim Lindóia;0;0;0;0;0;0
5591;Parque Santa Fé;Jardim Sabará;0;0;0;0;0;0
5592;Parque Santa Fé;Jardim São Pedro;0;0;0;0;0;0
5593;Parque Santa Fé;Jardim do Salso;0;0;0;0;0;0
5594;Parque Santa Fé;Lageado;0;0;0;0;0;0
5595;Parque Santa Fé;Lami;0;0;0;0;0;0
5596;Parque Santa Fé;Lomba do Pinheiro;250;0;148;41;0;250
5597;Parque Santa Fé;Medianeira;0;0;0;0;0;0
5598;Parque Santa Fé;Menino Deus;250;0;159;76;0;250
5599;Parque Santa Fé;Moinhos de Vento;0;0;0;0;0;0
5600;Parque Santa Fé;Mont'Serrat;250;250;0;0;250;0
5601;Parque Santa Fé;Morro Santana;250;250;0;0;250;0
5602;Parque Santa Fé;Mário Quintana;750;500;170;26;500;250
5603;Parque Santa Fé;Navegantes;0;0;0;0;0;0
5604;Parque Santa Fé;Nonoai;250;250;0;0;250;0
5605;Parque Santa Fé;Parque Santa Fé;2000;1000;318;64;1500;500
5606;Parque Santa Fé;Partenon;0;0;0;0;0;0
5607;Parque Santa Fé;Passo D'Areia;750;0;371;216;0;750
5608;Parque Santa Fé;Passo das Pedras;875;0;482;144;125;750
5609;Parque Santa Fé;Pedra Redonda;0;0;0;0;0;0
5610;Parque Santa Fé;Petrópolis;0;0;0;0;0;0
5611;Parque Santa Fé;Pitinga;0;0;0;0;0;0
5612;Parque Santa Fé;Ponta Grossa;0;0;0;0;0;0
5613;Parque Santa Fé;Praia de Belas;0;0;0;0;0;0
5614;Parque Santa Fé;Restinga;250;250;0;0;250;0
5615;Parque Santa Fé;Rio Branco;0;0;0;0;0;0
5616;Parque Santa Fé;Rubem Berta;2000;250;375;285;1250;750
5617;Parque Santa Fé;Santa Cecília;0;0;0;0;0;0
5618;Parque Santa Fé;Santa Maria Goretti;250;0;164;13;0;250
5619;Parque Santa Fé;Santa Rosa de Lima;4250;250;2344;699;250;4000
5620;Parque Santa Fé;Santa Tereza;0;0;0;0;0;0
5621;Parque Santa Fé;Santana;0;0;0;0;0;0
5622;Parque Santa Fé;Santo Antônio;0;0;0;0;0;0
5623;Parque Santa Fé;Sarandi;1750;0;962;458;0;1750
5624;Parque Santa Fé;Serraria;0;0;0;0;0;0
5625;Parque Santa Fé;São Caetano;0;0;0;0;0;0
5626;Parque Santa Fé;São Geraldo;0;0;0;0;0;0
5627;Parque Santa Fé;São José;0;0;0;0;0;0
5628;Parque Santa Fé;São João;0;0;0;0;0;0
