distance;frequency
54.38444977016625;1000
67.6711913324525;2000
78.17948771640611;1000
118.76968968051581;9000
155.57856093160635;3500
164.77502092610814;500
165.48510473214907;1000
167.12535480260303;2500
193.0743953121895;500
203.50618957119514;3000
226.29738967389326;1000
236.78098182743886;3000
242.80968349503183;8000
252.46886129185688;5500
253.33847915106136;1500
259.68113294454025;2000
273.80027523713966;500
278.4408515876943;7000
281.19023188384847;4000
285.86782904377156;4000
286.0373895896952;13000
286.3972317200989;2500
292.4642280473222;2000
297.10795071559056;4000
306.1930248016151;1500
307.0665645662336;1500
313.33227870295195;2616
317.0650092675266;12000
318.5039903654181;500
319.4453270069884;500
320.5582298766957;2000
323.54058219180524;5000
329.3622353347565;4000
333.2966409562368;2000
338.523031800774;500
342.5665074640956;2000
355.47418724798916;500
356.52843582604424;4500
357.24013083207495;2500
358.68820607945844;5000
360.1502854199132;2500
372.72770482646195;3000
375.796116385403;2500
378.3971804696374;1500
383.58902923441417;1000
387.9505710125113;4500
392.66527278834116;7500
408.2924255753875;3000
413.04231024815186;1000
414.01179866799094;4500
414.5560361211717;1000
435.83928628924934;1000
447.35057715468054;6500
449.15426168310415;3000
454.37692848050204;2000
456.85717470618323;4000
464.86157100677804;1500
468.9151700247925;500
472.09681648799597;1800
473.616145701286;5000
477.6389299597963;1500
481.64358932556974;3500
489.0876204465355;500
490.7771528455276;1000
494.42847291478256;2500
496.3383005972912;7500
497.8146848601765;1500
510.3384966038188;1500
521.7077744444127;3000
534.0516985703906;1500
534.2316596598412;1500
535.8431299981296;500
537.3724781438957;4500
537.9580808217597;2500
539.2952646488975;500
540.7903425914983;4500
547.4940793994418;1500
547.8570806514699;8000
553.2860795653775;1500
560.508542286025;6500
565.317650934867;2500
565.719730811165;8000
566.5707034972751;1500
573.4382189550472;5000
573.9018066550601;1500
576.8156637049826;1000
577.2119525060579;4000
580.056317836532;8000
581.0210750100288;1500
582.4581748030581;500
586.9069951833854;2000
590.6076702538161;2000
594.6777355436724;1000
597.6720365884369;3500
600.6261788815568;2000
604.7544267228999;500
607.0967520914733;500
613.4133333489757;6000
613.6422233881286;2500
617.0027599377388;500
624.0593468020853;2500
631.0049683375944;500
631.1481632201825;2500
631.2650865980481;1000
632.2957647572209;500
645.1554882592332;4000
655.485109064238;5000
668.9186161316046;1500
675.9736416321449;2000
676.4671296720742;4500
679.994743250963;4000
686.0248361159669;3000
691.1535265898922;3500
697.3629446419386;1500
700.4773058815118;4000
709.3471119276358;6500
712.6650908159231;500
717.4216033820901;1500
720.6901376420844;500
722.5733787643225;2000
727.9496631008311;1000
732.067545669309;6000
734.0204720462639;2500
734.5686478984763;2500
743.0104994888906;9500
748.215792724636;500
753.0522233955323;4500
756.7703781106056;5000
757.2835284781054;1500
768.7648660193317;500
777.252590669379;6000
780.3049346758851;2000
787.2612120803881;2000
791.9089471891714;4500
794.635668423232;1000
796.8839096836657;900
798.5583922290476;2000
799.0682828584718;5500
801.6939206136207;500
805.3077896363426;500
810.1504261590327;500
812.141780366104;1000
825.9876045263734;1000
828.7855447772063;1000
833.9861542878073;500
835.9154227222592;5500
839.0742950944151;4000
840.1243996118399;1000
841.3390196029667;9500
847.0725507523555;938
848.0608245035115;2000
854.0422972283627;2500
854.6515163581627;3000
855.6604743916876;1500
859.6242671519833;500
863.5773255366478;3000
874.65412521605;3500
875.8758334689347;1000
876.3591208711124;1500
876.7839839846124;2000
877.2623289983851;1000
877.6089419763101;17500
880.1648148222221;5000
885.3596195200489;500
885.3724956695494;1500
886.9101751748909;1000
888.4363006998092;3000
891.7688104759138;500
894.634884380218;5500
904.1429620080678;1500
912.2432018888546;500
915.1717425181414;1000
917.0640691441001;3500
919.1125589878;2500
919.4353015458456;1000
931.2299420238927;1000
935.161835379759;2500
935.2653235051081;1902
935.8422879501527;4500
936.2379483620731;2000
937.5606122640584;5000
939.1380114010651;3500
940.2515689773078;3000
942.8175649909793;1000
942.9032048210036;500
944.5724297185781;1000
946.8513850642578;1000
951.5809912039266;2500
964.3536362336916;500
965.8594279901465;500
966.7882016358521;1000
968.1872455483287;5000
974.7192725573012;1500
979.9868472496447;1000
989.9169013191595;2500
991.7649131125332;6500
992.5506935834709;1500
996.4284368966516;1500
999.5818009174872;8500
1002.1552305452316;2500
1006.7949579531717;1500
1009.284832873819;1500
1009.7631793865487;500
1010.1731799173043;2000
1011.2719534300422;500
1021.729639016038;2000
1022.3587429862484;1000
1022.8369734888249;928
1025.0500281577092;500
1025.2171969094857;1500
1027.6402132343746;7000
1030.4806657668794;3000
1035.493255670216;2000
1035.7973689969292;500
1036.4874808044124;8000
1039.4985047322207;500
1040.4446514647552;2000
1042.273590271282;3000
1043.0855714473946;1000
1044.2621377626374;500
1046.6288694827683;1500
1048.9857128477822;500
1052.915573068624;2500
1054.5279422603633;500
1058.8343494821956;500
1058.9360254220067;1500
1059.5725594797814;3000
1059.8180111522;500
1061.8024203577927;4000
1065.6833814180823;500
1073.7386454030259;1000
1076.8734011227784;1000
1078.103258460607;1000
1080.199835956647;1000
1080.9025864983423;1500
1083.8029910769012;1500
1085.2994954956982;1000
1086.1344708752815;500
1088.870568143741;1500
1089.2505936361097;500
1090.8659297318463;1500
1096.613702508125;1000
1098.8388908207319;500
1098.861470726608;500
1099.225415470912;500
1105.9649889613033;2000
1106.9929784874166;1500
1109.257864657833;1000
1110.4942878479899;1000
1111.125352381068;2500
1113.5664120888039;2500
1115.3802146011913;500
1119.7504377975924;1500
1121.2220425056214;1000
1124.0783996607329;1500
1131.3605366519453;500
1132.0607822742672;4000
1136.5736085210856;1000
1138.438287440826;502
1138.4660126175559;500
1140.7425365784923;3500
1141.997901676946;1000
1146.3825927017085;3500
1148.8735258529375;500
1149.2657449295714;500
1159.8263361098998;1000
1160.8614694850917;1000
1161.2202843529858;2000
1163.1850814888408;500
1164.551827342821;500
1167.2376575268443;1000
1168.3224425999722;500
1172.7289527886307;5500
1175.02560036969;1500
1175.189481897498;1000
1176.8677023589412;1000
1179.1171894824856;500
1179.7949294959417;500
1184.0412464972226;500
1185.2342249454312;500
1186.2331078711802;1000
1187.6234167519842;500
1188.0910787834662;500
1198.8695261310847;1500
1199.1339987143008;500
1206.4177404841585;500
1207.0914684066781;500
1209.2544480798128;500
1209.3291938007658;500
1211.425281547001;500
1215.1999197376417;3500
1215.6308563616753;500
1222.9712489040776;1500
1225.598950982153;500
1232.0702708880683;500
1232.1020085619157;500
1238.8147284573245;500
1240.5729222734892;1000
1240.9838748654438;1500
1241.6077077328084;1000
1244.945699217032;1000
1245.4645786782075;500
1245.8035381462732;500
1248.5630104342158;1000
1255.1928416641636;1000
1256.8941616548104;1500
1258.7115954582596;7500
1260.8389328113767;1000
1262.8124382324486;500
1266.4658493131135;2000
1274.1199886556058;1000
1277.4090337541127;1000
1278.3305084716546;1500
1282.6279746464568;4500
1284.5437915821888;500
1285.5549414705729;500
1286.9596545201193;500
1288.0659042792297;2500
1289.2564463325712;500
1292.0146074040463;500
1293.0461691820328;500
1294.8837698948457;1500
1295.48392097858;2000
1302.197027396083;500
1313.3367067109573;1000
1315.4802921817773;500
1317.0708735163914;500
1320.4872960106632;1500
1324.8445895732364;5500
1326.3708495718538;3500
1327.6188582065997;500
1328.8414631678886;3000
1331.540710600081;500
1338.299200410484;1000
1339.1125835340831;500
1341.4676760954355;11500
1342.243496136283;500
1345.098742232193;1000
1347.540086759944;1000
1350.2910104541602;500
1350.6194851094579;500
1354.3934744077023;1500
1361.8802254944362;1000
1363.3807367668605;2500
1365.385841907801;1000
1366.5439531325942;500
1370.994832713303;1500
1372.6412009398614;500
1372.9953829895146;500
1374.0428287784187;1500
1379.459901269569;1000
1381.0644158567777;500
1381.1920236472629;2
1381.8447692690404;500
1386.3974447684238;1000
1387.4543642477495;1000
1391.3323360974541;500
1392.9176267433068;500
1393.7853047781762;1000
1395.7954799996755;500
1401.4472689694553;1500
1403.5619138960917;1000
1406.0803087390298;2000
1409.9409611309507;1000
1411.5420298085905;1000
1412.7847567855438;4500
1415.181899853842;5000
1415.88172971363;500
1416.9028214417967;500
1417.149373296612;17000
1422.9774748847872;7500
1424.2650528676952;3000
1425.8804053215517;2000
1426.615452113375;586
1428.453492515538;500
1431.2469120714338;500
1431.7425980683365;1500
1433.2496321439748;500
1436.012883395151;1500
1439.1738295482087;500
1439.3547034807684;4500
1447.027099325165;2000
1447.6702557562307;500
1450.710457880061;500
1451.9017870635575;500
1462.1126207867292;500
1464.0502722624078;500
1467.2226282562792;1000
1468.582767293852;2500
1474.195019977828;500
1479.7354603941776;1000
1487.842702031614;1000
1488.4701299002663;1000
1488.710156346825;2000
1489.800231874261;1500
1490.5404701675955;1500
1490.9689655747216;500
1498.3089674873765;1000
1499.0206743918948;1500
1499.096052564338;500
1499.328295196902;2000
1501.0594250512852;1000
1505.3088585453477;5000
1506.7064620994477;1000
1509.8791110156365;500
1513.321098351685;500
1513.4572710022605;500
1518.0940127170115;500
1518.2931205417678;500
1518.57876697047;500
1520.5800638032256;500
1521.6124522066625;500
1526.5885466529157;500
1527.741304079131;1500
1527.99042539314;1000
1531.4316151531357;1500
1533.5600648055663;1000
1536.3117291490983;1500
1540.1459706802389;500
1544.788489055678;1000
1547.8318733431017;500
1548.0991278842048;500
1549.3067880521362;500
1550.8502401202409;500
1556.4064243187956;2500
1559.3473410961794;2000
1559.4994995042382;500
1559.7444871106657;2000
1562.9210245251797;500
1565.4371199968482;500
1569.7548307905627;500
1573.1703169047423;2000
1577.492845869955;1000
1578.6396922280146;500
1580.0259500078732;2500
1581.8946733918444;1000
1585.0965905066043;3000
1593.8847760060844;500
1594.1823827416408;1000
1595.2624089196347;500
1596.3497754946009;2500
1598.229916980275;1500
1602.1062200840893;500
1606.0071732258493;500
1609.3589552948229;500
1610.8993078191372;500
1611.2367844374776;500
1615.1548038138096;500
1615.4074877442108;500
1615.6469693901406;1000
1617.4782156036847;500
1617.5395152310334;164
1620.3185315737685;2500
1628.4160138773211;500
1630.2072912948818;1500
1632.8137273572288;1000
1637.6695681838976;500
1644.2639548741436;1000
1644.406287076532;500
1645.5753537465062;500
1646.385242679365;1500
1647.5872080928866;500
1649.1400119721866;2500
1658.347445830006;500
1660.2482329059349;500
1662.266109523545;500
1663.806322975119;500
1666.483067707196;250
1667.7490651122368;1000
1667.786938138988;500
1668.1230908590614;1000
1668.8105378967994;500
1669.473037946796;1500
1672.3964069676613;1000
1674.4393279058604;500
1674.7116102361085;1000
1676.2260182249827;3000
1677.0108046720877;500
1677.8295250098954;500
1678.076856789761;500
1679.5153685756045;500
1681.6007529661335;1000
1689.838627048371;2500
1691.2971862960003;2500
1691.8509234711707;500
1692.0332687096434;500
1692.7133346952821;500
1694.745302543579;1000
1696.7159884708058;1000
1697.5220442179032;1000
1702.6656238668422;500
1708.322796452826;500
1711.0859407388798;500
1714.7125754716187;2000
1715.7163745334929;1000
1716.7760848495932;500
1719.03377656151;1500
1719.2258860875634;500
1720.7137487179634;500
1722.7721940422377;1000
1723.2112067047653;1000
1726.8732691566274;1500
1727.033496694127;2500
1727.7912205791629;500
1731.1748943763096;500
1732.7438264852997;500
1737.031217678265;1500
1738.0534258548191;500
1738.8017015456244;500
1741.7639152682716;500
1748.0903456070646;3000
1750.0619019022204;500
1751.8089287889718;1000
1752.3330855832664;1000
1752.842809973317;500
1755.448743212872;1000
1758.7739564676556;500
1761.605499947258;500
1763.3741624722452;1000
1766.506305399162;500
1769.7301955944367;1000
1771.2146822353973;500
1773.3222666221204;1000
1774.9373418506095;500
1777.1810599369678;500
1778.177701730419;500
1782.4535568250733;1500
1783.6657074852626;1500
1787.1184025577843;3500
1787.6812850888305;1000
1789.0455010656353;3000
1790.8409436238578;1000
1791.5802470595463;3500
1792.573940366201;250
1793.065923919663;500
1797.0189221786754;500
1803.6372330256288;4000
1805.5312271311234;500
1809.6179965571664;1000
1809.724393852803;1000
1818.332505393001;500
1818.4118809627832;500
1821.009235460765;500
1825.5553075558628;500
1829.825946477031;500
1834.2754896162608;500
1835.1191123343638;1000
1844.7937791393672;500
1849.6854345565423;1000
1850.556012796151;1000
1852.5455044539738;1000
1853.089483969271;1000
1854.2214042281246;7000
1860.8446441529088;500
1861.3405599122539;1500
1864.9673704882455;500
1869.3873927685834;500
1875.983552573704;500
1879.0483975508373;500
1882.994296262007;500
1884.371336806327;1000
1884.9902473941393;1500
1888.6716094693822;500
1891.6869661365677;500
1892.6554152861445;500
1893.9002226428693;2500
1894.6240208246913;1500
1898.1045282356804;3500
1902.0250440478662;500
1903.4397474719551;2500
1903.732656028972;1000
1904.2161383135374;500
1908.2431115038219;1000
1913.6024211856711;500
1914.9540818852802;2500
1921.7050184562745;1500
1923.6872288794475;500
1925.2335354383447;2000
1926.9114023546765;500
1930.444788263838;500
1930.7910172081663;10500
1931.7764018476116;500
1934.4193312885407;1000
1936.8070427233267;3334
1937.00886630127;5500
1941.0560299402757;1000
1942.7898815570245;500
1943.193146199301;500
1944.1135789946727;1500
1944.6828741256988;1000
1944.8197015116846;1500
1950.4512324232123;2500
1951.1058598928216;500
1953.3425939454585;500
1958.996740223298;1500
1960.9724712582322;500
1965.8182713258457;1500
1968.9553349013886;2500
1969.440691196347;2000
1972.4170465891675;1000
1976.3091018292118;500
1983.632792606076;500
1986.6642900315574;500
1989.9103159612707;3000
1990.295867036838;3000
1994.7222098436428;500
1996.8642651644657;500
2002.5962475211809;3000
2005.0046470697755;1000
2005.4748815141093;1000
2005.7628753169233;500
2008.566458244338;500
2009.83954464827;500
2015.0809782992926;1000
2016.7616920382038;1500
2018.326330116567;500
2020.2064668806618;500
2025.194710570161;1000
2029.0404180917353;250
2031.398558168061;1000
2031.645120737291;500
2033.5258184660709;500
2033.5288550080152;4000
2034.253617753755;500
2038.1451075901318;1000
2038.9678721156076;1000
2039.2606196491452;1500
2044.2935564219647;500
2044.5876097980924;2500
2054.5429142863672;1000
2056.8885120275963;500
2059.2569758225986;500
2059.404985579123;500
2060.4916083608814;6000
2061.741329865826;1000
2079.3479232607115;500
2079.678586398236;500
2079.910113880046;1000
2082.821156048009;500
2087.5727064867806;500
2093.172753209645;500
2098.124741360396;500
2110.081091628361;1000
2111.573080344779;1500
2114.124495265902;500
2115.641988753309;500
2118.2964914491777;500
2119.027545031615;3000
2120.4270773154926;500
2134.8459224010826;500
2137.777206315819;2500
2140.0573397291987;2000
2143.8774782974;500
2144.707042172744;500
2145.774564856697;1000
2147.353895496104;500
2147.522943204451;500
2151.2068719552294;500
2152.6892085995137;1500
2155.617182918937;500
2156.70272467877;1000
2158.030794882379;2500
2161.865015698023;1000
2163.0358849586273;500
2168.231322209363;3500
2169.4013882877434;1000
2173.395392622024;1000
2175.400630614281;1500
2177.477616768364;1000
2181.3172653403794;500
2191.2674119684493;1000
2192.2232284418105;500
2194.76068643956;1500
2196.968831547689;1000
2196.9729252416623;500
2198.2409144606236;500
2201.0828343706153;500
2203.4729727712133;350
2204.065662255081;1000
2204.64980009716;500
2204.817727937997;1000
2206.667824119402;1000
2209.141745216455;500
2213.3236019182136;500
2217.04455674566;2000
2235.356361431232;3000
2238.079820757524;1500
2244.8270217902627;1500
2251.1262372322944;500
2253.179134729717;2500
2263.3035663579667;500
2268.9051608968703;500
2269.1134330980217;1000
2270.2635688921314;1000
2270.2670332669827;500
2270.616277092895;1500
2271.789817280692;2500
2272.579640814635;1000
2273.6616033090704;1500
2279.3954552057253;1500
2280.150565744545;1500
2282.248430217632;500
2285.6353514133953;500
2291.235642819174;1000
2292.513578152531;500
2297.9066151419447;500
2302.5171518294824;2000
2303.6903476384873;500
2303.7965074783847;1000
2304.093658032785;500
2307.956857618098;3000
2309.177275829882;500
2311.1063295512527;500
2313.638194181229;1000
2314.9159165636697;1000
2318.6885569373744;1500
2323.817542820742;1500
2333.960387437294;1000
2341.0704253463427;500
2342.0836024791483;1000
2346.7168521834205;500
2348.3360773135155;500
2349.5211182967446;1000
2354.4136052449376;2000
2357.593528711558;500
2358.6767641716065;500
2359.522771343978;500
2359.8105628490243;500
2362.347127945007;1000
2374.4993220790925;1000
2375.3692165906396;500
2375.9553317124696;500
2376.1466594850963;500
2381.0441058648976;500
2383.0291621837546;500
2389.888334050278;500
2390.1419887542233;1500
2390.367228509985;500
2391.23868930779;1000
2395.6430795725346;500
2401.7586698786386;500
2406.6624203024026;1000
2413.6770286001897;1000
2414.7990671487955;500
2417.124246930133;1000
2423.429337703909;500
2427.1800842547377;500
2430.0544038259004;1000
2432.388960682346;1500
2437.566692797802;1000
2438.1630982266356;1000
2440.065054532018;500
2440.618266798052;500
2445.325233600576;6500
2447.4296213334005;500
2449.09262607716;500
2452.6886001710873;2000
2453.042597045964;500
2453.551916784433;2000
2453.69078834676;14
2460.605690394099;1500
2461.1442243484034;1000
2461.981173157817;500
2469.757242666813;500
2472.0517428538387;500
2477.8371811266275;1000
2478.42524592094;500
2481.789872574692;500
2483.0866635889633;1000
2488.323708412861;500
2491.9170317194835;500
2493.004776656218;500
2494.120597909648;500
2497.4110535194527;1500
2506.886700668015;1500
2507.4388002057426;500
2512.1474516920357;500
2512.4886716369056;3500
2513.113096702288;500
2513.6560069782586;500
2514.9749856792087;500
2516.159240440455;2500
2517.7465223990725;2000
2520.143117193077;500
2526.422270001445;4500
2532.030279954485;500
2536.7469207033137;500
2538.212770491422;500
2541.3155791988606;500
2542.142311763073;500
2546.0365113952957;500
2549.7215743516804;500
2550.372193121857;1500
2551.858018180591;500
2556.3703825254333;500
2565.8784960298667;500
2569.835465493888;500
2571.817382168215;500
2574.869509632055;500
2576.496408167055;500
2581.1136997860267;500
2583.513888356034;500
2584.8773941853733;1500
2591.807968217241;500
2595.5036914007155;500
2596.572146223561;500
2600.754208966218;250
2607.2380200230596;500
2608.8403969290707;500
2611.0353369460945;1000
2611.5555330259717;1000
2618.757014444234;500
2622.093057663215;500
2622.241155292351;500
2624.269762247045;500
2625.275147913393;1000
2632.6663071343487;500
2633.0775292258077;1500
2642.062249939677;500
2651.0551112979306;500
2655.061384107185;500
2656.954764588077;1000
2658.026970615225;1000
2662.868634935488;500
2666.51116022754;1500
2672.9281917426497;1500
2674.5427371543615;500
2676.191138326557;1500
2676.66478569302;500
2683.0645518980573;1000
2683.092489015711;500
2686.1121738562947;500
2688.449062049309;3500
2690.525930913869;500
2691.123178704019;500
2694.4943062408115;2500
2697.9591320671348;1000
2698.6121563748034;1000
2700.1549664866234;1000
2701.468498454623;500
2703.0774436449256;500
2703.31248846483;500
2703.6347224484725;500
2706.0364023418947;500
2707.9855168343634;500
2715.252102356029;1500
2716.333982567699;500
2718.484228013579;500
2719.5318480952433;500
2720.5200154914332;1000
2724.509144190856;1500
2728.516481475703;500
2729.34448784548;500
2729.652822589461;500
2734.7815959963355;1000
2737.9593406527174;1000
2743.16061678491;500
2746.39273223001;500
2746.598729300569;500
2755.751893020659;1500
2757.8475174241166;1000
2759.8188785313214;500
2765.139317509369;1000
2768.93966521472;500
2769.8910385578793;500
2785.3356376934976;2500
2785.4024516681866;500
2785.445909392712;500
2788.7407814599433;500
2788.8343204451644;500
2791.718711740088;2000
2797.3150526455775;1500
2798.4306619572117;1000
2807.1176346814495;500
2809.308826723554;500
2815.4119080933046;500
2816.1031142559364;10000
2817.928057683021;1000
2823.9850200047827;500
2824.601960194842;500
2836.033892050721;1000
2836.335182379023;500
2839.568191591637;1000
2861.8921381668433;2500
2869.736466996803;1000
2873.4644501064727;500
2874.3107449146128;1000
2876.0076846076518;1500
2878.3023354285806;500
2878.446391829231;500
2886.1230678588213;500
2887.621727419896;500
2892.5396496797507;1000
2898.693145794034;500
2900.2589412018224;1000
2902.6761050891178;1000
2906.5504091002913;1500
2908.8273321158863;500
2910.943405597595;500
2914.4471268420384;500
2918.898068592776;500
2921.597276539677;1000
2921.606248945599;500
2924.9249367473303;500
2927.3582759372825;500
2929.063371605052;500
2930.2447309940653;500
2931.61962421131;500
2937.794178674759;500
2940.041650248629;500
2942.1803499727766;500
2943.681401357171;4000
2944.9251455383283;500
2947.8553346645936;1000
2951.245246666846;500
2953.8041179127194;500
2957.1990545175613;500
2960.137398335868;500
2960.1878863123084;500
2960.337637450207;500
2961.1490396360305;500
2962.572572649173;1000
2964.334875179399;500
2965.6185204954404;1000
2967.5298228033716;500
2969.143387466781;500
2971.05188643825;500
2973.211082260005;250
2977.8429670134383;500
2979.077215104918;2500
2985.862988140598;500
2989.004640971932;1500
2994.4223220888985;500
2994.9971258998257;500
2996.7949995555923;500
3005.964038522767;500
3006.6932694173133;500
3009.4108360557084;1000
3020.4137119042866;500
3026.6957560085616;1000
3029.6862021123557;500
3032.814950508309;500
3037.0955941398474;500
3039.5628232281347;2500
3042.8366208204875;1000
3044.4261828737363;500
3048.9935216815297;500
3051.1969854985264;2000
3053.596403071884;500
3060.2264215260434;500
3064.6929912480255;500
3066.841201468394;250
3067.021378744491;500
3071.365990946418;500
3071.91272146865;500
3080.82108646437;500
3081.442358745722;500
3082.4858483346707;500
3090.196916402573;1000
3091.0983318617623;3500
3092.0801273633483;500
3092.878332470406;500
3097.582710000616;1000
3097.8606627216514;500
3098.756668645452;1000
3103.2228076928586;500
3110.8597954837765;500
3113.9258892027624;500
3114.9827368899123;500
3115.250459153195;500
3115.2957383476405;1000
3116.2327287215626;500
3118.6021109596177;500
3120.9794668461363;500
3126.442320810439;2500
3126.747018790799;1500
3130.4240398565917;500
3133.10099375555;1000
3133.978267709105;500
3135.5066086580746;500
3141.6475484428247;500
3142.1732846502186;500
3147.736242269874;500
3153.14261132185;500
3154.1637549200686;500
3158.734100566189;500
3163.4337627783343;2000
3164.0276145158437;1000
3166.239823769152;500
3167.114248304716;500
3167.5002254986825;500
3171.286660822913;500
3176.140294576131;500
3176.4987889517915;500
3184.2430896984138;500
3186.348593010625;500
3188.441906571882;1000
3191.939445890468;1000
3194.9171978510285;1000
3198.0276872854647;500
3201.955009019624;500
3202.7592777337145;500
3210.3985533911678;3500
3212.557372032392;500
3216.3488698345036;500
3218.2947753491376;1500
3218.98758710894;500
3219.2780538456295;1500
3234.5226069926016;1000
3237.241530120221;500
3240.1647178246963;2000
3242.167322463387;500
3242.3567182724023;1500
3243.0210495279284;1000
3249.9336384565877;500
3251.573121247534;4000
3251.873347744418;500
3254.6599997396615;500
3258.138266869228;500
3259.419247487196;500
3279.8805176824794;1000
3283.120749371347;500
3283.292753791404;500
3284.7739217556646;500
3286.09722592368;500
3288.770683518954;500
3293.5426504356983;1500
3297.124931298964;500
3299.794983575727;500
3308.5328092669283;500
3311.4400978413823;1000
3312.111100671116;500
3315.6414405209825;500
3317.4509790333714;1000
3319.1720586980437;500
3322.8189626993085;1500
3323.6245784529488;500
3326.9071383991886;500
3340.339057843566;500
3341.923793062152;500
3342.7516926314356;1000
3349.4619498337283;500
3362.635727508891;500
3366.986881056651;500
3386.7480581619793;500
3386.8446838132672;500
3394.0656143278466;500
3398.0674695996586;500
3401.2947514507655;1000
3404.0619002307612;1000
3406.666903552343;1000
3409.7472727100458;500
3412.75323565401;500
3415.5857901034055;3500
3415.8118495424314;500
3421.794791643085;1500
3421.9304460808726;1500
3424.8045378100414;500
3424.914036063695;1000
3430.4952736257474;500
3432.448515750644;500
3434.8408868883826;1000
3438.1768013905908;500
3441.6729778412378;1500
3447.428185674773;500
3447.687106843304;500
3451.673781893708;500
3455.0218082186366;500
3460.4459787938727;500
3460.635194687306;500
3462.1973399362064;1500
3464.3626808660315;500
3474.552030084543;500
3476.8171572377214;500
3479.067195854645;500
3480.91664658071;2000
3480.9909282573094;500
3488.7511716666377;500
3491.7597247798117;1000
3499.6304390295186;500
3500.8778549305885;500
3513.9380466012262;500
3515.767730399048;500
3522.6246388768673;500
3522.6619537792835;500
3525.0914977203465;1000
3526.9892653726374;500
3528.1636044609445;500
3534.3900580528057;500
3561.9016771833367;500
3563.6249963279984;500
3567.819726335395;500
3583.3424602536497;500
3593.083273938715;1000
3601.125661612926;1500
3602.3075193733307;2500
3602.690214540057;500
3603.233368717119;500
3609.1644394822138;500
3610.8295300067157;500
3618.2195342479445;1500
3619.720891168405;500
3620.4199687880505;500
3624.9610506991503;500
3634.399083378271;500
3643.495677983479;500
3645.0693852816303;500
3657.591238797578;500
3658.4392295229436;500
3665.1969764898217;500
3667.8558214265363;1000
3672.6737820415256;500
3673.470927703288;500
3674.393356907305;500
3674.7204711394515;500
3676.868083178617;500
3680.7845822953586;1000
3681.6636540657387;500
3685.44567885949;500
3698.4817824430593;500
3699.915093132751;90
3700.676504772082;2000
3702.479819169356;1000
3709.0309455726974;500
3713.1313305993763;500
3713.8114434510794;500
3714.7481940863254;500
3715.097470393717;500
3723.079774200965;500
3729.344740643732;500
3740.6594979682914;500
3745.80026939165;500
