distance;frequency
118.76968968051581;7
155.57856093160635;3
226.29738967318727;2
236.78098182743886;2
242.80968349538472;6
259.68113294454025;1
264.6372626882736;1
285.86782904377156;1
286.0373895896952;11
286.3972317200989;3
297.10795071559056;3
307.0665645662336;3
317.0650092675266;11
333.2966409562368;4
342.5665074640956;1
356.52843582604424;2
357.24013083207495;1
358.68820607875296;6
360.1502854199132;4
387.2570869551532;1
387.9505710125113;1
392.66527278834116;3
414.01179866799094;4
414.5560361211717;1
447.35057715468054;3
473.616145701286;4
477.6389299597963;1
481.64358932627607;3
494.4284729133704;2
496.3383005972912;2
510.3384966038188;1
521.7077744444127;2
535.8431299981296;1
537.3724781438957;2
540.7903425914983;3
547.8570806514699;4
548.8722118231051;2
560.508542286025;3
565.719730811165;6
566.5707034972751;2
573.4382189550472;2
580.056317836532;7
586.9069951823255;1
590.6076702538161;1
597.6720365884369;2
613.4133333489757;3
617.0027599377388;2
631.1481632201825;4
645.1554882592332;1
655.485109064238;3
686.02483611632;3
700.4773058815118;3
709.3471119276358;8
717.4216033822665;3
727.5968450792659;3
734.5686478984763;2
756.7703781106056;1
757.2835284781054;1
777.252590669379;2
780.3049346758851;3
783.8250246515368;3
805.3077896363426;1
839.0742950944151;4
841.3390196029674;9
854.0422972283627;1
854.6515163581628;3
876.3591208711124;1
877.6089419763101;6
880.1648148215157;2
885.3596195200489;2
894.634884380218;1
919.4353015458465;2
931.2299420238927;1
935.8422879501527;2
936.2379483620731;2
937.5606122640584;2
939.1380114010651;4
942.8175649909793;2
964.3536362336916;2
968.1872455483287;5
992.550693583471;3
999.5818009174878;5
1003.3259751844001;1
1027.6402132343746;3
1035.493255670216;2
1035.7973689969292;1
1036.4874808047648;6
1042.273590271282;3
1043.0855714473946;1
1052.915573068624;1
1059.5725594797814;1
1073.6603347711955;1
1076.8734011227784;1
1080.9025864983423;1
1083.8029910769012;1
1085.2994954956982;1
1090.171744768749;1
1098.8388908207319;1
1105.9649889613033;4
1106.9929784874166;1
1124.3583128906655;1
1132.0607822742672;4
1146.3825927017083;5
1149.2657449295714;3
1161.2202843529858;2
1167.2376575268443;1
1184.9707931255034;1
1187.6234167519842;1
1199.1339987135932;2
1209.3291938007658;1
1215.1999197376417;1
1222.9712489040776;2
1240.9838748654438;1
1258.7115954582596;3
1273.803023393686;1
1288.0659042792297;3
1326.3708495718538;3
1328.8414631678886;1
1341.4676760954355;5
1347.540086759944;2
1354.3934744077023;2
1354.62744080085;1
1358.0549426117407;1
1366.5439531325942;1
1370.994832713303;1
1379.459901269569;2
1381.8447692690404;1
1387.4543642477495;1
1395.7954799996755;1
1403.9382493353623;1
1409.940961129536;1
1411.5420298085905;1
1415.181899853842;4
1415.88172971363;1
1417.149373296612;8
1424.2650528676952;3
1436.012883395151;1
1439.1738295482087;2
1439.3547034807684;3
1467.2226282562792;1
1468.582767293852;2
1475.2281765399725;1
1487.8427020319682;1
1499.328295196902;1
1505.3088585453477;1
1533.5600648055663;1
1543.5395268388922;2
1556.4064243187956;1
1559.7444871106657;2
1562.9210245244747;1
1569.7548307905627;1
1580.0259500078732;1
1585.0965905066043;3
1593.8847760060844;1
1594.1823827398744;1
1596.3497754946009;1
1598.229916980275;1
1620.3185315737685;1
1630.2072912948818;1
1639.13333999092;1
1646.385242679365;1
1656.2781019213992;1
1660.4743163483051;1
1666.483067707196;1
1678.076856789761;1
1681.6007529664867;1
1689.838627048371;1
1712.5177293932834;1
1714.358741506554;2
1714.7125754716187;1
1727.0334966944797;1
1737.031217678265;1
1738.8017015456244;1
1740.066999670844;1
1755.4487432125204;1
1763.3741624722452;1
1770.3509341250087;1
1781.5450560876375;1
1787.6812850888305;2
1803.6372330256288;4
1821.009235460765;2
1825.5553075558628;1
1843.4385266001343;1
1849.6854345565423;1
1849.9821481956728;1
1854.2214042281246;1
1898.1045282356804;2
1903.4397474719551;2
1920.2456255930313;1
1921.7050184562745;1
1929.7938136585612;1
1930.7910172081663;5
