distance;frequency
54.38444977016625;9
78.17948771640611;7
118.76968968051581;23
155.57856093160635;13
164.77502092610814;4
226.29738967389326;6
236.78098182743886;12
242.80968349503183;28
259.68113294454025;7
264.6372626882736;7
274.10993288050344;3
285.86782904377156;17
286.0373895896952;32
286.3972317200989;11
297.10795071559056;14
307.0665645662336;7
317.0650092675266;22
320.5582298766957;13
333.2966409562368;8
342.5665074640956;10
356.52843582604424;13
357.24013083207495;10
358.68820607945844;19
360.1502854199132;7
383.58902923441417;7
387.9505710125113;11
392.66527278834116;32
394.2682916829174;8
408.2924255753875;12
414.01179866799094;11
414.5560361211717;8
435.83928628924934;5
447.35057715468054;17
473.616145701286;13
477.6389299597963;7
481.64358932556974;11
490.7771528455276;8
494.42847291478256;12
496.3383005972912;17
510.3384966038188;11
521.7077744444127;9
535.8431299981296;8
537.3724781438957;13
539.2952646488975;2
540.7903425914983;11
547.8570806514699;18
548.8722118231051;2
553.2860795653775;5
560.508542286025;15
565.317650934867;9
565.719730811165;18
566.5707034972751;10
573.4382189550472;18
576.8156637049826;2
580.056317836532;26
586.9069951833854;6
590.6076702538161;7
594.6777355436724;5
597.6720365884369;8
600.6261788815568;9
613.4133333489757;20
617.0027599377388;6
631.1481632201825;14
645.1554882592332;19
655.485109064238;22
664.1094519501844;2
686.0248361159669;9
691.1535265898922;11
700.4773058815118;9
709.3471119276358;19
717.4216033820901;15
727.5968450792659;2
727.9496631008311;5
734.5686478984763;15
748.215792724636;10
756.7703781106056;14
757.2835284781054;13
777.252590669379;22
780.3049346758851;11
801.6939206136207;7
805.3077896363426;4
839.0742950944151;12
841.3390196029667;24
854.0422972283627;9
854.6515163581627;13
876.3591208711124;9
877.6089419763101;49
880.1648148222221;17
885.3596195200489;12
886.9101751748909;9
894.634884380218;18
919.1125589878;8
919.4353015458456;6
931.2299420238927;7
935.8422879501527;16
936.2379483620731;7
937.5606122640584;21
939.1380114010651;16
942.8175649909793;14
942.9032048210036;3
964.3536362336916;5
968.1872455483287;20
974.7192725573012;8
992.5506935834709;12
996.4284368966516;6
999.5818009174872;20
1002.1552305452316;5
1006.7949579531717;9
1009.7631793865487;5
1011.2719534300422;2
1021.729639016038;5
1025.2171969094857;8
1027.6402132343746;26
1035.493255670216;8
1035.7973689969292;6
1036.4874808044124;20
1040.4446514647552;5
1042.273590271282;11
1043.0855714473946;6
1046.6288694827683;5
1048.9857128477822;2
1052.915573068624;7
1058.8343494821956;5
1059.5725594797814;17
1073.6603347711955;2
1073.7386454030259;6
1076.8734011227784;4
1078.103258460607;10
1080.9025864983423;9
1083.8029910769012;8
