distance;frequency
2181.3172653403794;200
2187.1673250681683;400
2191.109835831717;100
2191.2674119684493;800
2192.2232284418105;300
2194.76068643956;2400
2196.9729252416623;500
2201.0828343706153;200
2202.3462183222114;200
2204.065662255081;400
2204.6498000978654;400
2204.817727937997;1400
2206.4694477816292;100
2212.615711254832;900
2213.6427214842433;100
2223.248217399409;50
2225.3791092126808;100
2232.3064992852346;100
2235.356361431232;2000
2238.079820757524;1500
2244.8270217902627;800
2249.9927132122325;100
2256.0878234144716;500
2259.517299597136;100
2263.3035663579667;900
2267.5204285108784;400
2268.348355092065;100
2270.2635688921314;700
2271.789817280692;700
2273.6616033104824;1400
2273.7303340281073;500
2275.7478800550707;100
2280.5915888621957;500
2286.2221496985194;100
2287.729794763802;100
2289.3157253441377;300
2291.153021025601;400
2291.235642819174;400
2297.9066151419447;300
2302.5171518294824;800
2303.7965074783847;100
2307.956857618098;2600
2313.638194181054;400
2314.421284890954;200
2314.9159165636697;400
2315.4064436395356;200
2328.9902699959393;800
2329.829692061679;900
2330.4593344560167;100
2333.960387437294;2300
2340.7358948547367;200
2340.996310426986;100
2342.0836024791483;2300
2344.132550746144;200
2348.3360773135155;300
2349.521118296745;2000
2354.4136052449376;1400
2357.593528711558;500
2361.1532255225306;300
2375.0748041095276;600
2375.3692165906396;1400
2376.853799625917;100
2382.129976472055;100
2383.0291621837546;200
2390.432625866452;400
2391.23868930779;800
2394.305360188489;100
2400.0879225527033;200
2405.5299364355387;300
2406.6624203024026;2600
2417.7948944144723;100
2423.677235605338;100
2427.1800842547377;300
2428.1920004000417;100
2429.1004475132663;300
2430.0544038259004;700
2431.860870869897;1400
2433.3887306818824;500
2437.5666927974494;200
2438.1630982266356;1300
2440.065054532018;400
2440.618266797347;900
2445.325233600576;2500
2445.460796954419;100
2446.5432605258025;200
2449.09262607716;500
2451.6294778032043;200
2452.6886001707353;900
2453.042597045964;300
2460.605690394099;2800
2461.1442243484034;1200
2466.8590600641196;100
2468.6509264334686;200
2469.757242666813;200
2471.1865703807034;200
2472.0517428538387;800
2477.8371811266275;600
2478.42524592094;700
2478.5928602472068;200
2481.789872574692;400
2483.0866635889633;700
2485.266763733345;400
2493.4375653418433;500
2494.1205979100023;200
2494.2082047183576;200
2500.464533151401;100
2503.0496276132108;200
2506.09264818055;400
2506.886700668015;1400
2507.4388002057426;100
2510.5998869039563;200
2512.1474516920357;400
2512.4886716369056;2600
2514.7278649693985;200
2517.028155810896;100
2517.7465223990725;700
2521.134704272883;700
2523.9140122222775;400
2525.7742812548877;200
2526.422270001445;5400
2529.088097303049;100
2532.030279954485;1000
2532.5272859845622;300
2535.1977047451824;100
2536.7469207033137;200
2542.8532166244936;200
2546.0365113952957;300
2549.7215743516804;400
2550.372193121857;700
2551.6517373213264;100
2551.858018180591;1200
2557.165576534984;300
2558.972331387706;500
2564.063803444039;100
2565.8784960298667;200
2566.5689543628564;100
2572.6478307839916;100
2573.9427933562365;300
2574.869509632055;200
2576.496408167055;300
2577.5908152733173;200
2579.8181434947305;200
2583.513888356034;600
2584.8773941853733;2400
2596.5721462232073;800
2598.403646186094;600
2599.482124711061;400
2600.4157241443622;200
2603.717750439572;200
2607.2380200230596;800
2609.4658076931714;200
2611.0353369460945;1600
2611.5555330259717;500
2617.5642333859346;400
2618.7570144442348;300
2622.961961064182;100
2624.269762247045;300
2625.275147913393;2100
2632.6663071343487;200
2633.0775292258077;1700
2637.776786819808;400
2640.0112847626797;100
2642.062249939677;600
2647.4592890731838;700
2650.943581162415;100
2651.0551112979306;100
2652.605638209394;100
2653.146607258361;400
2655.0613841075374;600
2657.0510858044004;300
2658.0269706159334;300
2660.6452616682936;500
2667.7606351407458;500
2669.226724748998;600
2672.9281917426497;1200
2674.5427371543615;300
2675.7481227766684;100
2676.191138326557;2000
2676.66478569302;500
2683.0645518980573;600
2683.092489015711;600
2688.3343518923743;300
2691.123178704019;200
2697.9591320671348;200
2697.9863688117853;600
2698.6121563758625;200
2700.154966487332;400
2703.0774436449256;500
2703.3921980749988;100
2706.0364023418947;300
2707.91169485763;100
2707.9855168343634;600
2712.8900716047483;100
2714.8552995867512;200
2715.2521023549693;1300
2716.3339825677;400
2719.61218520089;100
2724.509144190856;1000
2725.8615685155833;200
2726.905958635415;200
2728.516481475703;400
2728.6192798184225;200
2729.652822589461;200
2734.7815959959826;300
2737.9593406527174;400
2742.0172918965104;200
2746.2364730585696;300
2746.39273223001;100
2746.598729300569;700
2753.1706354964435;200
2755.751893020659;2700
2757.8475174234122;300
2760.2602382816126;100
2761.8163503627384;100
2761.8636629142;100
2765.139317509369;2000
2768.2035732923055;700
2772.6818103914325;900
2775.1596595826613;200
2775.7059267210407;100
2785.335637692439;1900
2785.445909392712;200
2787.775217863574;100
2787.905147430542;100
2788.7407814599433;200
2790.1060466485405;100
2791.718711740088;1400
2791.892077048332;300
2792.299546208006;300
2797.3150526455775;700
2800.448817716589;600
2810.8559544404734;400
2812.55148791993;200
2816.1031142559364;7400
2817.928057683021;300
2818.739386446624;500
2822.421932909823;300
2823.9850200047827;100
2824.230267027443;100
2827.4798361070484;200
2850.4390144326503;100
2852.0364027263204;300
2854.600839883224;100
2861.8921381668433;1000
2865.918790024641;100
2868.617949375044;600
2870.2012178732684;100
2874.3107449146128;700
2876.0076846076518;600
2877.171203757372;200
2878.664116386746;500
2887.621727419896;600
2888.9542947804593;500
2892.5396496797507;400
2895.9975600066064;300
2900.2589412018224;600
2906.5504091002913;400
2906.618057679471;100
2908.6612390060595;1600
2912.0995514406786;400
2917.903479040825;500
2918.898068592776;500
2923.3634975624277;200
2923.3795359237083;100
2924.558483898281;200
2924.8855503999544;100
2925.7172490951993;100
2927.3582759372825;400
2929.0633716050515;700
2930.2447309940653;400
2931.61962421131;300
2935.105873197793;300
2937.794178674759;600
2940.0414847151246;100
2942.1803499727766;100
2943.681401357171;3200
2947.8553346645936;300
2953.1513643167114;600
2953.8041179127194;300
2955.192782430513;500
2960.1878863123084;400
2960.337637450207;200
2961.588647798492;200
2962.572572649173;1800
2964.334875179399;700
2967.5298228033716;700
2970.1277718638526;400
2971.05188643825;700
2971.412488973306;100
2972.3798106503964;100
2975.987483822314;600
2976.195131628395;100
2977.2274761948147;50
2979.077215104918;2700
2981.0515765496702;100
2982.461768063538;300
2982.5572848709503;400
2984.5353841545457;600
2985.862988140598;400
2989.004640971932;300
2993.0960389979896;100
2994.9971258998257;100
2995.0772496150657;900
2996.7949995555923;300
3005.964038522767;1200
3006.6932694173115;400
3008.959955465016;200
3009.4108360557084;400
3014.892313747683;100
3020.214876965193;400
3020.4137119042866;400
3025.6871238410877;200
3026.6957560085616;600
3027.594538418855;400
3028.054129630434;100
3028.969451249068;700
3033.0254435443003;100
3037.0955941398474;600
3039.5628232281347;1400
3042.07959857616;400
3042.692183855239;100
3042.8366208204875;1100
3043.9613594458383;400
3044.4261828737363;500
3049.0169863691094;700
3049.213940378571;200
3053.596403071884;300
3054.6260666448316;1000
3059.6093542120234;300
3059.906145320474;300
3062.705516489221;200
3064.7746174761323;500
3066.0028119886165;100
3066.841201468394;200
3067.0213787444904;200
3070.726425949439;400
3071.4783724617273;200
3075.6600242638515;100
3078.8887155651787;300
3081.442358745722;100
3090.196916402573;100
3090.2775272485637;100
3091.0983318617623;1200
3097.582710000616;1600
3097.8606627216514;500
3098.3193371713865;200
3098.756668645452;400
3103.2228076928586;100
3106.722434771809;200
3110.8597954837765;200
3111.4656897000355;300
3113.263071370808;200
3113.9258892027624;400
3114.9827368899123;100
3129.357891560321;200
3130.3619757687998;400
3133.10099375555;500
3133.978267709105;300
3134.670294724382;200
3135.5066086580746;100
3138.055077501596;100
3142.1732846502186;400
3153.6506931140575;100
3154.1637549200686;800
3158.734100566189;400
3159.9202003288337;200
3163.4337627783343;400
3166.239823769152;800
3166.58456797711;100
3167.114248304716;300
3171.286660822913;200
3171.4502669292256;400
3171.9707217361147;100
3176.140294576131;600
3177.1472765386466;200
3184.2430896984138;100
3188.441906571882;100
3192.9506108803007;800
3197.639467738232;200
3198.0276872854647;100
3199.1673812016497;100
3202.7592777337145;200
3204.3102507010262;100
3205.5889843294535;200
3209.902556753655;200
3210.3985533911678;3200
3211.902982971781;900
3212.557372032392;1700
3213.385087726504;100
3214.121450671287;100
3216.3488698345036;400
3218.1542142422772;1900
3219.2780538456295;4200
3226.740336714562;200
3227.1325545545546;100
3228.0120213825894;200
3228.845301292817;100
