;Cycle;Origin;Destination;Total;age: [children];age: [adults];age: [elders];occupation: [student];occupation: [worker]
200;0;Anchieta;Bom Jesus;150;0;89;18;0;150
201;0;Anchieta;Camaquã;100;0;58;14;0;100
202;0;Anchieta;Campo Novo;50;0;30;7;0;50
203;0;Anchieta;Cascata;100;0;57;14;0;100
204;0;Anchieta;Cavalhada;250;0;148;48;0;250
205;0;Anchieta;Cel. Aparício Borges;50;0;26;7;0;50
206;0;Anchieta;Centro Histórico;0;0;0;0;0;0
207;0;Anchieta;Chapéu do Sol;50;0;24;6;0;50
208;0;Anchieta;Chácara das Pedras;0;0;0;0;0;0
209;0;Anchieta;Cidade Baixa;0;0;0;0;0;0
210;0;Anchieta;Costa e Silva;100;0;63;9;0;100
211;0;Anchieta;Cristal;0;0;0;0;0;0
212;0;Anchieta;Cristo Redentor;150;0;89;34;0;150
213;0;Anchieta;Espírito Santo;50;0;30;9;0;50
214;0;Anchieta;Extrema;0;0;0;0;0;0
215;0;Anchieta;Farrapos;100;0;56;9;0;100
216;0;Anchieta;Farroupilha;50;0;25;9;0;50
217;0;Anchieta;Floresta;50;0;29;4;0;50
218;0;Anchieta;Glória;50;0;31;11;0;50
219;0;Anchieta;Guarujá;0;0;0;0;0;0
220;0;Anchieta;Higienópolis;100;0;59;15;0;100
221;0;Anchieta;Humaitá;0;0;0;0;0;0
222;0;Anchieta;Hípica;0;0;0;0;0;0
223;0;Anchieta;Independência;0;0;0;0;0;0
224;0;Anchieta;Ipanema;0;0;0;0;0;0
225;0;Anchieta;Jardim Botânico;50;0;28;8;0;50
226;0;Anchieta;Jardim Carvalho;50;0;33;7;0;50
227;0;Anchieta;Jardim Europa;50;0;31;4;0;50
228;0;Anchieta;Jardim Floresta;50;0;25;5;0;50
229;0;Anchieta;Jardim Isabel;0;0;0;0;0;0
230;0;Anchieta;Jardim Itú;0;0;0;0;0;0
231;0;Anchieta;Jardim Leopoldina;150;0;81;22;0;150
232;0;Anchieta;Jardim Lindóia;100;0;55;30;0;100
233;0;Anchieta;Jardim Sabará;0;0;0;0;0;0
234;0;Anchieta;Jardim São Pedro;200;0;101;36;0;200
235;0;Anchieta;Jardim do Salso;0;0;0;0;0;0
236;0;Anchieta;Lageado;50;0;36;3;0;50
237;0;Anchieta;Lami;0;0;0;0;0;0
238;0;Anchieta;Lomba do Pinheiro;100;0;66;9;0;100
239;0;Anchieta;Medianeira;0;0;0;0;0;0
240;0;Anchieta;Menino Deus;50;0;26;16;0;50
241;0;Anchieta;Moinhos de Vento;50;0;22;3;0;50
242;0;Anchieta;Mont'Serrat;100;0;56;20;0;100
243;0;Anchieta;Morro Santana;0;0;0;0;0;0
244;0;Anchieta;Mário Quintana;50;0;23;8;0;50
245;0;Anchieta;Navegantes;0;0;0;0;0;0
246;0;Anchieta;Nonoai;100;0;61;17;0;100
247;0;Anchieta;Parque Santa Fé;0;0;0;0;0;0
248;0;Anchieta;Partenon;100;0;63;15;0;100
249;0;Anchieta;Passo D'Areia;50;0;16;15;0;50
250;0;Anchieta;Passo das Pedras;0;0;0;0;0;0
251;0;Anchieta;Pedra Redonda;0;0;0;0;0;0
252;0;Anchieta;Petrópolis;150;0;86;35;0;150
253;0;Anchieta;Pitinga;0;0;0;0;0;0
254;0;Anchieta;Ponta Grossa;0;0;0;0;0;0
255;0;Anchieta;Praia de Belas;0;0;0;0;0;0
256;0;Anchieta;Restinga;50;0;30;8;0;50
257;0;Anchieta;Rio Branco;0;0;0;0;0;0
258;0;Anchieta;Rubem Berta;50;0;29;6;0;50
259;0;Anchieta;Santa Cecília;0;0;0;0;0;0
260;0;Anchieta;Santa Maria Goretti;250;0;141;28;0;250
261;0;Anchieta;Santa Rosa de Lima;50;0;23;8;0;50
262;0;Anchieta;Santa Tereza;150;0;92;23;0;150
263;0;Anchieta;Santana;50;0;28;10;0;50
264;0;Anchieta;Santo Antônio;0;0;0;0;0;0
265;0;Anchieta;Sarandi;1650;0;868;430;0;1650
266;0;Anchieta;Serraria;50;0;31;11;0;50
267;0;Anchieta;São Caetano;0;0;0;0;0;0
268;0;Anchieta;São Geraldo;0;0;0;0;0;0
269;0;Anchieta;São José;250;0;141;44;0;250
270;0;Anchieta;São João;100;0;46;28;0;100
271;0;Anchieta;São Sebastião;50;0;22;13;0;50
272;0;Anchieta;Sétimo Céu;0;0;0;0;0;0
273;0;Anchieta;Teresópolis;0;0;0;0;0;0
274;0;Anchieta;Tristeza;100;0;54;25;0;100
275;0;Anchieta;Três Figueiras;0;0;0;0;0;0
276;0;Anchieta;Vila Assunção;50;0;25;16;0;50
277;0;Anchieta;Vila Conceição;50;0;25;4;0;50
278;0;Anchieta;Vila Ipiranga;100;0;59;14;0;100
279;0;Anchieta;Vila Jardim;0;0;0;0;0;0
280;0;Anchieta;Vila João Pessoa;0;0;0;0;0;0
281;0;Anchieta;Vila Nova;300;0;161;52;0;300
282;0;Arquipélago;Aberta dos Morros;0;0;0;0;0;0
283;0;Arquipélago;Agronomia;0;0;0;0;0;0
284;0;Arquipélago;Anchieta;50;0;26;9;0;50
285;0;Arquipélago;Arquipélago;0;0;0;0;0;0
286;0;Arquipélago;Auxiliadora;50;0;34;7;0;50
287;0;Arquipélago;Azenha;100;0;63;17;0;100
288;0;Arquipélago;Bela Vista;100;0;61;16;0;100
289;0;Arquipélago;Belém Novo;50;0;33;4;0;50
290;0;Arquipélago;Belém Velho;200;0;101;41;0;200
291;0;Arquipélago;Boa Vista;0;0;0;0;0;0
292;0;Arquipélago;Boa Vista do Sul;0;0;0;0;0;0
293;0;Arquipélago;Bom Fim;200;0;109;29;0;200
294;0;Arquipélago;Bom Jesus;0;0;0;0;0;0
295;0;Arquipélago;Camaquã;0;0;0;0;0;0
296;0;Arquipélago;Campo Novo;50;0;32;2;0;50
297;0;Arquipélago;Cascata;200;0;117;20;0;200
298;0;Arquipélago;Cavalhada;200;0;101;38;0;200
299;0;Arquipélago;Cel. Aparício Borges;0;0;0;0;0;0
300;0;Arquipélago;Centro Histórico;1000;0;535;148;0;1000
301;0;Arquipélago;Chapéu do Sol;50;0;32;8;0;50
302;0;Arquipélago;Chácara das Pedras;150;0;90;21;0;150
303;0;Arquipélago;Cidade Baixa;200;0;105;28;0;200
304;0;Arquipélago;Costa e Silva;200;0;108;38;0;200
305;0;Arquipélago;Cristal;150;0;86;20;0;150
306;0;Arquipélago;Cristo Redentor;50;0;38;5;0;50
307;0;Arquipélago;Espírito Santo;100;0;57;12;0;100
308;0;Arquipélago;Extrema;0;0;0;0;0;0
309;0;Arquipélago;Farrapos;0;0;0;0;0;0
310;0;Arquipélago;Farroupilha;200;0;111;32;0;200
311;0;Arquipélago;Floresta;100;0;58;12;0;100
312;0;Arquipélago;Glória;50;0;30;10;0;50
