distance;frequency
0.0006308136372579947;27
0.0009722987861318633;17
0.0015678672420211988;24
0.0016886604716195624;77
0.0024859722696015988;24
0.003424982030372632;52
0.004052690870811724;56
0.004396542075651626;76
0.0046048692897207285;31
0.004675566052350371;27
0.004878861375429936;7
0.005288684992604184;26
0.00533126988905797;7
0.00574364003009605;42
0.006272230132385326;4
0.006515410078352234;7
0.0068504124937402745;62
0.006911608449617443;8
0.0071448625515316685;42
0.007159798937876354;14
0.007180593791336969;29
0.0076152255623043175;17
0.0077967093503973975;29
0.007927448415577059;7
0.008488030153432894;8
0.0086673484073171;6
0.008966098369401106;17
0.009117978411155138;7
0.009403102679076451;23
0.009492270709005974;9
0.00976566051599233;9
0.009809238773349311;6
0.009942854889704257;10
0.009998055775100417;10
0.010153690566424364;8
0.010652047563686332;13
0.010997101699156407;9
0.011156196086393835;17
0.01141996383093782;18
0.011904000505991295;5
0.011925749301189014;11
0.011927177374086068;9
0.012246705382009358;12
0.012276571354503227;10
0.012373433136000884;6
0.012409153271184213;13
0.012627491144827805;12
0.012792226980052364;6
0.012820748613925776;8
0.012901437045132764;7
0.012985272911159144;4
0.013018613353516902;40
0.013033677733142658;14
0.013034135043519234;9
0.013321200670223172;5
0.013565688808137607;6
0.013631815127032779;16
0.013767570270554468;18
0.01396871001255138;10
0.01397786681243411;22
0.014004030777666628;16
0.014321286806113465;10
0.014468730532903802;26
0.014689468106404924;25
0.014874262333762286;10
0.014938334604059952;22
0.014993869094232998;9
0.015022901257725964;5
0.0156923845752261;8
0.015708200590279407;8
0.015750585953032834;4
0.01638619550231372;54
0.016601107649736036;5
0.016605308052939114;5
0.016662701382476296;10
0.016756249464530904;5
0.016806782735169033;11
0.017164174989420026;8
0.017215706288754237;4
0.01721611664970685;8
0.017344957501158356;10
0.017454442684853497;8
0.01759514984848554;9
0.01777815245238738;7
0.017860465691801896;5
0.01824160899293189;9
0.018607613215407305;4
0.01876700167195479;10
0.01877847978204131;8
0.018948309981161614;8
0.019097447455750854;9
0.019120611750940552;5
0.01928638638446459;7
0.019329106690008695;8
0.019607233770862514;14
0.019682005551200397;19
0.019811848190156495;7
0.019845190788032097;20
0.020610685919264515;8
0.021182768530081532;9
0.021208454389115543;6
0.021373107982737827;5
0.021377354861807446;9
0.021499923037989005;6
0.022124980817662634;9
0.022388126331229954;6
0.02258940559958074;13
0.02262564374840289;14
0.022868996899066157;6
0.02294346097239694;6
0.02299489061576814;6
0.023025629595749268;7
0.023372008342496923;7
0.02390929106061372;6
0.02410149267411833;6
0.02421564327292004;13
0.024632373785217737;9
0.024865619044772535;10
0.024962355329472;8
0.025271192429211994;12
0.02543920888978329;19
0.025881643236130725;4
0.02607715184721003;5
0.026213316726003057;13
0.026214477579895444;7
0.02623649030311398;6
0.02624564665514221;11
0.026277775403794217;8
0.026329200359104438;5
0.026702816280003584;7
0.02869268802507358;5
0.02896857609170964;6
0.02928946595380028;14
0.029655620788155382;9
0.03067777219707683;6
0.03094372878849479;10
0.031088532797373048;7
0.03200087881899979;11
0.032507540478577866;7
0.03269261178808668;5
0.03319968363769163;13
0.034290067584537065;16
0.03487163216514752;10
0.03501570249751302;10
0.035179396561546686;13
0.03558815481011831;9
0.03608583871820819;10
0.03762240038699645;4
0.04031339027897697;5
0.04043011746065457;11
