distance;frequency
0.0006308136372579947;1900
0.0009722987861318633;1100
0.0015678672420211988;1800
0.0016886604716195624;6700
0.0024859722696015988;1600
0.003424982030372632;4100
0.004052690870811724;4600
0.004396542075651626;6100
0.0046048692897207285;2200
0.004675566052350371;1900
0.004878861375429936;300
0.005288684992604184;2000
0.00533126988905797;300
0.00574364003009605;3200
0.006272230132385326;100
0.006515410078352234;200
0.0068504124937402745;4400
0.006911608449617443;400
0.0071448625515316685;3100
0.007159798937876354;1000
0.007180593791336969;2200
0.0076152255623043175;1000
0.0077967093503973975;2200
0.007927448415577059;300
0.008488030153432894;300
0.0086673484073171;200
0.008966098369401106;1000
0.009117978411155138;200
0.009403102679076451;1700
0.009492270709005974;400
0.00976566051599233;300
0.009809238773349311;200
0.009942854889704257;600
0.009998055775100417;500
0.010153690566424364;300
0.010652047563686332;600
0.010997101699156407;400
0.011156196086393835;900
0.01141996383093782;1000
0.011904000505991295;100
0.011925749301189014;600
0.011927177374086068;500
0.012246705382009358;700
0.012276571354503227;500
0.012373433136000884;200
0.012409153271184213;700
0.012627491144827805;600
0.012792226980052364;200
0.012820748613925776;300
0.012901437045132764;200
0.012985272911159144;100
0.013018613353516902;3100
0.013033677733142658;700
0.013034135043519234;500
0.013321200670223172;100
0.013565688808137607;200
0.013631815127032779;1100
0.013767570270554468;1000
0.01396871001255138;500
0.01397786681243411;1600
0.014004030777666628;1100
0.014321286806113465;500
0.014468730532903802;1800
0.014689468106404924;1900
0.014874262333762286;600
0.014938334604059952;1400
0.014993869094232998;400
0.015022901257725964;100
0.0156923845752261;400
0.015708200590279407;300
0.015750585953032834;100
0.01638619550231372;4000
0.016601107649736036;100
0.016605308052939114;100
0.016662701382476296;500
0.016756249464530904;100
0.016806782735169033;600
0.017164174989420026;300
0.017215706288754237;100
0.01721611664970685;400
0.017344957501158356;500
0.017454442684853497;400
0.01759514984848554;400
0.01777815245238738;300
0.017860465691801896;100
0.01824160899293189;300
0.018607613215407305;100
0.01876700167195479;500
0.01877847978204131;300
0.018948309981161614;300
0.019097447455750854;400
0.019120611750940552;100
0.01928638638446459;200
0.019329106690008695;400
0.019607233770862514;700
0.019682005551200397;1400
0.019811848190156495;300
0.019845190788032097;1400
0.020610685919264515;400
0.021182768530081532;300
0.021208454389115543;200
0.021373107982737827;100
0.021377354861807446;500
0.021499923037989005;200
0.022124980817662634;500
0.022388126331229954;200
0.02258940559958074;700
0.02262564374840289;700
0.022868996899066157;200
0.02294346097239694;200
0.02299489061576814;200
0.023025629595749268;300
0.023372008342496923;200
0.02390929106061372;200
0.02410149267411833;200
0.02421564327292004;800
0.024632373785217737;400
0.024865619044772535;500
0.024962355329472;300
0.025271192429211994;800
0.02543920888978329;1300
0.025881643236130725;100
0.02607715184721003;100
0.026213316726003057;600
0.026214477579895444;200
0.02623649030311398;200
0.02624564665514221;500
0.026277775403794217;300
0.026329200359104438;100
0.026702816280003584;300
0.02869268802507358;100
0.02896857609170964;200
0.02928946595380028;900
0.029655620788155382;500
0.03067777219707683;200
0.03094372878849479;500
0.031088532797373048;300
0.03200087881899979;500
0.032507540478577866;300
0.03269261178808668;100
0.03319968363769163;600
0.034290067584537065;800
0.03487163216514752;600
0.03501570249751302;400
0.035179396561546686;600
0.03558815481011831;300
0.03608583871820819;500
0.03762240038699645;100
0.04031339027897697;100
0.04043011746065457;600
