Frame;Hour;Day;Region;Total;Locals;Outsiders;dTotals;dLocals;dOutsiders
8;8;0;Floresta;12136;8446;3690;490;-1400;1890
8;8;0;Independência;11132;5912;5220;620;-700;1320
8;8;0;Menino Deus;26390;23290;3100;-560;-1660;1100
8;8;0;Moinhos de Vento;12597;9397;3200;460;-1240;1700
8;8;0;Praia de Belas;5181;1491;3690;1150;-240;1390
8;8;0;Rio Branco;14761;11211;3550;-870;-2170;1300
8;8;0;Santa Cecília;7418;4168;3250;400;-350;750
8;8;0;Santana;18423;15673;2750;-1300;-2550;1250
9;9;0;Azenha;15724;10534;5190;-200;-450;250
9;9;0;Bom Fim;12833;7833;5000;-100;-300;200
9;9;0;Centro Histórico;32304;29934;2370;-400;-750;350
9;9;0;Cidade Baixa;14329;9769;4560;0;-200;200
9;9;0;Farroupilha;7061;701;6360;500;-50;550
9;9;0;Floresta;12136;8246;3890;0;-200;200
9;9;0;Independência;11332;5712;5620;200;-200;400
9;9;0;Menino Deus;25940;22590;3350;-450;-700;250
9;9;0;Moinhos de Vento;12547;9047;3500;-50;-350;300
9;9;0;Praia de Belas;5731;1441;4290;550;-50;600
9;9;0;Rio Branco;14611;10811;3800;-150;-400;250
9;9;0;Santa Cecília;7568;4018;3550;150;-150;300
9;9;0;Santana;18373;15373;3000;-50;-300;250
10;10;0;Azenha;15674;10284;5390;-50;-250;200
10;10;0;Bom Fim;12983;7633;5350;150;-200;350
10;10;0;Centro Histórico;31754;29234;2520;-550;-700;150
10;10;0;Cidade Baixa;14129;9419;4710;-200;-350;150
10;10;0;Farroupilha;7311;701;6610;250;0;250
10;10;0;Floresta;12186;8196;3990;50;-50;100
10;10;0;Independência;11582;5712;5870;250;0;250
10;10;0;Menino Deus;25640;22090;3550;-300;-500;200
10;10;0;Moinhos de Vento;12447;8847;3600;-100;-200;100
10;10;0;Praia de Belas;6181;1391;4790;450;-50;500
10;10;0;Rio Branco;14411;10311;4100;-200;-500;300
10;10;0;Santa Cecília;7868;3968;3900;300;-50;350
10;10;0;Santana;18323;15173;3150;-50;-200;150
11;11;0;Azenha;15774;10084;5690;100;-200;300
11;11;0;Bom Fim;13433;7583;5850;450;-50;500
11;11;0;Centro Histórico;31554;28834;2720;-200;-400;200
11;11;0;Cidade Baixa;13779;9069;4710;-350;-350;0
11;11;0;Farroupilha;7711;701;7010;400;0;400
11;11;0;Floresta;12186;8146;4040;0;-50;50
