;Cycle;Origin;Destination;Total;age: [children];age: [adults];age: [elders];occupation: [student];occupation: [worker]
2324;0;Cristo Redentor;Restinga;67;0;39;7;0;67
2325;0;Cristo Redentor;Rio Branco;0;0;0;0;0;0
2326;0;Cristo Redentor;Rubem Berta;67;0;35;24;0;67
2327;0;Cristo Redentor;Santa Cecília;250;250;0;0;250;0
2328;0;Cristo Redentor;Santa Maria Goretti;1500;0;708;296;250;1250
2329;0;Cristo Redentor;Santa Rosa de Lima;473;0;11;2;452;21
2330;0;Cristo Redentor;Santa Tereza;67;0;45;6;0;67
2331;0;Cristo Redentor;Santana;383;0;192;109;0;383
2332;0;Cristo Redentor;Santo Antônio;0;0;0;0;0;0
2333;0;Cristo Redentor;Sarandi;250;0;0;0;250;0
2334;0;Cristo Redentor;Serraria;0;0;0;0;0;0
2335;0;Cristo Redentor;São Caetano;250;0;139;59;0;250
2336;0;Cristo Redentor;São Geraldo;383;250;73;34;250;133
2337;0;Cristo Redentor;São José;0;0;0;0;0;0
2338;0;Cristo Redentor;São João;0;0;0;0;0;0
2339;0;Cristo Redentor;São Sebastião;383;250;72;25;250;133
2340;0;Cristo Redentor;Sétimo Céu;0;0;0;0;0;0
2341;0;Cristo Redentor;Teresópolis;0;0;0;0;0;0
2342;0;Cristo Redentor;Tristeza;0;0;0;0;0;0
2343;0;Cristo Redentor;Três Figueiras;208;0;0;0;208;0
2344;0;Cristo Redentor;Vila Assunção;250;0;0;0;250;0
2345;0;Cristo Redentor;Vila Conceição;0;0;0;0;0;0
2346;0;Cristo Redentor;Vila Ipiranga;2515;988;763;250;1440;1075
2347;0;Cristo Redentor;Vila Jardim;500;0;264;126;0;500
2348;0;Cristo Redentor;Vila João Pessoa;0;0;0;0;0;0
2349;0;Cristo Redentor;Vila Nova;0;0;0;0;0;0
2350;0;Espírito Santo;Aberta dos Morros;992;498;0;0;992;0
2351;0;Espírito Santo;Agronomia;0;0;0;0;0;0
2352;0;Espírito Santo;Anchieta;0;0;0;0;0;0
2353;0;Espírito Santo;Arquipélago;0;0;0;0;0;0
2354;0;Espírito Santo;Auxiliadora;250;0;0;0;250;0
2355;0;Espírito Santo;Azenha;0;0;0;0;0;0
2356;0;Espírito Santo;Bela Vista;0;0;0;0;0;0
2357;0;Espírito Santo;Belém Novo;0;0;0;0;0;0
2358;0;Espírito Santo;Belém Velho;202;0;122;31;0;202
2359;0;Espírito Santo;Boa Vista;0;0;0;0;0;0
2360;0;Espírito Santo;Boa Vista do Sul;0;0;0;0;0;0
2361;0;Espírito Santo;Bom Fim;0;0;0;0;0;0
2362;0;Espírito Santo;Bom Jesus;0;0;0;0;0;0
2363;0;Espírito Santo;Camaquã;0;0;0;0;0;0
2364;0;Espírito Santo;Campo Novo;250;0;143;63;0;250
2365;0;Espírito Santo;Cascata;0;0;0;0;0;0
2366;0;Espírito Santo;Cavalhada;439;0;107;49;250;189
2367;0;Espírito Santo;Cel. Aparício Borges;0;0;0;0;0;0
2368;0;Espírito Santo;Centro Histórico;189;0;102;58;0;189
2369;0;Espírito Santo;Chapéu do Sol;0;0;0;0;0;0
2370;0;Espírito Santo;Chácara das Pedras;0;0;0;0;0;0
2371;0;Espírito Santo;Cidade Baixa;0;0;0;0;0;0
2372;0;Espírito Santo;Costa e Silva;0;0;0;0;0;0
2373;0;Espírito Santo;Cristal;0;0;0;0;0;0
2374;0;Espírito Santo;Cristo Redentor;0;0;0;0;0;0
2375;0;Espírito Santo;Espírito Santo;2806;0;1390;516;494;2312
2376;0;Espírito Santo;Extrema;0;0;0;0;0;0
2377;0;Espírito Santo;Farrapos;2664;494;1257;463;395;1712
2378;0;Espírito Santo;Farroupilha;0;0;0;0;0;0
2379;0;Espírito Santo;Floresta;0;0;0;0;0;0
2380;0;Espírito Santo;Glória;0;0;0;0;0;0
2381;0;Espírito Santo;Guarujá;750;0;455;146;0;750
2382;0;Espírito Santo;Higienópolis;0;0;0;0;0;0
2383;0;Espírito Santo;Humaitá;0;0;0;0;0;0
2384;0;Espírito Santo;Hípica;219;0;132;36;0;219
2385;0;Espírito Santo;Independência;0;0;0;0;0;0
2386;0;Espírito Santo;Ipanema;0;0;0;0;0;0
2387;0;Espírito Santo;Jardim Botânico;0;0;0;0;0;0
2388;0;Espírito Santo;Jardim Carvalho;457;0;141;40;207;250
2389;0;Espírito Santo;Jardim Europa;0;0;0;0;0;0
2390;0;Espírito Santo;Jardim Floresta;0;0;0;0;0;0
2391;0;Espírito Santo;Jardim Isabel;0;0;0;0;0;0
2392;0;Espírito Santo;Jardim Itú;0;0;0;0;0;0
2393;0;Espírito Santo;Jardim Leopoldina;0;0;0;0;0;0
2394;0;Espírito Santo;Jardim Lindóia;0;0;0;0;0;0
2395;0;Espírito Santo;Jardim Sabará;0;0;0;0;0;0
2396;0;Espírito Santo;Jardim São Pedro;0;0;0;0;0;0
2397;0;Espírito Santo;Jardim do Salso;0;0;0;0;0;0
2398;0;Espírito Santo;Lageado;0;0;0;0;0;0
2399;0;Espírito Santo;Lami;0;0;0;0;0;0
2400;0;Espírito Santo;Lomba do Pinheiro;250;0;129;65;0;250
2401;0;Espírito Santo;Medianeira;0;0;0;0;0;0
2402;0;Espírito Santo;Menino Deus;249;249;0;0;249;0
2403;0;Espírito Santo;Moinhos de Vento;0;0;0;0;0;0
2404;0;Espírito Santo;Mont'Serrat;0;0;0;0;0;0
2405;0;Espírito Santo;Morro Santana;0;0;0;0;0;0
2406;0;Espírito Santo;Mário Quintana;0;0;0;0;0;0
2407;0;Espírito Santo;Navegantes;0;0;0;0;0;0
2408;0;Espírito Santo;Nonoai;1062;0;634;247;0;1062
2409;0;Espírito Santo;Parque Santa Fé;202;0;131;33;0;202
2410;0;Espírito Santo;Partenon;202;0;107;46;0;202
2411;0;Espírito Santo;Passo D'Areia;211;0;97;85;0;211
2412;0;Espírito Santo;Passo das Pedras;0;0;0;0;0;0
2413;0;Espírito Santo;Pedra Redonda;0;0;0;0;0;0
2414;0;Espírito Santo;Petrópolis;418;0;129;65;207;211
2415;0;Espírito Santo;Pitinga;0;0;0;0;0;0
2416;0;Espírito Santo;Ponta Grossa;460;249;136;32;249;211
2417;0;Espírito Santo;Praia de Belas;0;0;0;0;0;0
2418;0;Espírito Santo;Restinga;1520;495;461;133;742;778
2419;0;Espírito Santo;Rio Branco;0;0;0;0;0;0
2420;0;Espírito Santo;Rubem Berta;202;0;110;71;0;202
2421;0;Espírito Santo;Santa Cecília;0;0;0;0;0;0
2422;0;Espírito Santo;Santa Maria Goretti;0;0;0;0;0;0
2423;0;Espírito Santo;Santa Rosa de Lima;0;0;0;0;0;0
2424;0;Espírito Santo;Santa Tereza;0;0;0;0;0;0
2425;0;Espírito Santo;Santana;219;0;103;51;0;219
2426;0;Espírito Santo;Santo Antônio;0;0;0;0;0;0
2427;0;Espírito Santo;Sarandi;0;0;0;0;0;0
2428;0;Espírito Santo;Serraria;1607;0;983;261;250;1357
2429;0;Espírito Santo;São Caetano;0;0;0;0;0;0
2430;0;Espírito Santo;São Geraldo;0;0;0;0;0;0
2431;0;Espírito Santo;São José;219;0;123;36;0;219
2432;0;Espírito Santo;São João;0;0;0;0;0;0
2433;0;Espírito Santo;São Sebastião;0;0;0;0;0;0
2434;0;Espírito Santo;Sétimo Céu;0;0;0;0;0;0
2435;0;Espírito Santo;Teresópolis;0;0;0;0;0;0
2436;0;Espírito Santo;Tristeza;457;250;0;0;457;0
2437;0;Espírito Santo;Três Figueiras;0;0;0;0;0;0
2438;0;Espírito Santo;Vila Assunção;0;0;0;0;0;0
2439;0;Espírito Santo;Vila Conceição;0;0;0;0;0;0
2440;0;Espírito Santo;Vila Ipiranga;0;0;0;0;0;0
2441;0;Espírito Santo;Vila Jardim;0;0;0;0;0;0
2442;0;Espírito Santo;Vila João Pessoa;0;0;0;0;0;0
2443;0;Espírito Santo;Vila Nova;249;0;0;0;249;0
2444;0;Extrema;Aberta dos Morros;0;0;0;0;0;0
2445;0;Extrema;Agronomia;0;0;0;0;0;0
2446;0;Extrema;Anchieta;0;0;0;0;0;0
2447;0;Extrema;Arquipélago;123;0;70;12;0;123
2448;0;Extrema;Auxiliadora;0;0;0;0;0;0
2449;0;Extrema;Azenha;148;0;87;40;0;148
2450;0;Extrema;Bela Vista;0;0;0;0;0;0
2451;0;Extrema;Belém Novo;169;0;97;36;0;169
2452;0;Extrema;Belém Velho;0;0;0;0;0;0
2453;0;Extrema;Boa Vista;0;0;0;0;0;0
2454;0;Extrema;Boa Vista do Sul;0;0;0;0;0;0
2455;0;Extrema;Bom Fim;0;0;0;0;0;0
2456;0;Extrema;Bom Jesus;0;0;0;0;0;0
2457;0;Extrema;Camaquã;0;0;0;0;0;0
2458;0;Extrema;Campo Novo;0;0;0;0;0;0
2459;0;Extrema;Cascata;0;0;0;0;0;0
2460;0;Extrema;Cavalhada;0;0;0;0;0;0
2461;0;Extrema;Cel. Aparício Borges;0;0;0;0;0;0
2462;0;Extrema;Centro Histórico;0;0;0;0;0;0
2463;0;Extrema;Chapéu do Sol;0;0;0;0;0;0
2464;0;Extrema;Chácara das Pedras;0;0;0;0;0;0
2465;0;Extrema;Cidade Baixa;0;0;0;0;0;0
2466;0;Extrema;Costa e Silva;0;0;0;0;0;0
2467;0;Extrema;Cristal;366;0;199;69;0;366
2468;0;Extrema;Cristo Redentor;0;0;0;0;0;0
2469;0;Extrema;Espírito Santo;0;0;0;0;0;0
2470;0;Extrema;Extrema;0;0;0;0;0;0
2471;0;Extrema;Farrapos;1834;453;743;248;377;1151
2472;0;Extrema;Farroupilha;0;0;0;0;0;0
2473;0;Extrema;Floresta;0;0;0;0;0;0
2474;0;Extrema;Glória;0;0;0;0;0;0
2475;0;Extrema;Guarujá;212;212;0;0;212;0
2476;0;Extrema;Higienópolis;0;0;0;0;0;0
2477;0;Extrema;Humaitá;148;0;83;28;0;148
2478;0;Extrema;Hípica;0;0;0;0;0;0
2479;0;Extrema;Independência;0;0;0;0;0;0
2480;0;Extrema;Ipanema;0;0;0;0;0;0
2481;0;Extrema;Jardim Botânico;0;0;0;0;0;0
2482;0;Extrema;Jardim Carvalho;250;0;143;45;0;250
2483;0;Extrema;Jardim Europa;0;0;0;0;0;0
2484;0;Extrema;Jardim Floresta;0;0;0;0;0;0
2485;0;Extrema;Jardim Isabel;0;0;0;0;0;0
2486;0;Extrema;Jardim Itú;0;0;0;0;0;0
2487;0;Extrema;Jardim Leopoldina;0;0;0;0;0;0
2488;0;Extrema;Jardim Lindóia;0;0;0;0;0;0
2489;0;Extrema;Jardim Sabará;0;0;0;0;0;0
2490;0;Extrema;Jardim São Pedro;0;0;0;0;0;0
2491;0;Extrema;Jardim do Salso;250;0;143;46;0;250
2492;0;Extrema;Lageado;122;0;76;23;0;122
2493;0;Extrema;Lami;462;0;140;47;212;250
2494;0;Extrema;Lomba do Pinheiro;0;0;0;0;0;0
2495;0;Extrema;Medianeira;0;0;0;0;0;0
2496;0;Extrema;Menino Deus;0;0;0;0;0;0
2497;0;Extrema;Moinhos de Vento;0;0;0;0;0;0
2498;0;Extrema;Mont'Serrat;0;0;0;0;0;0
2499;0;Extrema;Morro Santana;0;0;0;0;0;0
2500;0;Extrema;Mário Quintana;0;0;0;0;0;0
2501;0;Extrema;Navegantes;0;0;0;0;0;0
2502;0;Extrema;Nonoai;0;0;0;0;0;0
2503;0;Extrema;Parque Santa Fé;0;0;0;0;0;0
2504;0;Extrema;Partenon;244;244;0;0;244;0
2505;0;Extrema;Passo D'Areia;0;0;0;0;0;0
2506;0;Extrema;Passo das Pedras;0;0;0;0;0;0
2507;0;Extrema;Pedra Redonda;0;0;0;0;0;0
2508;0;Extrema;Petrópolis;185;0;99;49;0;185
2509;0;Extrema;Pitinga;0;0;0;0;0;0
2510;0;Extrema;Ponta Grossa;0;0;0;0;0;0
2511;0;Extrema;Praia de Belas;0;0;0;0;0;0
2512;0;Extrema;Restinga;0;0;0;0;0;0
2513;0;Extrema;Rio Branco;0;0;0;0;0;0
2514;0;Extrema;Rubem Berta;0;0;0;0;0;0
2515;0;Extrema;Santa Cecília;0;0;0;0;0;0
2516;0;Extrema;Santa Maria Goretti;0;0;0;0;0;0
2517;0;Extrema;Santa Rosa de Lima;244;0;0;0;244;0
2518;0;Extrema;Santa Tereza;0;0;0;0;0;0
2519;0;Extrema;Santana;0;0;0;0;0;0
2520;0;Extrema;Santo Antônio;0;0;0;0;0;0
2521;0;Extrema;Sarandi;169;0;92;45;0;169
2522;0;Extrema;Serraria;0;0;0;0;0;0
2523;0;Extrema;São Caetano;0;0;0;0;0;0
2524;0;Extrema;São Geraldo;0;0;0;0;0;0
2525;0;Extrema;São José;0;0;0;0;0;0
2526;0;Extrema;São João;0;0;0;0;0;0
2527;0;Extrema;São Sebastião;0;0;0;0;0;0
2528;0;Extrema;Sétimo Céu;0;0;0;0;0;0
2529;0;Extrema;Teresópolis;0;0;0;0;0;0
2530;0;Extrema;Tristeza;0;0;0;0;0;0
2531;0;Extrema;Três Figueiras;0;0;0;0;0;0
2532;0;Extrema;Vila Assunção;0;0;0;0;0;0
2533;0;Extrema;Vila Conceição;0;0;0;0;0;0
2534;0;Extrema;Vila Ipiranga;169;0;95;39;0;169
2535;0;Extrema;Vila Jardim;0;0;0;0;0;0
2536;0;Extrema;Vila João Pessoa;0;0;0;0;0;0
2537;0;Extrema;Vila Nova;0;0;0;0;0;0
2538;0;Farrapos;Aberta dos Morros;2162;565;951;238;432;1217
2539;0;Farrapos;Agronomia;1646;621;667;185;259;835
2540;0;Farrapos;Anchieta;2383;816;591;133;912;991
2541;0;Farrapos;Arquipélago;4085;1423;1438;413;861;2336
2542;0;Farrapos;Auxiliadora;7000;1153;3117;1642;1610;3362
2543;0;Farrapos;Azenha;5468;759;2413;1106;934;3481
2544;0;Farrapos;Bela Vista;7993;1565;3793;1570;1757;4257
2545;0;Farrapos;Belém Novo;2156;433;928;333;430;1386
2546;0;Farrapos;Belém Velho;3293;742;1431;387;639;2107
2547;0;Farrapos;Boa Vista;7329;1557;3329;1254;1651;3641
2548;0;Farrapos;Boa Vista do Sul;1037;336;396;127;227;558
2549;0;Farrapos;Bom Fim;7061;764;2768;1591;1571;3752
2550;0;Farrapos;Bom Jesus;8076;1679;3672;1008;1296;5714
2551;0;Farrapos;Camaquã;4830;766;2350;804;1132;3012
2552;0;Farrapos;Campo Novo;2482;609;1043;277;580;1405
2553;0;Farrapos;Cascata;4547;1288;1828;432;911;2789
2554;0;Farrapos;Cavalhada;6203;797;2880;1040;1035;4501
2555;0;Farrapos;Cel. Aparício Borges;5744;1690;2228;545;1350;3379
2556;0;Farrapos;Centro Histórico;15053;948;6940;3204;2062;11162
2557;0;Farrapos;Chapéu do Sol;1470;659;432;108;399;658
2558;0;Farrapos;Chácara das Pedras;4583;864;2065;998;1039;2229
2559;0;Farrapos;Cidade Baixa;7030;748;3163;1444;1152;4167
2560;0;Farrapos;Costa e Silva;5274;1270;2244;519;1148;3164
2561;0;Farrapos;Cristal;7329;1114;3472;1084;1482;5050
2562;0;Farrapos;Cristo Redentor;10306;1507;5227;2027;1513;6500
2563;0;Farrapos;Espírito Santo;2058;523;862;337;482;1019
2564;0;Farrapos;Extrema;1080;409;382;122;289;485
2565;0;Farrapos;Farrapos;38190;13131;14811;3804;7310;21874
2566;0;Farrapos;Farroupilha;1129;114;351;279;457;445
2567;0;Farrapos;Floresta;7882;1461;3350;1683;1655;4199
2568;0;Farrapos;Glória;4664;1046;1910;720;941;2832
2569;0;Farrapos;Guarujá;2155;634;933;283;435;1182
2570;0;Farrapos;Higienópolis;8262;1636;3979;1510;1633;4378
2571;0;Farrapos;Humaitá;13166;3457;5404;1242;3982;6456
2572;0;Farrapos;Hípica;3589;594;1932;389;756;2369
2573;0;Farrapos;Independência;5709;868;2318;1577;942;2843
2574;0;Farrapos;Ipanema;3588;604;1712;620;656;2322
2575;0;Farrapos;Jardim Botânico;5090;862;2319;897;1076;2801
2576;0;Farrapos;Jardim Carvalho;6381;1151;2925;935;1092;4372
2577;0;Farrapos;Jardim Europa;1893;559;787;259;496;852
2578;0;Farrapos;Jardim Floresta;3010;666;1280;572;638;1588
2579;0;Farrapos;Jardim Isabel;1905;574;898;327;355;904
2580;0;Farrapos;Jardim Itú;7419;1305;3713;1287;1205;4777
2581;0;Farrapos;Jardim Leopoldina;5483;816;2640;778;1034;3487
2582;0;Farrapos;Jardim Lindóia;6287;1162;3043;1365;1057;3471
2583;0;Farrapos;Jardim Sabará;4839;795;2171;947;846;3051
2584;0;Farrapos;Jardim São Pedro;2915;605;1247;716;354;1621
2585;0;Farrapos;Jardim do Salso;3695;910;1623;570;932;1758
2586;0;Farrapos;Lageado;1836;446;875;208;298;1203
2587;0;Farrapos;Lami;1474;504;524;151;336;785
2588;0;Farrapos;Lomba do Pinheiro;8145;930;3935;869;1231;6387
2589;0;Farrapos;Medianeira;4443;891;1877;958;832;2618
2590;0;Farrapos;Menino Deus;10877;967;5043;2640;1798;7629
2591;0;Farrapos;Moinhos de Vento;7080;860;2871;2300;1451;3922
2592;0;Farrapos;Mont'Serrat;6869;1092;3330;1404;1332;3672
2593;0;Farrapos;Morro Santana;5218;1003;2288;752;974;3484
2594;0;Farrapos;Mário Quintana;6143;1162;2839;521;991;4588
2595;0;Farrapos;Navegantes;6291;1826;2421;897;1854;3411
2596;0;Farrapos;Nonoai;5737;889;2630;889;1058;3954
2597;0;Farrapos;Parque Santa Fé;3077;722;1398;461;604;1698
2598;0;Farrapos;Partenon;9556;1027;4166;1585;1961;6744
2599;0;Farrapos;Passo D'Areia;10737;1791;3130;3076;2074;6652
2600;0;Farrapos;Passo das Pedras;6108;1659;2494;789;1096;3817
2601;0;Farrapos;Pedra Redonda;274;69;135;34;59;151
2602;0;Farrapos;Petrópolis;11655;1021;5517;2581;2166;8061
2603;0;Farrapos;Pitinga;1721;588;633;150;362;979
2604;0;Farrapos;Ponta Grossa;1950;523;829;181;449;1112
2605;0;Farrapos;Praia de Belas;1899;512;785;317;366;992
2606;0;Farrapos;Restinga;6771;773;3246;867;927;5394
2607;0;Farrapos;Rio Branco;8211;964;3740;1988;1353;5215
2608;0;Farrapos;Rubem Berta;7825;1044;3120;2489;1085;5893
2609;0;Farrapos;Santa Cecília;4552;807;2036;1016;955;2229
2610;0;Farrapos;Santa Maria Goretti;2892;1226;1006;73;773;1287
2611;0;Farrapos;Santa Rosa de Lima;9032;1330;4179;1098;1505;6534
2612;0;Farrapos;Santa Tereza;8314;1460;3744;1191;1451;5959
2613;0;Farrapos;Santana;7205;757;3150;1663;1381;4509
2614;0;Farrapos;Santo Antônio;5588;854;2462;1085;1181;3250
2615;0;Farrapos;Sarandi;11360;1006;5203;2526;2002;8375
2616;0;Farrapos;Serraria;2175;629;819;272;524;1190
2617;0;Farrapos;São Caetano;692;226;280;103;163;350
2618;0;Farrapos;São Geraldo;8005;1382;3594;1745;1560;4387
2619;0;Farrapos;São José;6103;976;2981;855;921;4374
2620;0;Farrapos;São João;9218;1439;4259;2097;1693;5230
2621;0;Farrapos;São Sebastião;5810;2099;2126;676;1236;2910
2622;0;Farrapos;Sétimo Céu;1066;465;340;85;264;487
2623;0;Farrapos;Teresópolis;4265;932;1926;754;853;2561
2624;0;Farrapos;Tristeza;4028;585;1865;958;705;2734
2625;0;Farrapos;Três Figueiras;3288;860;1394;616;607;1716
2626;0;Farrapos;Vila Assunção;2444;609;1006;455;519;1197
2627;0;Farrapos;Vila Conceição;1171;227;485;283;291;561
2628;0;Farrapos;Vila Ipiranga;8566;1751;3945;1653;1273;5684
2629;0;Farrapos;Vila Jardim;6570;1192;2879;1403;1451;3694
2630;0;Farrapos;Vila João Pessoa;4053;941;1698;582;944;2221
2631;0;Farrapos;Vila Nova;6228;840;2676;982;1303;4353
2632;0;Farroupilha;Aberta dos Morros;0;0;0;0;0;0
2633;0;Farroupilha;Agronomia;0;0;0;0;0;0
2634;0;Farroupilha;Anchieta;0;0;0;0;0;0
2635;0;Farroupilha;Arquipélago;0;0;0;0;0;0
2636;0;Farroupilha;Auxiliadora;0;0;0;0;0;0
2637;0;Farroupilha;Azenha;647;249;225;93;249;398
2638;0;Farroupilha;Bela Vista;739;242;0;0;739;0
2639;0;Farroupilha;Belém Novo;0;0;0;0;0;0
2640;0;Farroupilha;Belém Velho;0;0;0;0;0;0
2641;0;Farroupilha;Boa Vista;0;0;0;0;0;0
2642;0;Farroupilha;Boa Vista do Sul;0;0;0;0;0;0
2643;0;Farroupilha;Bom Fim;422;0;71;37;250;172
2644;0;Farroupilha;Bom Jesus;0;0;0;0;0;0
2645;0;Farroupilha;Camaquã;0;0;0;0;0;0
2646;0;Farroupilha;Campo Novo;172;0;100;26;0;172
2647;0;Farroupilha;Cascata;0;0;0;0;0;0
2648;0;Farroupilha;Cavalhada;0;0;0;0;0;0
2649;0;Farroupilha;Cel. Aparício Borges;0;0;0;0;0;0
2650;0;Farroupilha;Centro Histórico;6275;0;3008;1234;1061;5214
2651;0;Farroupilha;Chapéu do Sol;0;0;0;0;0;0
2652;0;Farroupilha;Chácara das Pedras;0;0;0;0;0;0
2653;0;Farroupilha;Cidade Baixa;2682;242;1111;472;670;2012
2654;0;Farroupilha;Costa e Silva;0;0;0;0;0;0
2655;0;Farroupilha;Cristal;0;0;0;0;0;0
2656;0;Farroupilha;Cristo Redentor;211;0;133;36;0;211
2657;0;Farroupilha;Espírito Santo;0;0;0;0;0;0
2658;0;Farroupilha;Extrema;0;0;0;0;0;0
2659;0;Farroupilha;Farrapos;4866;174;2106;1082;962;3677
2660;0;Farroupilha;Farroupilha;0;0;0;0;0;0
2661;0;Farroupilha;Floresta;709;250;93;62;498;211
2662;0;Farroupilha;Glória;0;0;0;0;0;0
2663;0;Farroupilha;Guarujá;0;0;0;0;0;0
2664;0;Farroupilha;Higienópolis;0;0;0;0;0;0
2665;0;Farroupilha;Humaitá;0;0;0;0;0;0
2666;0;Farroupilha;Hípica;0;0;0;0;0;0
2667;0;Farroupilha;Independência;621;0;295;189;0;621
2668;0;Farroupilha;Ipanema;0;0;0;0;0;0
2669;0;Farroupilha;Jardim Botânico;0;0;0;0;0;0
2670;0;Farroupilha;Jardim Carvalho;0;0;0;0;0;0
2671;0;Farroupilha;Jardim Europa;0;0;0;0;0;0
2672;0;Farroupilha;Jardim Floresta;0;0;0;0;0;0
2673;0;Farroupilha;Jardim Isabel;0;0;0;0;0;0
2674;0;Farroupilha;Jardim Itú;0;0;0;0;0;0
2675;0;Farroupilha;Jardim Leopoldina;0;0;0;0;0;0
2676;0;Farroupilha;Jardim Lindóia;0;0;0;0;0;0
2677;0;Farroupilha;Jardim Sabará;188;0;116;54;0;188
2678;0;Farroupilha;Jardim São Pedro;0;0;0;0;0;0
2679;0;Farroupilha;Jardim do Salso;0;0;0;0;0;0
2680;0;Farroupilha;Lageado;0;0;0;0;0;0
2681;0;Farroupilha;Lami;0;0;0;0;0;0
2682;0;Farroupilha;Lomba do Pinheiro;211;0;137;24;0;211
2683;0;Farroupilha;Medianeira;0;0;0;0;0;0
2684;0;Farroupilha;Menino Deus;4226;1219;1417;773;1461;2765
2685;0;Farroupilha;Moinhos de Vento;0;0;0;0;0;0
2686;0;Farroupilha;Mont'Serrat;0;0;0;0;0;0
2687;0;Farroupilha;Morro Santana;0;0;0;0;0;0
2688;0;Farroupilha;Mário Quintana;211;0;131;20;0;211
2689;0;Farroupilha;Navegantes;0;0;0;0;0;0
2690;0;Farroupilha;Nonoai;0;0;0;0;0;0
2691;0;Farroupilha;Parque Santa Fé;211;0;129;44;0;211
2692;0;Farroupilha;Partenon;172;0;101;30;0;172
2693;0;Farroupilha;Passo D'Areia;422;0;177;149;0;422
2694;0;Farroupilha;Passo das Pedras;0;0;0;0;0;0
2695;0;Farroupilha;Pedra Redonda;0;0;0;0;0;0
2696;0;Farroupilha;Petrópolis;0;0;0;0;0;0
2697;0;Farroupilha;Pitinga;0;0;0;0;0;0
2698;0;Farroupilha;Ponta Grossa;0;0;0;0;0;0
2699;0;Farroupilha;Praia de Belas;0;0;0;0;0;0
2700;0;Farroupilha;Restinga;0;0;0;0;0;0
2701;0;Farroupilha;Rio Branco;241;0;241;0;241;0
2702;0;Farroupilha;Rubem Berta;0;0;0;0;0;0
2703;0;Farroupilha;Santa Cecília;438;0;239;158;0;438
2704;0;Farroupilha;Santa Maria Goretti;0;0;0;0;0;0
2705;0;Farroupilha;Santa Rosa de Lima;0;0;0;0;0;0
2706;0;Farroupilha;Santa Tereza;452;241;119;29;241;211
2707;0;Farroupilha;Santana;1968;249;496;151;1347;621
2708;0;Farroupilha;Santo Antônio;172;0;95;43;0;172
2709;0;Farroupilha;Sarandi;241;0;0;0;241;0
2710;0;Farroupilha;Serraria;0;0;0;0;0;0
2711;0;Farroupilha;São Caetano;0;0;0;0;0;0
2712;0;Farroupilha;São Geraldo;0;0;0;0;0;0
2713;0;Farroupilha;São José;0;0;0;0;0;0
2714;0;Farroupilha;São João;460;249;118;55;249;211
2715;0;Farroupilha;São Sebastião;249;249;0;0;249;0
2716;0;Farroupilha;Sétimo Céu;0;0;0;0;0;0
2717;0;Farroupilha;Teresópolis;0;0;0;0;0;0
2718;0;Farroupilha;Tristeza;0;0;0;0;0;0
2719;0;Farroupilha;Três Figueiras;0;0;0;0;0;0
2720;0;Farroupilha;Vila Assunção;0;0;0;0;0;0
2721;0;Farroupilha;Vila Conceição;0;0;0;0;0;0
2722;0;Farroupilha;Vila Ipiranga;0;0;0;0;0;0
2723;0;Farroupilha;Vila Jardim;0;0;0;0;0;0
2724;0;Farroupilha;Vila João Pessoa;0;0;0;0;0;0
2725;0;Farroupilha;Vila Nova;250;0;160;40;0;250
2726;0;Floresta;Aberta dos Morros;0;0;0;0;0;0
2727;0;Floresta;Agronomia;0;0;0;0;0;0
2728;0;Floresta;Anchieta;0;0;0;0;0;0
2729;0;Floresta;Arquipélago;0;0;0;0;0;0
2730;0;Floresta;Auxiliadora;134;0;68;32;0;134
2731;0;Floresta;Azenha;0;0;0;0;0;0
2732;0;Floresta;Bela Vista;250;250;0;0;250;0
2733;0;Floresta;Belém Novo;0;0;0;0;0;0
2734;0;Floresta;Belém Velho;0;0;0;0;0;0
2735;0;Floresta;Boa Vista;250;0;143;62;0;250
2736;0;Floresta;Boa Vista do Sul;250;0;0;0;250;0
2737;0;Floresta;Bom Fim;0;0;0;0;0;0
2738;0;Floresta;Bom Jesus;568;0;167;64;250;318
2739;0;Floresta;Camaquã;0;0;0;0;0;0
2740;0;Floresta;Campo Novo;0;0;0;0;0;0
2741;0;Floresta;Cascata;0;0;0;0;0;0
2742;0;Floresta;Cavalhada;0;0;0;0;0;0
2743;0;Floresta;Cel. Aparício Borges;0;0;0;0;0;0
2744;0;Floresta;Centro Histórico;1207;0;507;244;228;979
2745;0;Floresta;Chapéu do Sol;0;0;0;0;0;0
2746;0;Floresta;Chácara das Pedras;0;0;0;0;0;0
2747;0;Floresta;Cidade Baixa;1247;0;514;242;247;1000
2748;0;Floresta;Costa e Silva;0;0;0;0;0;0
2749;0;Floresta;Cristal;0;0;0;0;0;0
2750;0;Floresta;Cristo Redentor;0;0;0;0;0;0
2751;0;Floresta;Espírito Santo;0;0;0;0;0;0
2752;0;Floresta;Extrema;0;0;0;0;0;0
2753;0;Floresta;Farrapos;10257;1431;4651;2180;1638;6591
2754;0;Floresta;Farroupilha;750;250;114;70;500;250
2755;0;Floresta;Floresta;1794;0;997;482;0;1794
2756;0;Floresta;Glória;250;250;0;0;250;0
2757;0;Floresta;Guarujá;0;0;0;0;0;0
2758;0;Floresta;Higienópolis;229;0;0;0;229;0
2759;0;Floresta;Humaitá;0;0;0;0;0;0
2760;0;Floresta;Hípica;0;0;0;0;0;0
